"","cold_1","cold_2","cold_3","hot_1","hot_2","con_1","con_2","con_3","con_4"
"CG8541",8.08075881085356,0,0,0,24.7941019525867,0,0,0,0
"CG8543",3.23230352434142,31.6388682885688,0,0.779897892164603,0,0,0,10.7056570948772,6.77901763255078
"CG8545",4174.52000168695,4734.3252002713,6638.09491465353,3513.05005525546,2283.38182669603,3847.62079536435,3100.81238322802,674.456396977262,299.124153036303
"CG8547",5050.47425678348,4294.25730498484,4835.50207431069,2567.03391205979,7764.42798958972,1164.31010040084,1756.56691488407,4127.03081007515,5189.33799771762
"CG8549",876.762330977612,1044.08265352277,670.514637843791,520.19189407379,757.76974092593,451.073780618867,441.40368023025,840.394081947859,869.409011374637
"CG8550",1.61615176217071,0,0,31.5858646326664,360.289293998525,38.5533145828092,20.0344276532031,165.937684970596,88.1272292231601
"CG8552",3193.51588204933,2549.08609279492,2901.1453109497,3141.03876069294,4769.76536312886,3612.44557640922,2168.88836142419,4547.22785104908,4187.73814250824
"CG8560",4150.27772525439,3847.717823003,3316.70845277615,2462.52759450974,15607.8871791533,2413.43749288385,3199.0457059147,3048.43585776628,3893.69825269635
"CG8562",372.522981180349,291.940466480885,795.261547210078,1236.91805697306,4205.69954370752,1407.19598227253,1658.3335921974,1429.2052221661,2559.07915628792
"CG8563",0,0,0,12.4783662746337,332.395929301865,7.71066291656183,7.10899045758821,10.7056570948772,10.1685264488262
"CG8564",441.209431072605,639.968017655142,707.159042470138,937.827215327936,278.158831280582,0,5.81644673802672,7855.27589336613,10080.399219603
"CG8565",479.188997483616,565.18523806398,494.309628363911,677.73126829104,505.954642969972,7.71066291656183,0.646271859780747,4172.52985272838,4637.6954378688
"CG8568",127.675989211486,153.879950312585,133.323259385219,18.3276004658682,30.9926274407333,0,1.29254371956149,16.0584856423158,28.8108249383408
"CG8569",245.655067849948,412.743418128148,331.358978004199,451.950828509388,386.633027323148,574.444387283856,469.839642060603,406.814969605333,415.214829993735
"CG8578",889.691545074977,841.306270400581,805.397233596088,825.521918856233,967.744791836899,936.845544362262,667.598831153511,460.343255079719,467.752216646004
"CG8584",202.018970271339,92.7594093005768,222.205432308698,234.359316595463,20.920023522495,0,0.646271859780747,808.277110663227,1443.08337852925
"CG8586",1221.00265631997,552.961129861578,539.53038300919,414.905678631569,492.78277630766,647.695684991194,409.090087241213,1482.73350764049,680.443894867284
"CG8596",1589.4852580949,1046.2398490879,770.31216533682,286.612475370492,722.128219369087,532.035741242766,682.463083928469,992.949695549858,934.657056087939
"CG8602",5471.48179082895,5568.44081878812,4092.47829539774,3928.73563177919,2891.61214022042,2243.80290871949,2373.75654097468,1969.8409054574,1317.67155232706
"CG8607",32.3230352434143,67.5921277073971,73.2888092526934,76.0400444860488,29.4429960686967,208.187898747169,262.386375070983,37.4697998320701,32.2003337546162
"CG8611",867.065420404587,1100.16973821614,747.701788014181,1280.2023899882,407.553050845643,2066.45766163857,1731.36231235262,262.288598824491,176.25445844632
"CG8613",286.058861904216,286.187944973873,720.413401590306,834.880693562208,1201.73912901444,936.845544362262,777.465047316238,1560.34952157835,1196.49661214521
"CG8617",818.580867539466,816.858053995777,569.157773983683,609.100253780555,518.351693946265,354.690494161844,359.973425897876,540.635683291297,760.944729253825
"CG8620",46.8684011029507,51.7726935631127,37.424072809886,114.644990148197,68.9585960556317,69.3959662490565,110.512488022508,120.438642317368,186.422984895146
"CG8628",113.13062335195,133.746125038041,187.12036404943,180.546362036106,4418.77385736256,142.647263956394,186.126295616855,190.02541343407,200.828397364317
"CG8629",27.4745799569021,31.6388682885688,28.8477227909538,0,5247.82664140217,0,0,10.7056570948772,5.93164042848193
"CG8630",349.088780628874,399.081179548993,646.344924154073,480.807050519478,2802.50833632831,69.3959662490565,104.696041284481,1892.22489151954,1983.71003472517
"CG8635",2728.87225042525,3232.91708694103,3021.99387939829,3069.2881546138,3470.39945767612,2991.73721162599,3149.28277271158,1362.29486532312,1403.25664993801
"CG8636",12560.7314955908,13980.0653924172,10864.67613762,7053.00658779059,10016.042373159,3265.46574516393,3370.30774875659,1397.08825088147,1255.81301643003
"CG8641",90.5044986815599,132.307994661288,44.4410864617396,35.8753030395718,57.3363607653567,15.4213258331237,46.5315739042138,141.849956507123,183.88085328294
"CG8642",3.23230352434142,10.0669126372719,0,5.84923419123453,0,7.71066291656183,11.6328934760534,18.7348999160351,21.1844301017212
"CG8646",21.0099729082193,64.7158669538908,93.560182024715,50.3034140446169,84.4549097759984,57.8299718742137,76.9063513139089,125.791470864807,149.138387916117
"CG8654",126.059837449316,137.341450979924,111.492550246119,294.80140323822,325.4225881277,362.401157078406,363.85105705656,2170.57197598635,2615.00605175646
"CG8661",3829.4716004635,5455.547584213,4991.43571101855,2715.99440946323,10579.3333768943,875.160241029768,1221.45381498561,393.432898236736,821.955887946782
"CG8664",1997.563578043,1616.45854347052,1227.19772089085,15.2080088972098,7480.84544850701,7.71066291656183,0,117.762228043649,157.612159956806
"CG8665",92.928726324816,130.150799096158,59.2547819489862,147.010752673028,2149.33871301486,377.82248291153,155.105246347379,1316.79582266989,588.07977962378
"CG8668",2955.94157301023,2930.1906426345,2420.09004170596,2687.52813639922,1970.35628954462,1588.39656081174,1571.73316298678,915.333681611999,974.483784679175
"CG8671",660.197994846736,448.696677546976,652.582269622387,1331.28570192498,1104.11235257613,2035.61500997232,1805.03730436763,1322.14865121733,1009.226250046
"CG8673",48.4845528651214,21.5719556512969,51.4581001135933,64.7315250496621,40.2904156729534,3.85533145828091,7.75526231736896,240.877284634737,217.775941445694
"CG8675",1006.05447195127,834.115618516815,1082.17943875254,568.545563387996,619.852548814667,1191.2974206088,1222.74635870517,222.142384718701,238.960371547415
"CG8677",7715.50851260298,8186.55716966719,8025.12461316993,6032.12024694712,1622.46404652239,6049.01505804276,4217.57015692915,2529.21148866473,1999.81020160248
"CG8679",283.63463426096,141.655842110183,350.850682592681,704.247796624637,112.348274472658,1191.2974206088,875.698370002912,310.464055751438,216.081187037556
"CG8680",669.086829538675,988.714634017776,714.176056121991,1013.4773108679,1924.64216406954,639.985022074632,864.711748386639,1745.02210646498,2203.180730579
"CG8701",910.701517983196,836.272814081945,1317.6392301814,2829.85950171926,458.690886122854,0,8.40153417714971,20972.3822488644,24231.5985275528
"CG8708",308.684986574606,371.756702390684,889.601397418332,455.850317970211,213.074313655042,34.6979831245282,103.403497564919,1691.49382099059,2575.17932316523
"CG8712",253.735826660802,253.830011496927,399.190109972117,557.626992897691,161.936478377832,389.388477286372,328.9523766284,1437.23446498726,1429.52534326415
"CG8713",134.140596260169,69.0302580841502,99.01785930949,145.061007942616,164.260925435887,38.5533145828092,104.0497694247,112.40939949621,222.860204670107
"CG8726",1212.11382162803,1404.33431289943,1188.99397989742,1717.72510749254,1668.17817199747,1626.94987539455,1457.34304380558,1051.83080957168,977.87329349545
"CG8728",1683.2220603008,1449.63541976715,2002.96756351244,2506.20187647095,3347.97857928522,1673.21385289392,1824.42546016105,3843.33089706091,5585.91052922184
"CG8735",967.266829659171,785.938250895585,808.515906330246,925.348849053302,1644.1588857309,1727.18849330985,1729.42349677328,1455.9693649033,1666.79096040342
"CG8736",706.258320068601,350.184746739387,109.153545695501,12.0884173285514,992.538893789485,0,4.52390301846523,24.0877284634737,17.7949212854458
"CG8738",98.5852574924135,82.6924966633049,0,83.0591255155303,362.61374105658,111.804612290147,107.927400583385,398.785726784175,249.97627520031
"CG8740",1788.27192484189,1949.38572568887,1100.89147515748,1146.44990148197,1858.78283075798,875.160241029768,1067.64111235779,3819.24316859743,5035.11534657709
"CG8745",1124.84162647082,1167.04280073516,816.312588165638,530.720515618013,3941.48739477526,1083.34813977694,1002.36765451994,1546.96745020975,1088.87970722847
"CG8746",320.806124790886,291.221401292509,541.869387559808,359.532928287882,57.3363607653567,0,2.58508743912299,2106.33803341708,2592.1268672466
"CG8750",85.6560433950478,100.669126372719,143.45894577123,96.3173896823285,19.3703921504583,0,0.646271859780747,454.99042653228,389.79351387167
"CG8757",4.84845528651214,0,0,1.55979578432921,0,0,0,120.438642317368,61.8585358970259
"CG8765",2841.19479789611,4928.47280113297,3483.55744405356,2044.89227325559,1313.31258780108,1461.17062268847,1128.39066717718,883.216710327367,900.761967925185
"CG8768",177.776693838778,84.8496922284346,254.171827833809,320.14808473357,283.58254108271,293.00519082935,303.10150223717,428.226283795087,411.82532117746
"CG8771",609.289214338359,583.161867773394,419.461482744139,1541.85813280942,566.390266479402,2467.41213329979,1848.98379083272,516.547954827824,308.44530228106
"CG8773",552.723902662384,671.606885943711,1035.39934774018,842.679672483854,10900.8818865919,1295.39136998239,862.772932807297,1645.99477833737,1707.46506619873
"CG8774",323.230352434143,381.104549839579,718.854065223227,599.351530128498,7624.1863504204,967.68819602851,1225.97771800408,1474.70426481933,3006.49432003627
"CG8777",211.715880844363,160.351537007974,104.475536594265,344.714868336755,302.952933233168,543.601735617609,500.214419470298,414.844212426491,389.79351387167
"CG8778",109.090243946523,319.264943639195,168.408327644487,560.356635520268,1265.27401526794,763.355628739621,747.090269906543,305.111227204,161.84904597715
"CG8783",208.483577320022,94.19753967733,182.442354948194,392.678588704878,116.997168588768,771.066291656183,946.788274578794,275.670670193087,402.504171932702
"CG8785",658.581843084565,469.549568009897,590.988483122783,576.344542309642,2873.791379442,304.571185204192,552.562440112539,299.758398656561,442.330900523938
"CG8786",299.796151882667,262.458793757446,299.392582479088,598.571632236333,478.83609395933,574.444387283856,620.420985389517,602.193211586841,669.427991214389
"CG8791",41.2118699353532,128.712668719405,66.2717956008398,107.625909118715,490.458329249605,435.652454785743,354.80325101963,468.372497900877,472.836479870417
"CG8800",0,0,0,3.11959156865841,3.09926274407333,23.1319887496855,23.2657869521069,2.67641427371929,4.23688602034424
"CG8813",739.389431193101,657.22558217618,876.347038298164,782.627534787179,134.043113681172,3.85533145828091,13.5717090553957,3136.75752879901,4452.11983017772
"CG8814",2254.53170822814,2225.50675802547,1960.86548160132,1670.93123396266,2419.74938743526,1553.69857768721,1695.81736006468,1935.04751989905,1732.88638232079
"CG8818",538.178536802847,557.275520991838,481.834937427282,898.832320719705,1717.76637590265,1075.63747686038,1193.66412501504,1249.88546582691,1625.26947740405
"CG8833",496.966666867494,665.854364436699,948.076511183779,923.009155376808,602.806603722264,539.746404159328,352.218163580507,179.319756339193,138.969861467291
"CG8834",803.227425798844,1191.49101713997,2355.3775824722,2085.05701470207,7.74815686018334,2317.05420642683,2776.38390961809,3733.59791183842,5502.02018601903
"CG8837",105.857940422182,10.7859778256485,52.2377682971325,68.2410655644028,165.810556807923,96.3832864570229,173.847130281021,717.279025356771,931.267547271663
"CG8838",80.8075881085356,4.31439113025939,180.103350397576,125.173611692419,27.1185490106417,3.85533145828091,3.23135929890373,1892.22489151954,2183.69105488542
"CG8839",2985.84038061039,1981.02459397744,1398.72472126949,1089.51735535395,2792.43573241007,1804.29512247547,2335.62650124762,3029.70095785024,2788.71837859058
"CG8840",4.84845528651214,15.1003689559079,6.23734546831433,77.9897892164603,22.4696548945317,0,1.93881557934224,634.310182871473,533.000261359305
"CG8841",1115.14471589779,1004.53406816206,784.346192640528,1469.7175777842,546.245058642925,2047.18100434717,2172.11972072309,666.427154156104,732.133904315484
"CG8850",176.968617957693,74.7827795911627,63.9327910502219,1.94974473041151,461.015333180909,0,1.29254371956149,2.67641427371929,16.1001668773081
"CG8851",1489.28384884031,1675.4218889174,2959.62042471515,997.099455132445,255.68917638605,0,5.17017487824597,3225.07919983175,4046.22614942875
"CG8852",63.0299187246578,46.0201720561001,14.8136954872465,106.066113334386,670.990384091877,96.3832864570229,105.988585004042,192.701827707789,227.097090690451
"CG8854",86.4641192761331,164.665928138233,159.052309442016,31.9758135787487,110.023827414603,23.1319887496855,43.30021460531,64.2339425692631,100.837887284193
"CG8858",1010.90292723778,798.881424286363,866.991020095692,1346.88365976827,1241.25472900137,1723.33316185157,1492.24172423374,1100.00626649863,1010.07362725007
"CG8860",997.16563725933,857.844769733242,1086.07777967023,1291.1209604785,4875.91511211337,709.380988323688,456.267933005207,318.493298572596,187.270362099215
"CG8861",273.12964780685,112.893234575121,106.034872961344,84.6189212998595,60.43562350943,53.9746404159328,82.7227980519356,214.113141897544,255.060538424723
"CG8866",218.180487893046,340.836899290492,234.680123245327,416.855423361981,223.14691757328,524.325078326204,494.397972732271,321.169712846315,311.834811097336
"CG8870",0,0,0,0.779897892164603,0,235.175218955136,135.717090553957,192.701827707789,157.612159956806
"CG8878",4161.59078758958,4110.89568194882,4393.43021424391,2635.27497762419,1015.00854868402,3774.36949765702,3320.54481555348,1769.10983492845,1593.9165208535
"CG8888",1302.61832030959,1128.21328056283,1033.8400113731,327.167165763051,12142.1366155933,65.5406347907756,272.080452967694,203.407484802666,497.410418788413
"CG8891",81.615663989621,70.4683884609033,199.595054986059,308.059667405018,416.076023391845,385.533145828091,482.765079256218,195.378241981509,149.138387916117
"CG8892",483.229376889043,368.161376448801,516.92000568655,582.193776500876,360.289293998525,898.292229779453,1134.85338577499,960.832724265227,1110.91151453426
"CG8907",435.552899905007,590.35251965716,607.361514977108,516.292404612967,1937.03921504583,620.708364783227,596.508926577629,1116.06475214095,1055.83199626978
"CG8908",67.8783740111699,89.164083358694,0,176.646872575283,9.29778823222,319.992511037316,311.50303641432,725.308268177929,805.855721069474
"CG8909",997.973713140415,609.767279743327,325.901300719424,280.763241179257,254.914360700032,185.055909997484,495.690516451833,1009.00818119217,1954.89920978683
"CG8910",562.420813235408,316.388682885688,573.835783084919,129.852999045406,34.0918901848067,50.1193089576519,106.634856863823,297.081984382842,531.305506951167
"CG8915",336.967642412594,367.442311260425,200.374723169598,783.407432679344,105.374933298493,1569.11990352033,1148.42509483039,251.582941729614,248.281520792172
"CG8916",38.7876422920971,0.719065188376565,0,6.23918313731683,0,7.71066291656183,11.6328934760534,53.5282854743859,57.6216498766816
"CG8918",49.2926287462067,120.802951647263,27.2883864238752,87.3485639224356,4.64889411611,0,1.29254371956149,489.783812090631,655.869955949288
"CG8920",3464.22130221292,4044.0226194298,5382.82913915527,4432.54967011752,1747.98418765736,2687.1660264218,2850.70517349287,2919.96797262775,3358.15585972484
"CG8924",1939.38211460485,1954.4191820075,1733.98204019138,1370.28059653321,213.84912934106,1804.29512247547,1444.41760660997,246.230113182175,170.322818017838
"CG8925",53.3330081516335,74.7827795911627,127.865582100444,132.972590614065,199.90244699273,92.5279549987419,67.8585452769784,323.846127120035,304.208416260716
"CG8927",793.53051522582,547.927673542942,293.934905194313,70.9707081869789,1124.2575604126,30.8426516662473,17.4493402140802,149.87919932828,169.475440813769
"CG8929",7385.00547723907,5555.49764539734,4819.9087106399,3044.33142206453,2082.70456401728,2027.90434705576,2606.41441049575,2178.60121880751,3125.97450580998
"CG8931",390.300650564227,493.278719226323,280.680546074145,463.649296891857,473.412384157202,763.355628739621,800.730834268345,527.253611922701,466.057462237866
"CG8939",3466.64552985618,4311.51486950588,4267.90363669408,3152.73722907541,2477.86056388663,2405.72682996729,2342.73549170521,562.046997481052,520.289603298272
"CG8944",1362.41593550991,1950.10479087724,1733.98204019138,2159.1473144577,505.954642969972,2024.04901559748,1900.68553961518,428.226283795087,343.187767647883
"CG8945",9.69691057302427,43.1439113025939,0,11.6984683824691,0,46.263977499371,42.6539427455293,10.7056570948772,14.4054124691704
"CG8949",8159.14217131884,7644.38201763126,9107.30405192247,5668.68782919842,1459.75275245854,6187.80699054087,5674.91320073474,1910.95979143558,1967.60986784786
"CG8950",320.806124790886,400.519309925746,196.476382251902,482.366846303807,218.49802345717,339.26916832872,460.791836023672,152.555613602,172.017572425976
"CG8952",1200.80075929284,1003.81500297368,1117.26450701181,586.483214907782,8399.00203643874,609.142370408385,469.839642060603,583.458311670806,772.808010110789
"CG8958",42.8280216975239,40.9867157374642,20.2713727720216,56.5425971819337,18.59557646444,7.71066291656183,10.9866216162727,404.138555331613,407.588435157116
"CG8960",0,0,0,6.62913208339913,0.774815686018334,19.2766572914046,33.6061367085988,0,0
"CG8963",14635.870358218,14965.1847004931,14592.2697231214,6686.06462952714,8237.06555806091,5158.43349117986,5649.70859820329,2957.43777245982,2889.55626587477
"CG8964",133.332520379084,177.609101529011,62.3734546831433,37.8250477699833,95.302329380255,7.71066291656183,38.7763115868448,24.0877284634737,46.6057462237866
"CG8974",323.230352434143,281.873553843613,297.05357792847,558.796839735938,830.602415411654,1137.32278019287,811.717455884618,1554.99669303091,1435.45698369263
"CG8993",665.046450133248,1000.93874222018,1077.5014296513,802.514931037377,2208.99952083827,647.695684991194,659.843568836142,851.099739042736,755.860466029412
"CG8997",11744.5748556946,12920.1633047501,10006.2614675433,950.695530548652,21516.6316007291,3026.43519475052,2055.79078596256,5334.09364752255,4490.25180436082
"CG9003",7082.78509771315,7281.97316268947,5829.57900832328,2801.78317760134,2047.06304246044,1441.89396539706,1295.7750788604,1552.32027875719,1238.86547234865
"CG9004",1061.81170774616,1608.54882639838,1230.316393625,1013.86725981398,440.870125344432,1087.20347123522,654.673393957896,281.023498740526,218.623318649763
"CG9005",8605.20005767796,8703.56504010994,10484.1980640529,5653.86976924729,1572.1010269312,5613.36260325701,5287.79635672607,4670.34290764017,4512.28361166661
"CG9008",240.806612563436,77.659040344669,99.01785930949,326.387267870886,494.332407679697,543.601735617609,550.623624533196,2424.83133198968,2077.76890437681
"CG9010",94.5448780869867,59.6824106352549,35.0850682592681,166.898148923225,41.0652313589717,0,3.23135929890373,2395.39077497877,3218.33862105348
"CG9014",219.796639655217,130.150799096158,413.224137275825,320.14808473357,160.386847005795,0,1.93881557934224,3490.04421292996,5240.18062996175
"CG9016",10624.5816845103,11569.0398157905,16081.4359536814,5849.62414018061,842.999466387947,0,6.46271859780747,7635.80992292115,11579.4094936008
"CG9018",863.833116880246,1034.0157408855,742.244110729406,803.294828929541,1187.79244666611,597.576376033542,588.75366426026,425.549869521368,418.604338810011
"CG9021",7038.34092425345,6647.75766654134,4526.75347362913,2.33969367649381,125.52014113497,0,0.646271859780747,0,4.23688602034424
"CG9029",129.292140973657,174.013775587129,645.565255970534,572.835001794901,13.94668234833,0,1.93881557934224,4333.11470915154,6127.38456262184
"CG9030",16.1615176217071,4.31439113025939,51.4581001135933,24.9567325492673,24.7941019525867,0,0,596.840383039403,493.173532768069
"CG9034",177.776693838778,176.890036340635,134.102927568758,324.437523140475,776.36531739037,566.733724367294,559.025158710346,626.280940050315,772.808010110789
"CG9040",17.7776693838778,4.31439113025939,18.712036404943,0,571.039160595512,0,0.646271859780747,2.67641427371929,0.847377204068847
"CG9044",1726.05008199832,1719.28486540837,1665.37124003993,1589.04195528538,1620.91441515035,1114.19079144318,1193.01785315526,1702.19947808547,1658.31718836273
"CG9062",1368.88054255859,1278.49790493353,1791.67748577329,1971.9718203382,750.021584065747,2594.63807142306,2641.31309092391,824.335596305543,1075.32167196337
"CG9065",602.01653140859,1196.5244734586,845.939979140132,636.396680006316,1447.35570148225,605.287038950104,659.843568836142,934.068581528034,982.957556719863
"CG9067",73.5349051787674,178.328166717388,67.0514637843791,65.5114229418267,176.65797641218,127.22593812327,100.172138266016,117.762228043649,99.1431328760551
"CG9068",0,0,0,0,0,0,0,0,8.47377204068847
"CG9072",22.62612467039,58.2442802585017,163.730318543251,68.6310145104851,15.4963137203667,0,2.58508743912299,414.844212426491,515.205340073859
"CG9083",420.199458164385,279.716358278484,128.645250283983,4.67938735298762,0,50.1193089576519,148.642527749572,851.099739042736,1231.23907751204
"CG9084",211.715880844363,232.977121034007,155.933636707858,12.4783662746337,620.627364500685,123.370606664989,104.696041284481,181.996170612912,154.22265114053
"CG9086",9710.64786300273,10461.6794256906,10504.4694368249,4796.76198575839,2607.25478345169,7136.21852927797,5436.43888447564,5071.80504869806,5051.2155134544
"CG9090",3955.53143791282,4071.34709658811,4196.17416380847,5768.12481044941,5825.83914317185,1846.70376851656,2295.55764594121,6233.36884349224,11087.9307152409
"CG9095",548.683523256957,411.305287751395,167.628659460948,46.0139756377116,259.563254816142,77.1066291656183,93.0631478084275,243.553698908456,194.049379731766
"CG9098",604.440759051846,343.713160043998,224.544436859316,124.783662746337,276.609199908545,200.477235830608,394.225834466256,69.5867711167017,164.391177589356
"CG9099",631.915339008749,546.489543166189,463.902569205879,863.736915572298,1412.48899561142,832.751594988678,1077.98146211429,471.048912174596,535.542392971512
"CG9101",67.8783740111699,53.2108239398658,74.848145619772,77.9897892164603,26.3437333246233,0,0,602.193211586841,930.420170067594
"CG9104",554.340054424554,575.971215889628,1122.72218429658,825.13196991015,602.031788036245,732.512977073374,990.734761043885,337.228198488631,404.19892634084
"CG9106",159.190948573815,48.1773676212298,148.916623056005,93.5877470597524,59.6608078234117,0,0,1124.0939949621,1835.41902401312
"CG9107",307.068834812435,488.964328096064,233.900455061788,298.700892699043,399.80489398546,516.614415409643,677.292909050223,206.083899076386,275.397591322375
"CG9109",14.5453658595364,10.0669126372719,20.2713727720216,3.50954051474072,0,3.85533145828091,14.2179809151764,16.0584856423158,58.4690270807505
"CG9114",223.028943179558,177.609101529011,133.323259385219,471.05832686742,126.294956820988,740.223639989936,730.933473412025,96.3509138538946,94.0588696516421
"CG9117",232.725853752583,250.953750743421,75.6278138033113,94.367644951917,98.4015921243284,173.489915622641,154.458974487598,58.8811140218245,61.8585358970259
"CG9119",492.926287462067,763.647230055912,273.663532422291,428.943840690532,3008.60930880919,825.040932072116,708.313958319698,2879.82175852196,1436.3043608967
"CG9121",269.089268401424,309.917096190299,127.865582100444,124.393713800254,166.585372493942,377.82248291153,412.321446540116,717.279025356771,832.124414395608
"CG9123",924.438807961648,778.028533823443,1125.0611888472,418.41521914631,255.68917638605,154.213258331237,316.673211292566,302.43481293028,393.183022687945
"CG9125",185.049376768547,206.371709064074,160.611645809094,301.040586375537,254.914360700032,586.010381658699,937.740468541864,232.848041813579,210.149546609074
"CG9129",417.775230521129,388.295201723345,377.359400833017,512.392915152144,86.004541148035,0,6.46271859780747,5673.9982602849,7849.25504128973
"CG9132",2419.37918796956,1958.01450794939,2474.66681455371,1960.66330090181,3293.74148126394,1862.12509434968,1501.93580213046,786.865796473473,718.575869050383
"CG9133",0,0,2.33900455061788,6.62913208339913,3.09926274407333,0,0,37.4697998320701,56.7742726726128
"CG9134",134.948672141254,46.7392372444767,63.1531228666826,24.1768346571027,1067.69601533326,42.4086460410901,35.5449522879411,82.9688424852981,169.475440813769
"CG9135",2963.21425594,3449.35570864238,3105.418375037,3601.17851707006,2038.54006991424,4757.47901951865,6135.05876489863,513.871540554105,257.60267003693
"CG9140",2191.50178950349,2167.98154295534,3092.16401591683,4831.46744195972,8094.49947183353,3535.3389472436,3456.26190610743,6549.18572779111,5861.30812054422
"CG9143",702.217940663175,862.159160863501,859.974006443839,1132.411739423,953.02329380255,1368.64266768972,1321.62595325163,275.670670193087,181.338721670733
"CG9147",214.948184368705,131.588929472911,46.7800910123575,217.591511913924,255.68917638605,208.187898747169,370.960047514149,939.421410075472,1470.19944905945
"CG9149",253.735826660802,487.526197719311,193.357709517744,353.293745150565,272.735121478453,1399.48531935597,1629.25135850726,540.635683291297,466.904839441935
"CG9150",45.2522493407799,10.0669126372719,0.779668183539292,5.45928524515222,0.774815686018334,0,3.23135929890373,2.67641427371929,12.7106580610327
"CG9153",1750.29235843088,1936.44255229809,2206.4609594162,3437.78990866157,2129.9683208644,2532.95276809056,2446.78526112991,3859.38938270322,5030.87846055675
"CG9154",440.401355191519,287.626075350626,263.527846036281,280.373292233175,455.59162337878,177.345247080922,273.372996687256,120.438642317368,192.354625323628
"CG9164",299.796151882667,156.037145877715,169.967664011566,71.3606571330612,71.2830431136867,38.5533145828092,70.4436327161014,235.524456087298,293.192512607821
"CG9168",8.88883469193892,2.15719556512969,32.7460637086503,69.0209634565674,0,0,0.646271859780747,69.5867711167017,88.974606427229
"CG9170",1990.29089511323,1640.90675987532,1266.18113006781,293.241607453891,259.563254816142,123.370606664989,458.85302044433,762.778068009999,1471.89420346759
"CG9171",814.540488134039,644.282408785402,594.10715585694,1072.35960172633,775.590501704352,1337.80001602348,1050.83804400349,1097.32985222491,1113.45364614647
"CG9172",1060.19555598399,1269.86912267301,1330.11392111803,2003.16773602478,3004.7352303791,1746.46515060125,2022.83092111374,2572.03411704424,2534.50521736992
"CG9173",112.322547470865,116.488560517003,272.883864238752,218.761358752171,20.1452078364767,0,3.23135929890373,2909.26231553287,3808.96053228947
"CG9175",850.90390278288,841.306270400581,418.6818145606,719.065856575764,1279.22069761627,944.556207278824,1080.56654955341,671.779982703543,1025.32641692331
"CG9184",54.9491599138042,37.3913897955814,2.33900455061788,8.57887681381064,13.94668234833,84.8172920821801,303.10150223717,24.0877284634737,25.4213161220654
"CG9186",455.754796932141,587.476258903653,269.765191504595,786.916973194085,1844.06133272363,1114.19079144318,878.929729301816,679.809225524701,589.774534031918
"CG9192",92.1206504437306,122.960147212393,127.865582100444,29.6361199022549,39.515599986935,0,3.87763115868448,16.0584856423158,31.3529565505474
"CG9194",37.9795664110117,9.34784744889534,31.966395525111,39.3848435543125,706.63190564872,53.9746404159328,129.254371956149,69.5867711167017,137.275107059153
"CG9203",298.988076001582,248.077489989915,212.069745922687,343.545021498508,96.0771450662734,555.167729992452,544.160905935389,101.703742401333,122.022317385914
"CG9205",1371.30477020185,926.155962629015,1111.02716154349,1268.11397265965,2184.9802345717,1017.80750498616,1615.03337759209,650.368668513789,705.017833785281
"CG9213",199.594742628083,314.231487320559,325.901300719424,360.702775126129,187.505396016437,902.147561237734,788.451668932511,211.436727623824,177.101835650389
"CG9215",506.663577440518,532.108239398658,597.225828591098,517.852200397297,330.07148224381,528.180409784485,764.539610120623,270.317841645649,292.345135403752
"CG9220",463.027479861909,557.994586180214,270.544859688134,243.328142355356,598.157709606154,300.715853745911,431.063330473758,762.778068009999,723.660132274796
"CG9222",181.817073244205,290.502336104132,873.228365564007,317.808391057076,82.1304627179434,0,0,1983.222976826,2762.44968526444
"CG9231",214.140108487619,259.58253300394,276.002536972909,532.280311402342,645.421466453272,794.198280405868,682.463083928469,677.132811250982,388.098759463532
"CG9235",46.8684011029507,136.622385791547,71.7294728856148,113.865092256032,86.004541148035,0,0,733.337510999087,1003.29460961752
"CG9238",1316.35561028805,1240.38744994957,2474.66681455371,3188.2225831689,2041.63933265831,3492.93030120251,2817.74530864406,3217.04995701059,1639.67488987322
"CG9240",405.654092304849,274.682901959848,248.714150549034,328.72696154738,551.668768445054,316.137179579035,396.810921905379,642.339425692631,712.644228621901
"CG9246",6060.56910814017,6836.152745896,7512.88261658462,4771.41530426304,3259.64959107913,2775.83864996226,2122.35678751997,505.842297732947,310.987433893267
"CG9248",1208.88151810369,1210.18671203776,1086.07777967023,1287.61141996376,2718.05342655231,1572.97523497861,1441.83251917085,901.951610243402,833.819168803746
"CG9249",67.8783740111699,144.532102863689,145.018282138308,194.584524095069,268.086227362343,227.464556038574,308.917948975197,305.111227204,349.966785280434
"CG9253",3142.60710154095,3256.64623815746,3966.95171784792,2386.48755002369,1857.23319938595,2906.91991954381,3288.87749442422,899.275195969683,720.27062345852
"CG9254",205.25127379568,241.605903294526,577.734124002615,1135.14138204558,202.226894050785,11.5659943748427,7.75526231736896,9249.68772997388,12739.4688859711
"CG9257",916.358049150794,1003.09593778531,1003.43295221507,655.504178364349,1002.61149770772,932.990212903981,937.094196682083,620.928111502876,583.842893603436
"CG9259",261.816585471655,171.137514833622,339.935328023131,201.60360512455,5753.78128437215,262.162539163102,409.736359100993,1105.35909504607,1286.31859577651
"CG9263",140.605203308852,112.893234575121,266.646518770438,232.799520811134,24.7941019525867,0,0.646271859780747,1086.62419513003,1391.39336908105
"CG9265",466.259783386251,583.161867773394,636.988905951601,721.015601306176,756.220109553894,990.820184778195,1176.21478480096,661.074325608666,766.028992478238
