"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cold_1","cold_2","cold_3","hot_1","hot_2","con_1","con_2","con_3","con_4"
"Cpr64Ab",2.74706934788658,-5.93953368393703,2.91210486905726,-2.03960157721238,0.0413900248418336,0.200526061261356,0,0,0,0,0,7.710664035461,8.40259946879184,2.67711428159478,5.93324634513157
"Cpr72Ea",46.2393866653957,-4.31967901686231,2.11787637333628,-2.03962755864619,0.0413874350511552,0.200526061261356,124.428373126724,240.872487736669,43.6520282065315,0,0,0,4.52447663704176,2.67711428159478,0
"Pkc53E",521.326325684602,-1.54156920450382,0.755821731077805,-2.03959365167436,0.0413908148749922,0.200526061261356,401.564295090791,359.511175726372,462.243798687021,352.878995523486,155.707851851015,250.596581152482,400.739359280842,993.209398471662,1315.48547537774
"cher",8376.86748804864,1.23546040789449,0.605574474449123,2.04014610922688,0.0413357753961219,0.200526061261356,7725.87080414113,6743.71063427529,7024.85853923682,5490.09531156982,23654.4241605509,6303.46784898936,7472.49634297711,4518.96890733198,6457.91484336535
"CR45262",8.39499327547441,-7.54751369094384,3.70114360622631,-2.03923827171875,0.04142625297264,0.200630013552947,0,0,0,0,0,0,0.64635380529168,40.1567142239217,34.7518714500563
"Caps",916.680909986054,-1.63486988312152,0.801772133233632,-2.03907047321277,0.0414429945830894,0.200643377957939,618.101983389246,641.367937495848,505.895826893553,534.58243410243,364.867652844915,408.665193879433,561.68145679847,2157.75411096539,2457.2115935052
"CG6912",2007.0996079647,1.63919894333044,0.804039857201914,2.03870358993758,0.0414796192600651,0.200663534947802,4488.30917349969,2822.16272945202,4387.80833526011,506.898004619372,3371.34612564983,319.992557471631,451.154956093593,773.686027380891,942.538562255186
"Rad51C",68.0514535619823,-2.18835630055711,1.07340574708394,-2.03870373016177,0.0414796052567388,0.200663534947802,0,1.43804470290549,0,14.0371755125365,46.4799557764223,242.885917117021,201.662387251004,50.8651713503008,55.0944303476503
"mir-281-2",38.0187231836066,-2.18938051450118,1.07395825746854,-2.03860857652125,0.0414891085846779,0.200663534947802,0,8.62826821743293,4.67700302212838,18.3263124747004,13.9439867329267,77.10664035461,23.2687369905005,109.761685545386,86.4558753147743
"CG8199",762.533637155474,1.17670340110004,0.57740568916309,2.03791445630816,0.0415584886004769,0.200931371771174,308.647003470185,253.095867711366,475.495307249718,755.278026882865,2334.84311183561,778.777067581561,747.184998917182,725.497970312185,483.983380438589
"CG32068",813.302666322766,1.11349601757144,0.546918921207696,2.03594349069627,0.0417560300030174,0.201712970141338,382.172860317795,432.851455574552,633.733909498395,857.827392432784,2192.30458078792,628.419118890071,484.76535396876,974.469598500499,733.179726934115
"CG34453",2.69342932239952,-5.9108588414093,2.90334215279612,-2.03588090219292,0.0417623159783914,0.201712970141338,0,0,0,0,0,3.8553320177305,3.87812283175008,8.03134284478433,8.47606620733081
"CR45013",314.818531378604,-4.04090047732222,1.98475673820518,-2.03596763247491,0.0417536055764821,0.201712970141338,1.61595289774966,53.2076540075031,36.636523673339,80.7137591970847,0,23.131992106383,38.1348745122091,800.457170196838,1799.46885581633
"HtrA2",551.357299509988,-1.48148553754467,0.72777351831344,-2.03564089687943,0.0417864279507982,0.20176152122946,130.084208268848,315.650812287755,117.704576056897,369.255700288112,299.021048828317,462.63984212766,475.716400694676,1252.88948378636,1539.25362325128
"CG31269",53.9127203974437,2.21526385016372,1.08847083324662,2.0352073592603,0.0418300128853942,0.201904031249717,0,0,0,44.0611342476839,296.697051039496,26.9873241241135,50.415596812751,18.7397999711634,48.3135773817856
"CR44441",5.96251905344688,3.24722881386381,1.59577265853495,2.03489437953213,0.0418615016581513,0.201988079621544,4.84785869324899,4.31413410871647,7.79500503688063,5.84882313022353,24.7893097474252,0,0,2.67711428159478,3.39042648293233
"Dd",803.190551441892,0.929724347999579,0.457046785999745,2.03419950971955,0.0419314839742906,0.202257746228931,790.200966999585,492.53031074513,655.559923601661,1365.50524013619,1212.35217983502,940.701012326242,796.30788811935,556.839770571714,418.717670642142
"14-3-3zeta",9408.4586237809,1.15398304487685,0.567471065574448,2.03355398166192,0.0419965856356718,0.202334289745738,5845.7096076094,5430.77582052258,5454.94452480906,7309.85914815336,28472.8462427067,8535.70508725532,6646.45617981434,9541.23529960379,7438.59570355352
"CG7510",1345.27732250378,-1.06357014277068,0.523028793094492,-2.03348296845779,0.042003752554185,0.202334289745738,780.505249613087,720.46039615565,715.581462385642,1383.44163106887,525.223500273572,1534.42214305674,1426.50284827874,2604.83219599172,2416.52647571001
"CR44806",58.7302235638087,-1.64991238394617,0.811347073668447,-2.03354697082496,0.0419972931495501,0.202334289745738,0,0,0,56.5386235921608,15.4933185921408,107.949296496454,89.1968251302518,152.595514050902,106.798434212368
"qua",1587.45296586853,-1.33803770274927,0.657936232271213,-2.033689037204,0.0419829581801712,0.202334289745738,500.13742185352,767.196849000078,827.829534916723,1603.35738076528,409.023610832516,2305.48854660284,1464.63772279095,3003.72222394934,3405.68340210552
"CG6793",15.5702471928963,-5.32362390285951,2.61863814129285,-2.03297424677057,0.0420551249241855,0.20251377270539,0,0,7.79500503688063,1.55968616805961,0,0,9.6953070793752,48.188057068706,72.894169383045
"loqs",1367.44158957188,-1.27688563416482,0.628145007126174,-2.03278800225874,0.04207394579133,0.202536438143437,1468.90118405444,1115.20366710321,1072.59269307477,777.503554777714,702.621998153584,832.751715829788,968.238000326936,2441.52822481444,2927.63326801206
"Trxr-2",290.793630283601,-4.04860726354528,1.99206914755262,-2.03236281658156,0.0421169394759005,0.202648211423021,30.7031050572436,32.3560058153735,91.9810594351914,67.456426768578,4.64799557764223,0,3.87812283175008,880.770598644682,1505.34935842195
"t",638.741482700359,-1.47954530474618,0.728022692388198,-2.03227910368109,0.0421254086881444,0.202648211423021,334.50224983418,130.862067964399,180.844116855631,395.38044360311,381.135637366663,358.545877648936,815.6985022781,1239.50391237838,1912.20053637383
"CG17026",236.888252437052,2.1168258555144,1.04191138643288,2.0316755177824,0.0421865159776641,0.202874163632534,195.530300627709,120.076732692608,75.6115488577421,58.4882313022353,1133.3362550151,77.10664035461,80.79422566146,208.814913964393,182.235423457612
"CG17929",34.6246774151052,-3.47183175921783,1.71013140979314,-2.03015495729523,0.042340790693885,0.203547854759548,22.6233405684953,0,4.67700302212838,12.087567802462,0,42.4086521950355,58.8181962815429,80.3134284478433,90.6939084184397
"CG1667",614.523059730442,1.03191106112545,0.508736230711728,2.02838130809319,0.0425213463145648,0.20411603871666,492.057657364772,515.539025991618,555.783859129589,922.944289949273,1078.334974013,763.355739510639,520.961167065094,444.400970744733,237.329853805263
"CG17259",4258.58320939117,1.28883025607243,0.635347348021538,2.0285443231735,0.0425047244218053,0.20411603871666,4729.89413171326,5591.83682724799,4310.63778539499,4509.05271186032,8521.32522567742,3257.75555498227,4569.07504960688,1400.13076927407,1437.54082876331
"CG31223",322.157076080004,1.53627343157585,0.757355802752549,2.02846987636774,0.0425123147359125,0.20411603871666,393.484530602043,278.261650012212,387.411750332967,566.556000547652,521.350170625537,316.137225453901,293.444627602423,74.9591998846538,67.8085296586465
"CG43190",12.1051908232604,-6.01490695737559,2.96547247970659,-2.0283131941156,0.042528293209622,0.20411603871666,0,0,0,0.779843084029804,0,0,0.64635380529168,48.188057068706,59.3324634513157
"Or71a",6.84218033597533,-4.14693240427801,2.04454058781723,-2.02829546597816,0.0425301014468858,0.20411603871666,0,0,0,1.55968616805961,0,7.710664035461,3.2317690264584,32.1253713791373,16.9521324146616
"Ugt86De",5.49286652240386,-5.60787770954801,2.76549847734398,-2.02779996282402,0.0425806681658829,0.20427135439005,0,0,0,0.389921542014902,0,0,8.40259946879184,16.0626856895687,24.5805920012594
"hdly",885.967523858795,1.61876274856539,0.798324800947714,2.02769943592346,0.0425909332637652,0.20427135439005,624.565794980244,489.654221339319,657.898425112725,498.709652237059,3257.4702339976,358.545877648936,369.714376626841,961.084027092525,756.065105693909
"l(2)08717",751.538589916116,-1.19739295337878,0.590607063451825,-2.02739355398253,0.0426221806420705,0.20435292088664,284.407710003941,171.846341997206,159.797603256053,360.677426363784,740.580628704329,736.368415386525,890.029189886643,1825.79194004764,1594.34805359893
"Nf1",1836.88397474368,-1.04180824439379,0.513968166529439,-2.02698982590416,0.0426634531731893,0.20448248264371,932.404822001555,835.503972388089,1788.9536559641,1623.63330095005,911.007133217877,2394.16118301064,1834.35209941779,3156.31773800024,3055.62186774276
"CR44263",7.04435953852554,-5.07991473445235,2.50740959101501,-2.025961275994,0.042768753070091,0.204918733407615,0,4.31413410871647,0,0.779843084029804,0,26.9873241241135,27.7932136275422,2.67711428159478,0.847606620733081
"kek3",197.63104476047,-1.90538081125557,0.941026335382541,-2.02479010375517,0.0428889216899338,0.205425909963468,505.793256995644,248.78173360265,229.17314808429,64.3370544324588,29.4373053250675,34.6979881595745,82.733287077335,214.169142527582,369.556486639623
"Cyp9b1",193.979696678878,2.95332679418285,1.45886638242222,2.0243984163096,0.0429291745837494,0.205481539451903,38.7828695459919,34.5130728697317,0,105.668737886038,1223.19750284951,50.1193162304965,43.9520587598342,176.689542585255,72.894169383045
"l(2)35Cc",240.314494051919,-1.25488620061999,0.619843279842645,-2.02452174836607,0.0429164965648215,0.205481539451903,308.647003470185,204.202347812579,141.869091671227,185.212732457078,75.9172611014898,192.766600886525,237.858200347338,390.858685112838,425.498523608007
"CR44176",8.17679304433472,-7.51066602931304,3.71066543841606,-2.02407523770698,0.0429624110088015,0.20557205667766,0,0,0,0,0,0,0.64635380529168,34.8024856607321,38.1422979329887
"PlexB",477.130962654749,-1.12039238325068,0.553651611354869,-2.02364151078493,0.0430070506569609,0.205670584506103,120.38849088235,163.218073779773,64.6985418061092,341.961192347069,394.304958169983,1245.27224172695,601.109038921262,816.519855886407,546.706270372837
"RpS14b",5113.56433018944,1.11219142385386,0.549611212665599,2.02359667747636,0.0430116671848652,0.205670584506103,3850.81575533744,3359.27242598722,3520.22427465529,6599.81202014423,11729.9915061098,6342.02116916667,5460.39694710411,2757.42771004262,2402.11716315755
"CG42265",1044.40451361205,-2.02519878637281,1.00101003136039,-2.02315533603647,0.043057134888154,0.2058194156046,4106.13631318189,2166.41434492712,1648.64356530025,79.1540730290251,82.8892544679531,34.6979881595745,148.015021411795,481.88057068706,651.80949134374
"CG7120",500.603280466231,-1.57764746603658,0.780170687386428,-2.02218244230849,0.0431575074525461,0.206161861499346,320.766650203308,40.2652516813537,222.937144054786,263.976883944089,299.021048828317,512.759158358156,766.575613075932,995.886512753257,1083.24126129688
"GC2",393.207752917569,-3.71145275292665,1.83531691295399,-2.02224080578703,0.0431514805750504,0.206161861499346,37.1669166482422,37.3891622755427,134.853587138035,103.719130175964,18.5919823105689,3.8553320177305,3.2317690264584,1493.82976912989,1706.23212753569
"CG13561",16.3833873343902,-8.51155146594235,4.20945402486891,-2.02200841621198,0.0431754823995743,0.20617909232409,0,0,0,0,0,0,0,66.9278570398694,80.5226289696427
"Osi5",8.21101222309914,-7.17879684170838,3.55063445471324,-2.02183495182924,0.0431934056234404,0.206196064769251,0,0,15.5900100737613,0,0,0,1.29270761058336,21.4169142527582,35.5994780707894
"CG31321",239.912613569144,2.48120745858073,1.2277150851917,2.02099614846168,0.0432801637973736,0.206484067083095,42.0147753414912,45.2984081415229,8.57450554056869,28.4642725670878,1490.45724856394,96.3833004432625,87.2577637143768,230.231828217151,130.531419592895
"CG32447",111.273694653242,2.58610593058679,1.27963379932324,2.02097344721162,0.0432825138526794,0.206484067083095,368.437260686923,172.565364348659,190.198122899887,7.79843084029804,196.765146120188,0,20.6833217693338,18.7397999711634,26.2758052427255
"Cpr92F",271.598300333598,2.83004346199416,1.4004457527526,2.02081619829377,0.043298795372676,0.20649309192353,523.568738870891,504.753690719827,125.499581093778,12.8674108864918,994.671053615437,23.131992106383,13.5734299111253,128.501485516549,117.817320281898
"Act5C",155404.944796741,1.36066225148861,0.673606748826041,2.01996528962925,0.0433869880694667,0.206840525166629,332485.540617789,304622.447461173,271232.656761787,67651.7774611275,207985.407444616,66022.5608036348,88015.9367279839,28904.8028983788,31723.372994177
"CG15526",37.2966625070475,-3.90046333276419,1.93121270271987,-2.01969639453535,0.0434148893241733,0.206840525166629,0,0,21.8260141032658,7.01858775626823,3.09866371842815,23.131992106383,9.6953070793752,128.501485516549,142.397912283158
"Khc-73",3403.23987536017,-0.800148752488335,0.396149816980705,-2.01981351042075,0.0434027352123624,0.206840525166629,3024.25584813849,2976.03351266291,2422.6875654625,3156.41488261063,1796.45029075872,4071.23061072341,3130.29147902761,4816.128592589,5235.66609626824
"CG32165",1009.29318957342,-1.87016452028258,0.926503723232945,-2.018518084047,0.043537332702502,0.207286238978402,500.13742185352,317.807879342113,403.781260910417,724.084303521673,221.554455867613,944.556344343972,300.554519460631,2615.5406531181,3055.62186774276
"CG42321",2625.95568475087,-1.28536257280313,0.636758838053816,-2.01860185675898,0.0435286178932363,0.207286238978402,1653.92779084678,1171.28741051652,1781.15865092722,1698.49823701691,1540.8105339884,1838.99337245745,2121.33318896729,5172.18479204111,6655.40718599616
"CG13581",272.891933867259,-4.04270671964486,2.00330839087137,-2.01801516834182,0.0435896816150547,0.20734742661346,33.9350108527429,7.19022351452744,56.9035367692286,60.0479174702949,9.29599115528446,0,2.58541522116672,947.698455684551,1338.37085413754
"CG42255",85.6688778654332,-2.21005395672756,1.09518227722061,-2.01797819659419,0.0435935321319032,0.20734742661346,50.0945398302395,30.1989387610153,36.636523673339,56.9285451341757,6.19732743685631,131.081288602837,63.9890267238763,356.056199452105,39.8375111744548
"CR43876",32.4370486360761,-4.34096990308813,2.15091804486277,-2.01819400486041,0.043571060285484,0.20734742661346,8.07976448874831,2.87608940581098,2.33850151106419,5.84882313022353,0.774665929607038,0,0,133.855714079739,138.159879179492
"CG13623",173.887146527425,-1.55422858786875,0.770330736117322,-2.01761206582836,0.0436316792655839,0.207460105189241,14.543576079747,48.8935198987866,48.3290312286599,57.7083882182055,154.158519991801,204.332596939716,162.881158933503,444.400970744733,429.736556711672
"Yeti",1101.55488086311,0.896633126246898,0.444582799127107,2.01679670920096,0.043716732517974,0.207795664668078,987.347220525044,792.362631300924,1089.74170415591,1420.09425601827,1971.52479084991,1368.64286629433,888.090128470768,797.780055915244,598.410274237555
"Cpr65Eb",11.2320378013084,-5.94060829161795,2.94596436327041,-2.01652415273045,0.0437451952286657,0.207862103156077,26.6632228128694,50.3315646016921,0,0,0,3.8553320177305,19.3906141587504,0,0.847606620733081
"CG30172",42.167898509917,-1.79931221444907,0.892387896407902,-2.01628935319694,0.0437697275787671,0.207909828121585,25.8552463639946,40.2652516813537,21.8260141032658,9.35811700835764,27.8879734658534,23.131992106383,30.378628848709,82.9905427294381,117.817320281898
"Dap160",3010.58625240051,-0.942468700527693,0.46745971696116,-2.01614955541934,0.0437843394623045,0.207910414058263,3672.25296013611,4442.83910962651,3266.10711045298,1889.1698710622,1354.89071088271,2444.28049924114,1869.25520490354,3919.29530825475,4237.18549704467
"Ald",34275.2433114579,1.46120577905531,0.724979568138857,2.01551304791453,0.0438509203116855,0.208157693176542,19999.8410389987,19661.6662004753,21494.7263891983,28350.8053983615,114909.29600233,15683.4906481277,13346.5597254679,42914.1419339643,32116.6624661972
"fne",1212.33252500464,1.63252619170449,0.810193011158828,2.01498429290258,0.0439062948721218,0.20828275418676,3757.89846371684,2523.04943124768,1847.41619374071,812.98641510107,880.020496033596,69.395976319149,127.978053447753,433.692513618354,458.555181816597
"mtg",240.755485408758,1.57019810345535,0.779234309798119,2.01505257624263,0.0438991404916983,0.20828275418676,269.056157475319,470.240617850095,289.974187371959,202.369280305734,479.518210426757,34.6979881595745,69.1598571662097,152.595514050902,199.187555872274
"CG12975",70.0293280790756,-1.69400472525343,0.840882584401204,-2.01455560702299,0.043951232888681,0.208289363260427,4.84785869324899,31.6369834639207,23.3850151106419,23.785214062909,52.6772832132786,169.634608780142,165.46657415467,91.0218855742224,67.8085296586465
"CG2321",357.779156482343,-1.10357230181176,0.547798888603029,-2.01455739464174,0.0439510454166986,0.208289363260427,127.660278922223,203.483325461127,110.689071523705,391.091306640946,132.467873962804,609.142458801419,620.499653080013,511.328827784602,513.649612164247
"Pmp70",5340.3340070494,-0.660213541708835,0.327716939341327,-2.01458472984578,0.0439481787906029,0.208289363260427,3833.0402734622,4329.23357809697,3419.66870967953,4180.34885194176,4589.8956329217,5424.45214894681,5977.47999133746,7233.56278886909,9075.3240881891
"Psf1",74.6867626283299,-1.60408851630749,0.796317451405259,-2.01438322552992,0.0439693141323624,0.208306258765071,11.3116702842476,23.0087152464878,54.5650352581644,56.9285451341757,25.5639756770323,107.949296496454,204.894156277463,80.3134284478433,107.646040833101
"CG10175",276.541956005885,-1.99627786952197,0.991259948048406,-2.01387927904506,0.044022209534056,0.208307664264787,172.098983610339,203.483325461127,87.304056413063,87.342425411338,138.66520139966,88.6726364078015,123.453576810711,647.861656145936,939.995742392987
"CG32801",24.3641387904282,-3.46747591684613,1.72181103014992,-2.01385393410113,0.0440248712168514,0.208307664264787,46.8626340347402,1.43804470290549,0,4.28913696216392,3.09866371842815,11.5659960531915,28.4395674328339,64.2507427582747,59.3324634513157
"CG3476",143.7163006228,-1.34411928087211,0.667336362267974,-2.01415561457502,0.0439931980621515,0.208307664264787,48.4785869324899,10.7853352717912,48.3290312286599,121.655521108649,72.8185973830616,319.992557471631,227.516539462671,214.169142527582,229.701394218665
"Sec8",1175.56516471371,-0.792209333068797,0.39338495418326,-2.01382723117505,0.0440276756595887,0.208307664264787,504.985280546769,373.172600403974,735.068974977843,1026.66342012524,982.276398741725,1954.65333298936,2025.02647197883,1397.45365499247,1580.7863476672
"CG33985",16.8430201844527,7.57811986138873,3.76470932294654,2.0129362485435,0.0441213365459427,0.208681997176756,6.46381159099865,36.67013992409,0,0,108.453230144985,0,0,0,0
"CG12825",544.936245408723,1.85093473485342,0.919671073758711,2.01260514510761,0.0441561852706924,0.208687749193014,193.106371281085,158.184917319604,187.859621388823,207.828181893943,2601.32819162043,215.898592992908,235.919138931463,538.09997060055,566.201222649698
"CG8833",538.51229535609,1.34069065008836,0.666178307525553,2.01251021677396,0.0441661807873995,0.208687749193014,496.905516058021,665.814697445241,947.872612484684,922.944289949273,602.690093234276,539.74648248227,352.262823883966,179.36665686685,139.007485800225
"CG9287",12.4676318440682,-5.5358453224469,2.75063736769181,-2.01256820963364,0.0441600741791808,0.208687749193014,0,0,63.9190413024212,0.389921542014902,0,15.421328070922,2.58541522116672,21.4169142527582,8.47606620733081
"Akap200",24672.1278607877,1.02734927425194,0.51055354528036,2.01222630564203,0.0441960867213832,0.208760317462755,70604.2140084782,55833.5236350085,44993.5485733787,13446.0544548419,12099.5071545323,9468.6954355461,7411.73908527969,4759.90919267551,3431.95920734825
"CG6607",691.219074083089,0.805452727018437,0.400405325556673,2.01159344196693,0.0442628112788995,0.208898626678383,715.8671337031,974.275286218469,985.288636661711,579.033489892129,1075.23631029457,520.469822393617,546.815319276761,390.858685112838,433.126983194605
"CR43877",45.7615388703042,-2.46745433959959,1.22668532079281,-2.01148110095984,0.0442746645811946,0.208898626678383,1.61595289774966,14.3804470290549,0,17.1565478486557,15.4933185921408,134.936620620567,84.0259946879184,104.407456982196,39.8375111744548
"Tom70",2523.23960096514,-1.34984586647754,0.671098858878037,-2.01139645615588,0.0442835973766996,0.208898626678383,1319.4255410126,1182.07274578831,1350.87437289141,2100.89726837629,991.572389897009,1958.50866500709,1944.23224631737,5359.58279175274,6501.99038764347
"sens",146.858538198771,2.81859625628198,1.40120177478317,2.01155629903348,0.0442667300004056,0.208898626678383,88.8774093762314,70.4641904423689,96.6580624573198,10.5278816344023,821.145885383461,3.8553320177305,38.1348745122091,77.6363141662485,114.426893798966
"sha",16.5502724328405,-4.33948571577552,2.15797967842085,-2.01090202987965,0.0443358059171656,0.209076179727679,62.214186563362,0.719022351452744,1.55900100737613,1.94960771007451,0,0,29.7322750434173,21.4169142527582,31.361444967124
"CG45546",18.027746678221,-7.32607962140997,3.6435395283935,-2.01070403225189,0.0443567278763709,0.209106125172774,0,0,0,0.389921542014902,0,0,0,66.9278570398694,94.9319415221051
"CG11170",58.6205772945281,-1.59279946424326,0.792282819503527,-2.01039253286013,0.0443896601733398,0.209132451754563,42.822751790366,42.4223187357119,49.108531732348,22.6154494368643,33.3106349731027,138.791952638298,125.392638226586,21.4169142527582,51.704003864718
"CG34457",366.835344927365,-3.90128283513911,1.94057418804679,-2.01037551626191,0.0443914597940348,0.209132451754563,10.5036938353728,10.0663129203384,50.6675327397241,99.8199147558148,4.64799557764223,3.8553320177305,2.58541522116672,1558.08051188816,1561.29139539034
"CG31002",6.3588500470624,-6.37621391375428,3.17374239485482,-2.00905212851906,0.04453160572515,0.209325924442787,24.2392934662449,0,0,0,0,3.8553320177305,23.9150907957922,2.67711428159478,2.54281986219924
"CG33514",502.67261604716,2.29497909580498,1.14198874736682,2.00963372108237,0.0444699695267094,0.209325924442787,69.4859746032355,291.204052338361,110.689071523705,96.7005424196956,2782.60001914848,188.911268868794,144.136898580045,463.140770715897,377.184946226221
"CG4041",717.765011732278,-1.04217132090683,0.51855071621504,-2.00977703495186,0.0444547924236676,0.209325924442787,652.036994241989,484.62106487915,319.595206512106,453.478753363331,524.448834343965,1164.31026935461,1483.38198314441,671.955684680289,706.056315070657
"CG8963",8418.44126310739,0.841240319975832,0.41862220414362,2.00954538877546,0.0444793261968791,0.209325924442787,14634.0694420209,14964.2931784345,14589.1314270258,6685.59475938751,8235.47349765243,5158.43423972341,5650.42496585987,2958.21128116223,2890.33857669981
"CR44833",32.7645736099423,-3.00029047287655,1.49340030507431,-2.00903298511598,0.0445336357353541,0.209325924442787,17.7754818752463,33.0750281668262,45.2110292139076,11.3077247184322,0,119.515292549645,47.8301815915843,13.3855714079739,6.78085296586465
"Npc2a",1533.76350250799,-0.784265185376258,0.390371327226151,-2.00902353907237,0.0445346374441693,0.209325924442787,1811.48319837737,1324.43917137596,1336.06386332134,980.652678167478,1120.16693421178,1865.98069658156,2536.29233196455,1392.09942642928,1436.69322214257
"bgcn",243.943092451919,-3.16069132067264,1.57292986996262,-2.00942927019865,0.0444916286768816,0.209325924442787,36.3589401993674,191.25994548643,39.7545256880912,80.3238376550698,21.6906460289971,11.5659960531915,15.5124913270003,768.331798817701,1030.68965081143
"CG13893",1347.34834490777,1.68810357237244,0.840414799080678,2.00865521908829,0.04457371088296,0.209372422641727,2008.62945190283,1923.38479013609,1362.56688044673,430.863303926466,3784.24306613038,532.035818446809,331.579502114632,928.958655713388,823.873635352555
"Golgin245",3340.04289714956,0.531977882423257,0.264841019979836,2.00866875706701,0.0445722741868197,0.209372422641727,4135.22346534139,3727.41186993103,4758.07107451194,3475.37070397882,3836.92034934366,3045.71229400709,2344.32525179292,2519.16453898069,2218.18652645847
"Ada1-2",96.8547920045402,-1.86259313988392,0.927483014880961,-2.00822344991728,0.0446195521865493,0.209519166844562,155.939454632842,124.390866801325,255.676165209685,33.5332526132816,6.19732743685631,150.357948691489,78.8551642455849,29.4482570975426,37.2946913122556
"AnxB11",2083.0890743938,1.2161183940706,0.605859675643816,2.00726082781181,0.0447218977984001,0.209783481108346,3051.72704740024,2913.47856808652,2644.06570850991,1039.14090946971,4410.94780318248,871.305036007093,1102.03323802231,1271.62928375752,1443.47407510844
"CG11275",505.023810357438,-1.528005755976,0.761335605344652,-2.00700682491301,0.0447489362838081,0.209783481108346,315.918791510059,125.109889152778,113.027573034769,233.173082124911,357.120993548845,319.992557471631,533.241889365636,1244.85814094157,1302.77137606675
"CG4747",7992.38544359446,1.22332313318375,0.609501962975996,2.00708645335721,0.0447404583911593,0.209783481108346,11537.9036899326,12836.7060404858,13358.3001317023,10504.0964203394,7913.2124709359,6550.20909812412,5093.91433950373,2347.82922495862,1789.29757636753
"Mio",2824.83239153196,-0.571055750314438,0.284474544431959,-2.00740544801549,0.0447065092055982,0.209783481108346,2022.3650515337,2368.45962568534,2027.48081009265,2560.22484486985,2223.2912179722,4148.33725107802,3923.3675981205,3357.10130911985,2792.8638153155
"MtnA",5758.2718965895,1.86831943140221,0.930877718473463,2.00705140355711,0.0447441899113777,0.209783481108346,2014.28528704495,2270.67258588777,3188.15706008418,2785.98941769647,25867.6447214382,3149.80625848582,1310.80551713153,7289.78218878258,3947.30403275396
"CG30398",154.57456276261,-3.49934272258823,1.74372001065775,-2.00682603927236,0.0447681892260432,0.209797470317732,7.27178803987348,0.719022351452744,77.9500503688063,36.6526249494008,18.5919823105689,11.5659960531915,16.8051989375837,460.463656434302,761.150745418307
"Cbp20",367.840941297701,0.591510665116951,0.294767232019204,2.00670427667623,0.044781160389074,0.209797470317732,330.462367589806,300.551342907247,256.455665713373,471.025222754001,574.802119768422,285.294569312057,398.800297864967,334.639285199347,358.537600570093
"CG4691",3559.03699570272,-3.96917765359632,1.97822671899685,-2.00643213211126,0.0448101629487625,0.209864829737187,484.785869324899,319.245924045019,703.888954830321,857.437470890769,86.7625841159883,7.710664035461,10.3416608846669,13112.5057512512,16448.6540819462
"CG41343",19.8391819165705,-2.8129305123713,1.40231864167199,-2.00591394051314,0.0448654306464808,0.21005511575106,4.84785869324899,4.31413410871647,0.779500503688063,10.9178031764172,0,30.842656141844,12.2807223005419,53.5422856318955,61.0276766927819
"CG13293",270.512538407955,-1.54809111308569,0.772022333683056,-2.00524135836883,0.0449372505827937,0.210322748161478,723.138921742974,365.263354537994,321.154207519482,38.2123111174604,112.326559793021,88.6726364078015,146.07595999592,283.774113849046,355.994780707894
"PPP4R2r",3469.59220875973,1.23294707515507,0.614993487892911,2.00481322067228,0.0449830186359922,0.210468313474564,5639.67561314632,5627.06892246918,5659.17365677534,3048.79653701452,4677.4328829673,2182.11792203546,2679.7828767393,931.635769994983,780.645697695168
"Golgin84",777.303173172143,-0.938406534391354,0.468426424664958,-2.00331681771059,0.0451432934789245,0.211149368129911,618.909959838121,688.104390340276,688.29894475656,586.831920732427,448.531573242475,609.142458801419,713.574601042015,1223.44122668881,1418.89348310718
"CenG1A",1704.91639636486,-0.80143283691886,0.400081993223296,-2.00317147608181,0.0451588861675391,0.211153475563436,2013.47731059608,1302.86850083237,1159.89674948784,1550.71797259326,871.499170807918,2070.31329352128,2175.62690861179,2077.44068251755,2122.40697831564
"CR45558",5.59328974035423,-6.00866699372025,3.0005002768585,-2.00255505392297,0.0452250682730886,0.211394048768346,4.03988224437416,0,20.2670130958896,0,0,0,0.64635380529168,16.0626856895687,9.32367282806389
"CG13077",84.5630472127246,-1.71522106925377,0.856668333529657,-2.00219968699752,0.0452632593517263,0.21150367036707,38.7828695459919,30.917961112468,4.67700302212838,58.0983097602204,32.5359690434956,88.6726364078015,104.06296265196,216.846256809177,186.473456561278
"CG33462",20.8548671792589,8.17018687817027,4.08143026648826,2.00179504357919,0.045306779246005,0.211638112688858,24.2392934662449,0,0,0,163.454511147085,0,0,0,0
"CG12229",1529.23810226758,-3.06881659783587,1.53326947087393,-2.00148548975328,0.0453400959459206,0.211719401690081,545.384102990511,500.43955661111,505.116326389865,626.213996475932,60.423942509349,92.527968425532,82.733287077335,4933.92162097917,6416.38211894943
"CG1674",3121.06551875846,2.02519016082159,1.01190736490009,2.0013592459835,0.0453536892540285,0.211719401690081,551.84791458151,921.067632210965,1010.23265277973,1368.23469093029,15802.410298054,875.160368024823,789.844350066433,3482.92568035481,3287.86608182362
"SNF4Agamma",7203.15038472777,-0.677155017161756,0.338464550389448,-2.00066747428231,0.0454282368253729,0.211998438518407,6999.49997660266,8464.33112130171,7908.0326099154,6363.90948722521,3510.01132704949,8250.41051794327,8440.73434330405,7768.98564518804,7122.43843402008
