"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CG12239",2480.95241656398,0.0770533025502598,0.41968484767785,0.183598009260048,0.854328824955062,1
"CG12241",199.482151240382,-0.173413389438028,0.239627109300099,-0.723680179360893,0.469262104308303,1
"CG12253",57.4499194465027,-0.257827924510149,0.35364341252293,-0.729061861129482,0.465963822827332,1
"CG12256",19.9609390357371,-0.281668355635902,0.856289899139154,-0.328940415995879,0.742200725066381,1
"CG12259",84.549136428133,-0.0762764334143999,0.307390522996704,-0.248141786125325,0.804024705764905,1
"CG12262",183.122595370258,0.307184376249677,0.391145181039766,0.785346186377909,0.432250623079581,1
"CG12263",176.280729653088,0.277873543119218,0.253233556603983,1.09730142736876,0.272509647145764,1
"CG12264",104.470316208685,-0.00163891651558791,0.295283077525057,-0.00555032319943507,0.995571505549148,1
"CG12267",44.0114108661056,0.121046749188503,0.561787342661656,0.215467206176279,0.829403077267681,1
"CG12268",34.4834489676557,-0.58315157659728,0.911926326552735,-0.639472246405814,0.522515762876786,1
"CG12269",319.14275874612,0.104645101703129,0.220229641601187,0.475163565368873,0.634670394182068,1
"CG1227",41.8851882841422,-0.360410998967164,0.494596321459187,-0.72869728974906,0.466186851042829,1
"CG12272",142.36557461008,-0.371579627737464,0.373561128541515,-0.994695645096193,0.319884313161405,1
"CG12278",11.6882877327079,0.567654679687178,1.2257567760832,0.46310547962139,0.643288762475663,1
"CG12279",55.1590680522765,0.0886954932119461,0.401313128378197,0.221013186312608,0.825082165657996,1
"CG12288",36.9109205850235,0.255347718253549,0.485801419322743,0.525621597832155,0.599151147458184,1
"CG12289",13.7497437016755,-0.662159571682931,0.974576792951484,-0.679432935887583,0.496863587076035,1
"CG12290",315.043311952465,0.0304782593283724,0.207284411947178,0.147035944681355,0.883103648891013,1
"CG12299",428.834887625562,-0.0287167450305576,0.303549158044229,-0.0946032768319304,0.924629946976711,1
"CG12301",74.1118821855323,-0.0940402634197705,0.500492433767976,-0.18789547468637,0.85095859023606,1
"CG12304",70.9841257569439,-0.0766204386087967,0.302337033982601,-0.253427235160367,0.799938083809784,1
"CG12307",8.75888747125208,-0.368764771553478,1.17504418166747,-0.31383055829456,0.753649733884786,1
"CG12309",21.1592636585251,-0.409111196944661,0.999080938837939,-0.409487541039978,0.682181908121578,1
"CG1231",61.8176779006939,0.251128820309221,0.356553809821022,0.704322358623173,0.4812320453948,1
"CG12310",5.37360911658157,0.256246903315494,1.42766628790129,0.179486554727144,0.857555673676645,1
"CG12316",336.875684020935,0.149213753998765,0.233428142287539,0.639227783490485,0.522674760308118,1
"CG12320",46.9906148046202,-0.114815308534639,0.38905799122898,-0.295111040315489,0.767909056166538,1
"CG12321",26.2965417153756,-0.463287791361079,0.811508688493509,-0.57089689602847,0.568069535143896,1
"CG12325",88.3265193102305,-0.274088012506511,0.45267823121288,-0.605480877161102,0.544859526976861,1
"CG1233",238.240247400794,0.0757831914228915,0.213950422156794,0.354209123118036,0.723182166995161,1
"CG12333",179.595806913156,0.310764413463461,0.266309275676499,1.1669304896498,0.243238441759589,1
"CG12338",69.9755297325168,0.00143500105042877,0.310390019936898,0.00462321904138705,0.996311218046438,1
"CG1234",75.3091523416001,-0.330328932682417,0.440578646625799,-0.749761558378426,0.453398324989163,1
"CG12341",87.8111662768909,0.535726966739154,0.316236191052464,1.69407228488367,0.0902515480847669,1
"CG12343",73.2927162748686,-0.227083791108125,0.454156433933231,-0.500012273615639,0.617066435249491,1
"CG12344",110.01448759551,0.0292786197259542,0.381762017242056,0.0766933807021198,0.938867470467091,1
"CG12347",12.1191616824434,-1.14052856799028,1.07050123264803,-1.06541546446335,0.286687961708476,1
"CG12355",265.426964361258,-0.024045103030378,0.277429067199524,-0.0866711742684304,0.930932889773222,1
"CG1236",35.4184372636818,0.0601826692024182,0.531302212785534,0.113273891495558,0.909813415566317,1
"CG12360",589.697742410548,0.00554734824496799,0.196921234974967,0.0281703913022543,0.97752625216635,1
"CG12362",17.9014550071964,-0.551694415412804,0.966721604187027,-0.570685927596246,0.568212559614708,1
"CG12374",27.6279124884605,0.537590299423342,0.736066914470774,0.730355201211381,0.465173094300448,1
"CG12375",110.124165195191,0.680798736982678,0.393278074044067,1.73108744655415,0.0834361689998712,1
"CG12376",24.970811147775,-0.624159609910821,1.0530855492792,-0.592696016328432,0.553384607947495,1
"CG12379",20.3934729924175,0.441097031756349,0.606673035166086,0.727075386885445,0.467179775594681,1
"CG12384",163.292244290136,0.227660497132048,0.391575656871661,0.581395940061371,0.560973633103144,1
"CG1239",35.2930784015846,-0.558651112244474,0.653871341557199,-0.854374670885625,0.392897425609111,1
"CG12391",230.173672219285,-0.0846291328472608,0.239699985055238,-0.353062737270335,0.724041407568895,1
"CG12393",127.208162941766,-0.0921973922719482,0.298610690265603,-0.308754492981957,0.757508288171667,1
"CG12395",8.58786156821209,-0.730004892909132,1.12943610825709,-0.646344567498955,0.51805623103889,1
"CG12398",19.6584515689236,-0.23627524918918,1.00341499879529,-0.235471115613036,0.813843095034735,1
"CG12400",211.695732317253,-0.0481034525665953,0.303862280009073,-0.158306758460309,0.874215082817427,1
"CG12402",292.12443341075,-0.176603188939079,0.226920643861195,-0.778259685562612,0.436415936814013,1
"CG12404",114.365536175908,0.632427494872362,0.342067541140211,1.84883807672688,0.0644811973826334,1
"CG12413",77.0645629278754,-0.0684949727464924,0.366636090720941,-0.186820049853265,0.851801726166769,1
"CG12420",19.7504281789546,0.10569071672155,0.654324869267332,0.161526363562943,0.871678848861209,1
"CG12426",31.8422301965283,-0.0496701176293811,0.449009195980776,-0.110621604354641,0.91191641483421,1
"CG12428",85.3050513952304,0.13885203935717,0.354149976556636,0.392071293374673,0.695005537479279,1
"CG12438",12.0342236787277,-0.315013490846602,1.0384122311939,-0.303360728411702,0.761614970550083,1
"CG12439",8.98845343846179,-0.650035851786344,1.02531492089458,-0.633986532858794,0.526089610996318,1
"CG12446",29.2970098980654,-0.294022823446395,0.66263511937188,-0.443717537526691,0.657246814368354,1
"CG12448",13.6427018906224,-0.598784937872874,1.20027318771969,-0.498873876380145,0.617868238723214,1
"CG1246",32.6169930731214,0.131421436552089,1.02330173414925,0.128428822278259,0.897809623138987,1
"CG12464",3.86252386569646,1.28667460482935,1.46603013085097,0.87765904516743,0.380128776169282,1
"CG12470",19.4472016532483,0.271164882435129,0.675121120166186,0.401653680110586,0.687938918069862,1
"CG12477",14.2270761767119,-0.220247752058186,1.09124578607684,-0.201831480009654,0.840048470472834,1
"CG12479",6.68872615944145,0.734071326058402,1.00357727207467,0.73145471353778,0.464501456225574,1
"CG12480",13.2471711151897,-0.0857266922692716,1.16479688110054,-0.0735979754584113,0.941330282122036,1
"CG12481",7.81319206402107,0.0259196227225144,1.12945915542361,0.0229487030124546,0.981691191224254,1
"CG12483",7.88589775581836,-0.676705252155526,1.27261963737067,-0.531741953592394,0.594904730586052,1
"CG12484",1337.47779063894,0.243655764302061,0.277818850376394,0.877031072484648,0.380469761048631,1
"CG12490",14.0901915671368,-0.657404942178754,1.00539790639805,-0.65387538405961,0.513192094237031,1
"CG12491",2.34791015645117,-0.534781449378092,2.10996214633594,-0.25345547089874,0.799916266997432,1
"CG12493",22.7904048255863,0.536700398012427,1.01203758581542,0.530316665640434,0.595892393704709,1
"CG12496",18.5999476945165,-0.308358498570481,0.788521020142369,-0.391059325869089,0.695753384661758,1
"CG12498",8.88640929699364,0.0932391008509374,1.3873966143401,0.0672043595084636,0.946419014587309,1
"CG12499",147.236066190821,-0.196159131291485,0.36885112867906,-0.531811118469329,0.594856821332042,1
"CG12502",653.629262646986,0.079013660554722,0.295372852265482,0.267504816196528,0.789080506460426,1
"CG12506",6.03079896146951,-0.36674982302202,1.02840041455051,-0.356621621143859,0.721375089082114,1
"CG12507",9.92961172109238,-0.383549988387608,1.0694407650044,-0.358645378910753,0.719860394682427,1
"CG12511",10.2134772491669,-0.654364839129488,1.06713289762153,-0.613199012595303,0.539744757586295,1
"CG12512",141.634096688817,0.254742679581404,0.314122208095712,0.810966792592345,0.417384741097354,1
"CG12516",14.7425479603942,0.0699814495755593,0.900023165117362,0.0777551648533778,0.938022811682786,1
"CG12517",5.88077964296348,0.0555277590809104,1.26798643108996,0.0437920767284383,0.965070142881751,1
"CG12519",7.32431144528128,0.399400694284101,1.29493979679192,0.308431863221422,0.757753739625153,1
"CG12520",15.3247043371355,-0.278521883475131,1.11370352286786,-0.250086201359873,0.802520686717555,1
"CG12521",4.73765585075959,0.219236510262504,1.12228208086886,0.195348846782597,0.845119859393391,1
"CG12522",6.70573572020718,-1.78971649829738,1.12826820988093,-1.58625093096105,0.112682398510078,1
"CG12523",19.2047444333458,-0.205919634271921,0.910698151607701,-0.226111839480953,0.821114436462684,1
"CG12531",3561.43414193001,0.0706089986848026,0.271399343317664,0.260166431582544,0.794735396587679,1
"CG12535",47.1709397086098,-0.543656646407327,0.710852017435898,-0.764795812732363,0.444393141563393,1
"CG12538",8.11104181128935,-0.951656768290545,1.33955694538019,-0.710426511969188,0.477439687385365,1
"CG12539",20.745104592455,-0.982425679273229,0.930573012217441,-1.05572122377827,0.291095597725377,1
"CG12540",11.0187293567025,-0.0974548896856594,0.782192220377971,-0.124591995607636,0.900846565597593,1
"CG12541",169.076308519844,-0.0394266032324424,0.287938227607846,-0.136927297080327,0.891088262100061,1
"CG12546",0.205685565420356,1.08545437183184,4.06280406608086,0.267168771660435,0.789339219078096,1
"CG12547",343.02465014207,0.0739170782781226,0.261948499145677,0.282181720907724,0.777804173636127,1
"CG12560",25.3253341581242,0.766789362041627,0.552244942914992,1.3884950362681,0.164986355210848,1
"CG12567",323.54249344409,0.0229001265368572,0.195069282050461,0.11739483682999,0.906547175395453,1
"CG12576",266.739217667948,0.206530828466993,0.25569877723969,0.807711443506016,0.419256714382361,1
"CG12581",101.53203042635,-0.27928537315899,0.477018148158825,-0.585481651457003,0.558223900598842,1
"CG12582",191.232523573658,-0.44272682393586,0.312083059062409,-1.4186185731002,0.156010248048769,1
"CG12589",26.9557384613504,-0.10292704500261,0.836765901758408,-0.123005783082599,0.902102518509111,1
"CG12590",32.2714179341675,0.327109278036118,0.527029007674408,0.620666553971166,0.534819039883174,1
"CG12592",8.53992647103214,-1.07090425460899,1.12762947285495,-0.949695161742858,0.342267168885045,1
"CG12594",330.267909092208,0.609408512743576,0.313459232393974,1.94413961933536,0.0518786166959596,1
"CG12605",5100.40135485176,-0.307754552621658,0.188344290414146,-1.63399990488134,0.102258870568908,1
"CG12607",16.4349647096623,-0.521692644616831,1.0289618702512,-0.507008723743543,0.612148697540345,1
"CG12608",102.651780043349,0.153734316128505,0.38796896437824,0.396254160110153,0.691917540242367,1
"CG12609",16.6215949119913,-0.907120664263474,0.917929259287039,-0.988225023971934,0.323042455302829,1
"CG12617",13.0517677365279,-0.289258189508809,0.944751198835926,-0.306173932211166,0.759472219027327,1
"CG12620",15.4609187337767,-0.270045703262597,0.959311499021119,-0.281499495771864,0.77832731476882,1
"CG12637",13.003050751734,-0.955540185416233,0.979263290241807,-0.975774538817118,0.329176204772618,1
"CG12640",25.5211012228497,-0.682033670284216,0.700228286609371,-0.974016164909223,0.330048513069083,1
"CG12643",19.0786465947393,-0.662616534159781,0.866772285148892,-0.76446437606846,0.444590558078584,1
"CG12645",16.9604989262063,-0.0117590723348413,0.742440408675334,-0.0158384056113297,0.987363309026909,1
"CG1265",57.4859344765709,-0.00352610959165829,0.359334087224922,-0.00981290035379014,0.992170563964547,1
"CG12655",11.2950011431695,0.833171531620598,0.845245942748924,0.985714913828445,0.324273028918467,1
"CG12659",23.7329158663001,-0.258106089485453,0.744237737708758,-0.346805968587497,0.72873709282887,1
"CG12661",4.46719164482621,0.199342092271403,1.57255813700478,0.126762939684435,0.89912802889827,1
"CG12662",5.69441398073041,-0.260452579331114,1.37829796368908,-0.188966817185162,0.850118824249471,1
"CG12672",169.52428738109,-0.347909987126624,0.329327834067056,-1.05642448386487,0.29077432495844,1
"CG12674",16.9464783317205,-0.430767366080544,1.04650518691391,-0.41162468324773,0.680614536879169,1
"CG12679",6.36110135636529,-0.487896734245679,1.08006358875352,-0.451729638260235,0.651463763971661,1
"CG12680",7.92886820146643,0.135313505448711,1.05888126902297,0.127789119901578,0.898315860528296,1
"CG12681",74.9848742677791,-0.58205327596452,0.427426906320676,-1.36176096393856,0.173273334638832,1
"CG12682",9.63546169984297,-0.88010750435344,1.06781991286727,-0.824209675946397,0.40982043008795,1
"CG12684",6.91749484554864,-1.14820096262825,1.2339841290468,-0.930482763595343,0.352121184396254,1
"CG12688",10.184932245624,-1.13347895700227,1.04426485310749,-1.08543244908539,0.277730167080916,1
"CG12689",7.96900299065249,0.117831566241195,1.07861771091542,0.109243122052197,0.913009658502906,1
"CG12691",7.06180554891315,-0.650365295118155,1.16789482739985,-0.556869745340085,0.577616427010511,1
"CG12692",15.4339779555586,-0.674370598966396,0.902082130609153,-0.747571175709921,0.454718856292265,1
"CG12693",16.3043609740966,-0.88825587751674,0.900675889457398,-0.986210342603775,0.324029905041461,1
"CG12698",23.4542282604852,0.13833356358346,0.681042720517705,0.203120244025666,0.839041049094307,1
"CG12699",14.6514799702535,-0.316060951226801,0.871668979261825,-0.36259286351392,0.716909042081782,1
"CG12702",42.0166605802512,-0.874433024774874,0.874004807544004,-1.00048994837005,0.317073459623685,1
"CG12708",20.1624615998547,-0.264339407394117,0.895918419700259,-0.295048524041458,0.767956811918311,1
"CG1271",58.9359506548631,-0.0657913779620666,0.403458141084579,-0.163068658833369,0.870464376086964,1
"CG12713",28.8312239659003,0.549119035369663,0.523922194261165,1.0480927156446,0.294595892089296,1
"CG12715",22.0916608306357,-0.656772363085893,0.932757415600061,-0.704119154778714,0.481358572283505,1
"CG12716",24.6644859233464,-0.436462074541012,0.770462375117753,-0.56649369084935,0.57105822064179,1
"CG12717",213.934890733859,0.106942034211425,0.255374216676084,0.418765980385053,0.675387169727141,1
"CG12721",7.06557252942967,-0.295116630305409,1.41615279799733,-0.208393212033866,0.834921956002583,1
"CG12723",25.9032678051756,-0.745154274940141,0.90931870001515,-0.8194643692335,0.412521522710353,1
"CG12725",5.87766722955319,-0.552033490199035,1.32428947479828,-0.416852584502436,0.676786237076483,1
"CG12728",55.6453250034705,-0.608164079656006,0.379702503182622,-1.60168572647914,0.109225123067872,1
"CG12729",7.61396406955216,-0.929069856226149,1.29029898199418,-0.720042307396273,0.471498947184706,1
"CG1273",55.7673379516546,-0.47475785597402,0.771313647047482,-0.615518547858384,0.538212324077705,1
"CG12730",216.971279492295,0.198135360842056,0.332179434600595,0.596470883515981,0.550860699366735,1
"CG12736",66.8662076827079,-0.269860868609897,0.390982965244521,-0.690211320181497,0.490061305527991,1
"CG12744",15.0673529931857,0.982706131098843,0.99840956822945,0.984271547839375,0.324982015052787,1
"CG12746",174.57263501741,0.169314457240021,0.302582316090133,0.559564945591818,0.575776220787397,1
"CG1275",342.10570156405,0.232687903621742,0.330961088337544,0.703067254191605,0.482013837992041,1
"CG12766",16.3997575742297,-1.16030828442879,0.949748733456619,-1.22170027035029,0.221820994023984,1
"CG12768",218.455400877146,-0.0186202735350766,0.22649314608683,-0.0822112008984953,0.934478766569144,1
"CG12769",1101.02220918601,-0.164808842025997,0.201605637001454,-0.817481318862172,0.413653420796516,1
"CG12772",158.475278280426,0.130851668287665,0.301542387528863,0.433941209260804,0.664331133744301,1
"CG12773",210.096323649115,0.030829629001943,0.221099179409885,0.139438007342349,0.889104040188757,1
"CG12780",9.44071797780385,-0.0503615708363564,0.976791013171357,-0.0515581840509025,0.958880739290034,1
"CG12782",17.582008105743,-0.238594964905156,0.982935537263982,-0.242737143851049,0.808209031192397,1
"CG12783",20.8861705651729,-0.290233912130253,1.03919852172708,-0.279286301954994,0.780025117677845,1
"CG12784",4.03422345625762,-0.354698311741372,1.41517665847031,-0.250638893468447,0.802093308655115,1
"CG12788",0,NA,NA,NA,NA,NA
"CG12795",43.7842614298355,-0.160395525063236,0.589378872365661,-0.272143323393044,0.785511818923792,1
"CG12796",14.6336877671108,-0.203000385703951,1.09820228300748,-0.184847899922431,0.853348336479092,1
"CG12811",39.6973365098239,-0.0768183460227312,0.427770482882066,-0.179578416690124,0.857483550190288,1
"CG12814",114.784657127938,-0.00670422741701781,0.620870125533655,-0.010798115646578,0.991384517666694,1
"CG12817",153.748893062314,-0.0205154178878659,0.297082303994395,-0.0690563443598883,0.94494477018444,1
"CG12818",44.6637024423856,-0.171182869969672,0.420203030570711,-0.407381331203573,0.683727936328681,1
"CG12822",183.394205100774,-0.301287744499329,0.373114995033104,-0.807492994144066,0.419382509207692,1
"CG12824",10.2700723763427,-0.399594987094944,1.1293357377719,-0.353831879865341,0.723464880376154,1
"CG12825",21.5143910221698,0.497273887436582,0.640196671564604,0.776751753834135,0.437305246308273,1
"CG12826",12.2820422195259,-0.638912861711388,0.973626673652977,-0.656219554168779,0.511682869100514,1
"CG12828",7.86031922327923,-0.667897729468887,1.21528468092194,-0.549581295604093,0.582606590837584,1
"CG12831",46.9932720651477,-0.4612137399104,0.658207205964734,-0.700712079313079,0.483482716163913,1
"CG12836",20.9258520992822,-0.489964797029471,0.919509280269986,-0.532854651434956,0.594134198957583,1
"CG12848",88.7005184151446,0.30020396687107,0.397240553001436,0.755723363596226,0.44981507314903,1
"CG12849",11.0195627552096,-0.247117692605765,1.13536237865734,-0.217655347095438,0.827697657374807,1
"CG12851",986.708736151069,-0.118687372424371,0.25605210674802,-0.4635282010828,0.642985805478247,1
"CG12853",8.65554020899509,-1.1140098557843,1.13637212604133,-0.980321349191368,0.32692751957218,1
"CG12857",30.9474908690189,-0.117809720886142,0.587348847465132,-0.200578789580643,0.84102794447199,1
"CG12858",3197.27069783726,0.154778273910557,0.257725389185399,0.600555010896557,0.548136410528408,1
"CG12859",166.678358354108,0.0388108729915247,0.379935293558688,0.102151270622953,0.918636605749983,1
"CG12860",16.1906480651582,-0.542457227168019,0.937355601533171,-0.57871017816585,0.5627847470929,1
"CG12861",12.6820130791269,-0.226353763308408,1.07944463041327,-0.209694649388127,0.833906001864774,1
"CG12862",5.55368477267131,-0.367810603933134,1.58718531012036,-0.231737656332796,0.81674178186862,1
"CG12863",36.2122846386166,-0.384725477613817,0.479525333198256,-0.802304802225652,0.422376665219489,1
"CG12866",39.9012887629524,-0.286419909898593,0.991510674518771,-0.288872240369582,0.772679147500803,1
"CG12868",45.7580017740108,0.0638366333333816,0.463573193226669,0.137705618586466,0.890473078719229,1
"CG12869",52.3334754826461,-0.395181755559252,0.718130323751303,-0.55029253394417,0.582118744282904,1
"CG1287",36.6827605429331,0.105646391876541,0.431945274504346,0.244582816649098,0.806779470352604,1
"CG12877",143.416811258438,-0.17007234725988,0.284758387245412,-0.597251406376689,0.550339542519297,1
"CG1288",18.7007073920704,-0.815133164704173,0.771866523789583,-1.05605456329699,0.29094328732104,1
"CG12880",34.2049882186651,-0.540121334627142,0.675650451012599,-0.799409419201393,0.424053050528998,1
"CG12883",23.3699312943716,0.0258134747951837,0.594399048280737,0.0434278535099401,0.965360474750774,1
"CG12885",50.7739750260599,-0.26717626776977,0.683076653021899,-0.3911365826775,0.695696281191558,1
"CG12895",81.4966662194996,0.155271990214262,0.346786931050583,0.447744641771446,0.654337499620183,1
"CG12896",10.7419047426222,-0.294509087209515,1.13273574716439,-0.259998051572724,0.794865276548852,1
"CG12898",9.64369697027617,-0.421789138325563,0.952568845463022,-0.442791237960907,0.657916741588607,1
"CG12902",0,NA,NA,NA,NA,NA
"CG12907",16.3426354575877,0.426634356845282,0.793360981926259,0.537755657972271,0.59074574848626,1
"CG12909",24.1860626635716,-0.164537944869613,0.679564988305687,-0.24212245730882,0.808685277407382,1
"CG1291",87.278724808137,-0.141459147332154,0.263608751444686,-0.536625383477973,0.591526406818365,1
"CG12910",50.1510192065098,0.140080470162668,0.561213880773379,0.249602646979491,0.802894651377565,1
"CG12911",26.1435575096592,-0.397255306623418,0.991655042196347,-0.400598282386146,0.688715910452568,1
"CG12912",0,NA,NA,NA,NA,NA
"CG12913",116.852959669697,-0.0083677879755622,0.390402258363146,-0.0214337591453649,0.982899643842429,1
"CG12914",16.9956635348928,0.438057627788278,0.791846090293179,0.553210571041764,0.580119229232983,1
"CG12917",14.7349528439747,-0.465533951622857,1.09946357538042,-0.423419167353297,0.67198946276354,1
"CG12920",20.5064803898246,0.0914806085460793,1.02386917920461,0.0893479464018494,0.928805390689985,1
"CG12923",24.2191436904937,-0.312574171006332,0.716706868883509,-0.436125541106174,0.66274564699489,1
"CG12926",126.900915984615,0.00855979836051765,0.228864951911117,0.0374010886727732,0.9701652046442,1
"CG12929",22.3637887764599,-0.042313580789242,0.565655047851391,-0.0748045667584295,0.940370208253048,1
"CG12934",14.992131347185,0.342353505890322,1.07188505965856,0.319393859262648,0.749427866775964,1
"CG12935",34.6078723612222,0.321834736690142,0.560873434163251,0.573809913408141,0.566096439615181,1
"CG12942",83.0996610169523,-0.326011197290207,0.364991501081369,-0.89320216039093,0.371748921377373,1
"CG12945",90.2134603731418,0.257513925389721,0.333328711308258,0.772552488440084,0.439787271913116,1
"CG12947",36.4057801528821,-1.1407778713395,0.77167551523161,-1.47831290331547,0.139324045537074,1
"CG12948",63.4356090609044,0.405231361154185,0.321960536428173,1.25863674365131,0.208161568968451,1
"CG12950",1011.54746112281,0.0860452344229039,0.222447990055922,0.38681057267037,0.69889644949832,1
"CG12951",14.0111677988226,-0.729222573856433,1.04002775021992,-0.701156842884463,0.483205139565754,1
"CG12963",68.369266779882,-0.32004321202603,0.982107851028287,-0.32587379450326,0.744519843332766,1
"CG12964",72.687719412946,-0.28279659199725,0.602321485528156,-0.469511048156077,0.638704389656724,1
"CG12970",23.3352611759511,0.0646938298202202,1.09221430633988,0.0592318095859919,0.952767473726122,1
"CG12971",22.0570889021493,-0.19471138268597,0.755698998986989,-0.257657325134716,0.796671383860982,1
"CG12974",43.5823989554571,0.105880973781751,0.709029227508644,0.149332311946844,0.881291419873447,1
"CG12975",65.8669951132052,0.155652948089491,0.368484126306742,0.422414256075495,0.672722674025664,1
"CG12983",40.9633486272885,-0.517172015015297,0.694432417326971,-0.744740599821089,0.456428550246212,1
"CG12984",13.0831791267908,-0.846785623130792,1.00492319884648,-0.842637152871775,0.399431405776195,1
"CG12985",16.8533066829667,-1.04215731276214,0.881512302808861,-1.18223796700442,0.237111291705022,1
"CG12986",6.14801937681958,-0.207431907401681,1.09312185420963,-0.189761010268761,0.849496409988093,1
"CG1299",57.6840232913892,0.0601316938604661,0.666079286708211,0.0902770812130177,0.92806703231446,1
"CG12990",24.5251913547615,-0.431124229468269,0.928676174259185,-0.464235264582061,0.642479198264539,1
"CG12991",610.691504827603,-0.0638262359731843,0.200202895774721,-0.318807756132584,0.749872296408637,1
"CG12992",66.121928861509,0.407816046699629,0.410540858776808,0.993362872369642,0.320533148111902,1
"CG12994",160.708651066578,-0.196332595370047,0.440076791348894,-0.446132582380137,0.655501478245338,1
"CG12995",5.13441852660035,-0.104722659303375,1.24536762384994,-0.0840897557458848,0.932985069526638,1
"CG12998",11.0378404627062,-0.0258934197519463,1.06067885512617,-0.0244121202443186,0.980523880650602,1
"CG13000",4.25872174989058,-0.695225875958195,1.45154749209992,-0.478954963404213,0.631970668308118,1
"CG13001",112.878880975054,0.302679386174457,0.341030781978898,0.887542715112404,0.374786779529606,1
"CG13002",6.87418882519024,0.508866208582689,1.1367461566549,0.447651576038864,0.654404674401169,1
"CG13003",92.1321682692223,-0.878218997068564,0.867562517413153,-1.01228324119763,0.311402645465509,1
"CG13004",51.4091525938331,-0.0471903898820242,0.883365958681641,-0.053421109810992,0.957396386029199,1
"CG13005",37.6034867456913,-0.693199606712073,0.532451808356179,-1.3019011220042,0.192950188880666,1
"CG13008",57.9351493724718,0.267902366547644,0.405182445385511,0.661189470567383,0.508490812963594,1
"CG13010",6.84039461457867,0.203279113934173,1.28456937957093,0.158246893602643,0.87426225349775,1
"CG13012",34.9604426171153,-0.0397340133764925,0.488766060824106,-0.0812945426478615,0.935207713963028,1
"CG13014",16.9966022487135,-0.305889763906958,0.646331110878546,-0.473270988752448,0.636019857145572,1
"CG13016",58.9245818270287,-0.00744835477635926,0.397750309001651,-0.0187262073914023,0.98505952144348,1
"CG13018",18.3420121465285,-0.410436470192942,0.65290777307253,-0.628628555395293,0.529592261207861,1
"CG13021",8.21049079414798,0.165308581312322,1.20371014015979,0.137332548590459,0.890767944110487,1
"CG13022",9.51645480021141,-0.81534247038197,1.07270974880295,-0.760077431282622,0.447208302089639,1
"CG13023",36.681382510712,-1.28737834207739,0.922209169901396,-1.39597217648036,0.162722873924941,1
"CG13024",48.4164926534201,-0.110536254052833,0.992414990331356,-0.111381080626287,0.911314162176728,1
"CG13025",79.4923202689355,0.467178614791753,0.325947255662656,1.43329513188252,0.151773512608544,1
"CG13026",23.0811988452095,-0.14449618827142,0.733687189403357,-0.196945224556703,0.843870402605666,1
"CG13028",9.83163738981183,-0.589341568762662,1.06921137104206,-0.551192761996432,0.581501541262429,1
"CG13029",11.3337442384722,-0.112405277026327,1.02886375596535,-0.109251858056619,0.913002729651443,1
"CG13031",7.46711403029634,0.115231628245846,1.17705326368418,0.0978983974651846,0.92201297251314,1
"CG13032",25.497685524613,-0.986284018074177,0.97365462926061,-1.01297111771877,0.31107395676877,1
"CG13033",16.1926727682355,0.493761089006511,0.753171905883495,0.655575553402132,0.512097259180967,1
"CG13038",12.9076630679817,-0.66927635260297,1.01287693225791,-0.660767691797476,0.508761305156306,1
"CG13039",2.6471265976297,-1.28683438593115,1.87674757492852,-0.685672598234296,0.492919589939173,1
"CG1304",1.48103965852461,1.27501397824284,2.11113984521089,0.603945769454925,0.545879697740735,1
"CG13040",11.880842724595,-0.891132503993588,0.968144684307822,-0.920453852030088,0.357335638108052,1
"CG13041",6.7719717534794,0.181283666285346,1.24245680313412,0.145907419741318,0.883994474171723,1
"CG13042",9.92376007218995,-0.187723452020277,1.3707276604158,-0.136951677157615,0.891068991151038,1
"CG13043",10.8755967118646,0.79624554837592,0.833127735936368,0.95573045288308,0.339208432893557,1
"CG13044",10.9969473790081,-0.17442859208071,0.949810541879869,-0.183645668677756,0.854291433940943,1
"CG13045",13.2231118541471,-0.774701702147546,1.14473867373292,-0.67674982939232,0.49856469504799,1
"CG13046",10.025514872771,-1.06647202411404,1.1652247282099,-0.915250078628553,0.360060360016693,1
"CG13047",12.6530438291622,-0.00273149919028899,0.743837375311343,-0.00367217254866454,0.997070036803838,1
"CG13048",12.0037124314548,-0.397816382814449,1.04293070871589,-0.381440856511224,0.702876149306078,1
"CG13049",14.1383379710623,-0.206856224966521,0.970281938557933,-0.213191874182424,0.831177306048401,1
"CG13050",10.8472189959747,-0.35096913661411,1.01020192319308,-0.347424736140628,0.728272252586584,1
"CG13051",10.297161192285,0.42527926208266,0.809400673317186,0.525424892889856,0.599287852572624,1
"CG13053",11.0327841146864,0.290759981866732,1.10674842362296,0.262715514800486,0.792769857650429,1
"CG13054",40.8749793650981,0.447506140614236,0.464548203287802,0.963314759258669,0.335389588724711,1
"CG13055",135.099448285101,0.12236625666565,0.277005145045571,0.441747234137182,0.658672125417914,1
"CG13056",7.01511695682376,-0.741463607928554,1.07990041261726,-0.686603689808337,0.492332502666063,1
"CG13058",7.31247413777213,-0.0192134783599534,1.13799460806798,-0.0168836286426462,0.986529453357491,1
"CG13059",8.52070988313717,-0.0625854084809953,1.17884045069011,-0.0530906522968031,0.957659679336936,1
"CG13060",11.4082225631056,-0.501899139482639,1.08640802886442,-0.461980329809654,0.644095426381775,1
"CG13062",14.6295306534724,-0.306958066282971,1.01307478422406,-0.302996453038833,0.761892564688693,1
