"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ctrl_1","ctrl_2","ctrl_3","hot_1","hot_2","hot_3","cold_1","cold_2"
"Sr-CIII",22.3549947362981,-3.56680944462094,1.04547433538494,-3.41166619198514,0.000645671286077626,0.00141088165916962,25.9890182953652,62.5534109324783,72.6584043660814,7.1542305035026,4.94669871820281,0,5.53819507475444,0
"Sr-CI",284.903075417747,0.0129765699368926,0.241948897691846,0.053633515426964,0.957227153481926,0.965634036138357,274.014649418524,269.838243238142,287.000697246021,276.755758951285,217.24251870774,350.977401286251,263.064266050836,340.331068443176
"CG2955",29.8752949960555,-8.2715873749009,1.51667994826123,-5.45374611458648,4.93196047190047e-08,3.22510335973987e-07,40.1134847602376,91.990310194821,98.0888458942098,0,0,1.88697527573253,6.92274384344305,0
"Or24a",29.3558430549371,-3.39605712359559,0.828452012610062,-4.09928043133871,4.14436632758389e-05,0.000122377702419024,54.23795122511,73.5922481558568,76.2913245843854,7.1542305035026,4.94669871820281,7.54790110293013,11.0763901495089,0
"CR44057",12.1862927977178,-2.12727771068862,0.970073317426592,-2.19290405423361,0.0283142925667349,0.0427356552537912,5.64978658594895,39.2491990164569,25.4304415281285,4.51846137063322,5.77114850456994,5.6609258271976,5.53819507475444,5.67218447405294
"CG31961",298.819210798976,0.316339942638989,0.193663189144324,1.6334541635749,0.102373513427963,0.136054545262567,261.020140270842,298.04860503122,228.873973753156,335.119218321964,315.352043285429,343.429500183321,336.445350791332,272.264854754541
"lectin-24Db",79.0841227589376,-0.79207063648285,0.384289964221665,-2.06112756050525,0.0392908721094549,0.0573321931148825,101.131179888486,84.6310853792353,98.0888458942098,58.7399978182319,39.985814638806,67.9311099263711,70.6119872031191,111.552961323041
"CG3714",1115.72457488417,0.242130106227971,0.153681966495993,1.57552712103202,0.115134823363257,0.15142732203211,1129.95731718979,911.31733966336,1158.901549639,1182.70726376325,1136.50403050709,1469.95373979564,942.877711476943,993.577647038273
"ft",304.077652239149,-3.34543830148815,0.334744936611654,-9.99399224780291,1.61925818633369e-23,2.37656125107179e-21,472.887137243927,766.585918290175,817.407049118415,92.6284580979811,52.7647863274966,52.8353077205109,106.610255189023,70.9023059256617
"CG3702",733.403142925814,0.264512379557771,0.172798081541751,1.53075993204161,0.125828735638128,0.163887533985207,663.284945190407,501.65382492909,737.482804315726,754.959587343301,821.56421211485,684.972025090909,869.496626736447,833.811117685782
"RpL40",7449.58278142892,0.566258474398626,0.131583172665025,4.30342621271311,1.68176875306664e-05,5.51691152832354e-05,6136.23321099916,6574.24083525654,4817.25220947119,8856.56082488867,9394.19309076031,7742.25955633058,7599.78819133178,8476.13433239311
"CR44608",18.6061047369276,-2.51703049139113,0.811810483544075,-3.10051488914343,0.00193184501064034,0.00379356730223736,18.0793170750367,51.5145737090997,47.2279628379529,7.53076895105537,9.06894765003848,1.88697527573253,6.92274384344305,6.61754855306176
"CR45720",10.0219465717227,-5.28325964983621,1.47885390027849,-3.5725365763591,0.00035354008452595,0.000825934249052444,27.118975612555,26.9838243238142,21.7975213098244,1.50615379021107,0,0,2.76909753737722,0
"CR44058",21.2124300266654,-5.64941124423241,1.2455698693426,-4.53560364880544,5.74389607468423e-06,2.12974261239344e-05,35.0286768328835,71.1391732173282,58.1267234928651,2.63576913286938,0,0,2.76909753737722,0
"CR44059",20.5473567944932,-8.78468290818802,1.50777170477729,-5.82626857922473,5.66803723299169e-09,4.80192721433198e-08,32.203783539909,82.1780104407067,47.2279628379529,0,0,0,2.76909753737722,0
"CR45294",8.4270672251452,-7.4655770415211,1.79946113340299,-4.14878482393384,3.3424479809006e-05,0.000101166971444062,15.8194024406571,30.663436731607,18.1646010915203,0,0,0,2.76909753737722,0
"CR45295",2.70558270612129,-5.89631357989845,2.81000099449423,-2.09833149221349,0.0358758724408295,0.052830588448494,4.51982926875916,13.4919121619071,3.63292021830407,0,0,0,0,0
"CR45296",9.1187317048256,-7.62165270092623,1.77831214031341,-4.28589139563711,1.82007894201818e-05,5.91674965339011e-05,16.9493597578469,23.3042119160213,32.6962819647366,0,0,0,0,0
"CG15425",17.3593607475159,-5.04189015614285,1.33473632766191,-3.7774428189685,0.000158446867663927,0.000404109621776495,42.3733993946172,57.6472610554211,32.6962819647366,3.38884602797492,0,0,2.76909753737722,0
"CR44080",19.6382370087662,-8.72793512843888,1.47334114669401,-5.92390645440347,3.14382336762505e-09,2.86395081610487e-08,45.1982926875916,39.2491990164569,72.6584043660814,0,0,0,0,0
"Art2",23.666715591875,-5.2758933894187,1.17202777566302,-4.50150883705304,6.74727592389653e-06,2.45751541060855e-05,49.1531432977559,49.0614987705712,79.9242448026895,1.88269223776384,0,3.77395055146506,5.53819507475444,0
"tutl",817.647614111094,-0.564102079864621,0.186796886800921,-3.01986874366816,0.00252884251761211,0.00481496712577382,994.362439127016,940.754238925702,991.78721959701,658.942283217345,547.434658147777,783.094739429001,675.659799120041,949.145535324858
"CG16857",220.134199281813,-0.847348540275557,0.277256483518799,-3.05619017280115,0.00224169024795877,0.00432065079284951,298.308731738105,230.589044221685,316.064058992454,169.065762951193,152.935435371103,143.410120955672,166.145852242633,284.554587781656
"Atet",507.849670369797,-0.473854844411564,0.162270357932512,-2.92015652426575,0.00349855618364549,0.00645282919094305,614.131801892651,631.666796671104,588.533075365259,479.709982182227,396.148122349408,449.100115624343,401.519142919697,501.988325953685
"mir-1005",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CR44697",3.86360577390119,-2.42058477233141,2.50881545889384,-0.964831735132352,0.334629097857374,0.393195391411211,18.0793170750367,4.90614987705712,0,4.14192292308045,0,0,0,3.78145631603529
"CR44698",3.1771938623797,-5.9691932832154,2.37161541758874,-2.51693138733445,0.011838188025514,0.0194553777493439,7.90970122032854,11.0388372233785,3.63292021830407,0,0,0,0,2.83609223702647
"CR44699",5.85867456057138,-6.98503437968197,2.03893047387891,-3.4258325475873,0.000612918124395143,0.00134841987366932,19.7742530508213,22.077674446757,3.63292021830407,0,0,0,1.38454876868861,0
"CR44700",4.41624635237942,-6.54817915849865,2.08396211101483,-3.14217764511558,0.00167696256685185,0.00333813055973487,10.734594513303,15.9449871004356,7.26584043660814,0,0,0,1.38454876868861,0
"CG15429",15.8888242284985,-4.88384535021573,1.48597343872333,-3.286630314477,0.00101393847777209,0.00211835228827803,22.0341676852009,38.0226615471927,58.1267234928651,3.38884602797492,0,0,5.53819507475444,0
"Traf4",136.90886442982,-1.2057274588183,0.259819659890147,-4.64063211894007,3.47345013358421e-06,1.37164070920387e-05,193.222701239454,246.53403132212,203.443532225028,86.227304489584,87.8039022480998,109.444565992487,84.4574748900052,84.1374030317852
"CR45363",18.9801028572798,-6.50383296888689,1.49599710807321,-4.34749033523441,1.3770413664301e-05,4.62740782261682e-05,20.3392317094162,62.5534109324783,58.1267234928651,1.12961534265831,0,0,9.69184138082027,0
"CG17612",290.397718887783,0.515061833406018,0.197935202991524,2.60217397219671,0.00926348469237701,0.0156008814129694,255.935332343488,229.36250675242,228.873973753156,317.421911286984,348.742259633298,364.186228216379,328.1380581792,250.521480937338
"CG3338",311.871804361653,0.102459224956661,0.183236456195023,0.559163973612383,0.576049817697325,0.630112874219882,286.444179907612,293.142455154163,279.734856809413,301.98383493732,331.841039012772,286.820241911345,397.365496613631,317.642330546964
"Psf2",99.2133558053321,-0.178117883784399,0.320520684211703,-0.555714163104534,0.578406272888876,0.632294407141282,93.2214786681577,106.708759825992,130.785127858946,75.6842279581065,111.712946052747,100.009689613824,88.611121196071,86.9734952688117
"Tps1",3317.39346615374,0.27826602565653,0.154237864805745,1.8041356187535,0.0712100491073778,0.0981436821494692,3353.1483387607,2410.14612710431,2717.42432329144,3539.08486854847,2905.36104715778,3866.41233997596,4089.95706270615,3657.61362168514
"CG3652",247.90627154311,0.123764857648587,0.211056215292234,0.586407073950503,0.557601991705182,0.613064380281532,248.025631123159,261.252480953292,199.810612006724,247.009221594616,260.526132492015,279.272340808415,272.756107431656,214.597645935003
"l(2)k05819",1160.2774093477,0.681380732900814,0.139450696221061,4.88617662991563,1.02812969920791e-06,4.66158005210086e-06,927.129978754223,906.411189786303,762.913245843854,1460.21609960964,1525.64432967238,1196.34232481443,1240.55569674499,1263.00640955579
"CG33003",45.660840536643,-2.39910381409824,0.653145244760743,-3.67315514174351,0.000239573928442397,0.000585489722439168,46.3282500047814,110.388372233785,119.886367204034,27.8638451189049,8.24449786367135,15.0958022058603,13.8454876868861,23.6341019752206
"Dim1",242.64650488089,0.524449285467798,0.252386011434061,2.07796494935623,0.037712587579623,0.0552070766276878,194.917637215239,130.012971742014,225.241053534852,236.466145063139,258.87723291928,286.820241911345,292.139790193297,316.696966467956
"CG15431",158.765141226961,-1.83792022156114,0.303791499023173,-6.04993960486347,1.44900145313887e-09,1.44000765101594e-08,276.839542711499,344.657028863263,257.937335499589,78.6965355385287,100.170649043607,64.1571593749061,89.9956699647596,57.6672088195382
"CG43055",43.4737010744108,0.453995511665435,0.808959653725895,0.561209090681382,0.574655006467936,0.628760717023762,33.3337408570988,33.1165116701356,54.493803274561,9.03692274126645,70.9026816275736,84.9138874079639,16.6145852242633,45.3774757924235
"CG34177",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG34178",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG43056",11.1286798097416,-7.87940185959645,1.59866900885624,-4.92872621909004,8.2767461656449e-07,3.82491846856086e-06,22.5991463437958,28.2103617930784,36.3292021830407,0,0,0,0,1.89072815801765
"Sfp24F",14.633234778009,-8.01687270703233,1.50291217652786,-5.33422566683405,9.59531321971204e-08,5.77864753290498e-07,22.5991463437958,36.7961240779284,36.3292021830407,0,0,0,16.6145852242633,4.72682039504411
"CG15432",528.623619004371,0.0154369306914361,0.14540045821405,0.106168377191155,0.915448760456014,0.931252618533454,442.378289679803,441.553488935141,504.975910344265,464.648444280117,432.423912949562,500.048448069121,689.505286806928,753.455170970032
"morgue",207.662159027016,0.0998100398150372,0.225859571747651,0.441911932457541,0.658552935592341,0.705462092456187,211.866996973086,230.589044221685,192.544771570116,257.552298126094,235.792638901001,184.923577021788,170.299498548699,177.728446853659
"Elp3",257.921792007154,0.159710823714425,0.211208829162951,0.75617493997472,0.449544315643075,0.508762455180521,263.845033563816,268.611705768877,217.975213098244,274.496528265968,322.772091362733,245.306785845229,251.987875901327,218.379102251038
"MFS18",286.139637663515,0.129019904363275,0.200461290145769,0.643615055402746,0.519825085007221,0.577377017899899,283.619286614637,235.495194098742,272.469016372805,314.786142154115,263.4117067443,286.820241911345,348.90628970953,283.609223702647
"CG15439",559.984873553845,0.448666366725132,0.176224361844124,2.54599512819907,0.0108966709103649,0.018031436538281,409.044548822704,477.123075543805,512.241750780874,666.096513720848,677.285499500601,537.787953583772,657.660665127089,542.638981351064
"CG15440",89.5770888187658,-0.570555424268357,0.414015550687365,-1.3781014344053,0.168171972770616,0.212710975134618,109.60585976741,79.7249355021782,159.848489605379,54.5980748951515,103.468448189075,71.7050604778362,73.3810847404963,64.2847573725999
"CG15434",40.7361531836267,-1.0146746094877,0.479428858034317,-2.11642372477935,0.0343087860532621,0.0507776440457757,56.4978658594895,47.8349613013069,39.9621224013447,29.369998909116,24.3212686978305,16.9827774815928,45.6901093667241,65.2301214516088
"Gs1l",340.928691850756,0.334518654637724,0.219564138385214,1.52355779544849,0.127619212808798,0.16600016863255,287.574137224802,331.165116701355,239.772734408068,358.464602070236,380.071351515249,354.751351837716,314.292570492314,461.337670556306
"RpL27A",13772.0412955369,0.0510522495229419,0.180926170566601,0.282171724317511,0.777811838454773,0.812728770688636,12411.4511720127,14231.5142558734,10778.8742877082,12046.9710910033,10876.1415817552,15875.1229947378,13687.6491272556,20268.6058539492
"snoRNA:Me18S-C1831",11.719049711824,-1.25420286504993,0.891712823400281,-1.40650984502768,0.15957278324978,0.203033246692267,17.5143384164418,12.2653746926428,3.63292021830407,5.64807671329153,4.12224893183567,5.6609258271976,19.3836827616405,25.5248301332382
"mRpL27",303.992062787641,0.0171594791393885,0.178817111095004,0.0959610578333959,0.923551501127563,0.93781004768565,307.913368934218,264.932093361084,316.064058992454,282.780374112129,323.5965411491,286.820241911345,317.061668029692,332.768155811106
"CG15435",512.271148673915,0.631629256445918,0.197431914766159,3.19922570367627,0.00137797243460205,0.00279134071065523,324.862728692065,495.521137582769,395.988303795143,609.615746587932,579.175974922912,696.293876745304,495.668459190522,501.042961874676
"CG15443",176.139581056821,0.0694409761667507,0.238265043346981,0.291444247092618,0.770711578222491,0.806532595656216,181.923128067556,158.223333535092,167.114330041987,151.368455916213,204.051322125866,179.262651194591,179.991339929519,187.182087643747
"CG15436",165.042555148117,0.190124648389338,0.252325620796844,0.75348927227019,0.451155955395415,0.510440617342807,131.075048794016,159.449871004356,181.646010915203,187.892685328832,181.791177893953,154.731972610068,177.222242392142,146.531432246368
"CG17840",98.1324894389464,-1.06056371001557,0.328755468411908,-3.22599564697356,0.00125535266280378,0.00256326098906386,104.521051840056,153.317183658035,170.747250260291,71.1657665874733,71.3149065207571,56.609258271976,78.9192798152507,78.4652185577323
"ine",303.11943561144,-0.541694018798052,0.248789637584633,-2.1773174480138,0.0294568902376142,0.0442663222560128,343.507024425696,418.249277019119,290.633617464325,226.676145426767,204.051322125866,305.68999466867,276.909753737722,359.238350023353
"dp",4937.33625254098,-0.281652670016646,0.143242046309686,-1.96627091885939,0.0492673242049418,0.0702533605588821,5811.37048230709,5781.89763011181,5601.96297662487,4704.84790217184,4191.09048899733,5264.66101929377,3342.3007276143,4800.5587932068
"HP6",4.94219361333132,-4.03007502073605,1.69217343620743,-2.38159690638355,0.0172377546663695,0.0272608649323179,7.90970122032854,4.90614987705712,21.7975213098244,0,1.64889957273427,0,1.38454876868861,1.89072815801765
"CR43716",14.9367137911541,-4.6377939769852,1.13231213803327,-4.09586175154907,4.20600884357189e-05,0.000124059259731035,23.7291036609856,44.1553488935141,32.6962819647366,0,2.4733493591014,1.88697527573253,4.15364630606583,10.3990048690971
"CR44609",34.6502430183736,-5.93069172127215,1.02157595185589,-5.80543395769829,6.41995065932243e-09,5.30566412413555e-08,63.8425884212232,123.880284395692,76.2913245843854,2.25923068531661,1.2366746795507,0,9.69184138082027,0
"CR45452",7.71141269589914,-7.26055856514492,1.96460380133183,-3.69568589871551,0.00021929395333772,0.000540007527474942,10.1696158547081,11.0388372233785,36.3292021830407,0,0,0,4.15364630606583,0
"BG642163",29.8063388782458,-5.32281884782502,1.21006162131111,-4.39879982480374,1.08851168320079e-05,3.7549507487303e-05,49.1531432977559,94.4433851333495,87.1900852392976,4.89499981818599,0,0,2.76909753737722,0
"CG15635",62.3645301359651,-6.2401713499143,1.00860400000088,-6.18693892737772,6.13437168713613e-10,6.64179819759528e-09,92.091521350968,193.792920143756,196.17769178842,5.27153826573876,0,0,9.69184138082027,1.89072815801765
"CG43798",6.31315947149538,-7.11373643846949,2.07394068618098,-3.43005780535072,0.000603452676307381,0.00132981070097988,10.1696158547081,29.4368992623427,10.8987606549122,0,0,0,0,0
"CG3355",21.1933001763257,-6.73115833633125,1.26093953656014,-5.33820864614489,9.38693998034233e-08,5.67693192019864e-07,27.118975612555,65.0064858710068,76.2913245843854,1.12961534265831,0,0,0,0
"CG11929",39.6994998560812,-9.75159031511915,1.34623924615032,-7.24357898717081,4.36996544404703e-13,1.04006489870254e-11,85.3117774478292,145.957958842449,83.5571650209936,0,0,0,2.76909753737722,0
"Bsg25A",21.1135294058432,-8.73899159030901,1.66932817691336,-5.23503509445797,1.64953518613026e-07,9.26533743279613e-07,36.1586341500733,45.3818863627783,76.2913245843854,0,0,0,11.0763901495089,0
"Elba3",20.5531695161749,-5.73674558126668,1.19058407401241,-4.81842963171276,1.44692538545143e-06,6.30608036425366e-06,51.4130579321355,68.6860982787997,39.9621224013447,0,2.4733493591014,0,0,1.89072815801765
"CG3251",34.9052307637807,-3.84517551363943,1.47610038515698,-2.60495529457538,0.00918862482886965,0.0154978604131105,62.1476524454385,67.4595608095354,127.152207640642,16.9442301398746,0,0,5.53819507475444,0
"CG34351",79.0386260692905,-2.3176485262752,0.384124930938656,-6.03358006628662,1.60366475785609e-09,1.57592622918641e-08,127.685176842446,210.964444713456,127.152207640642,28.6169220140104,29.6801923092168,37.7395055146506,37.3828167545925,33.0877427653088
"Taf12L",14.5384811783017,-2.73960273430099,1.03138736103888,-2.6562306634643,0.00790195444016397,0.0135088308704744,11.2995731718979,34.3430491393998,39.9621224013447,3.76538447552769,7.42004807730421,0,13.8454876868861,5.67218447405294
"CG15631",24.2491252195856,-3.77185910040058,0.87721915199681,-4.29979109760054,1.70959183654002e-05,5.59775670336621e-05,51.9780365907304,80.9514729714425,39.9621224013447,2.63576913286938,6.18337339775351,3.77395055146506,0,8.5082767110794
"CG15630",115.461470133099,-1.45514196220342,0.37128787744717,-3.91917444816245,8.88527883101656e-05,0.00024211313193726,164.408789651115,219.550206998306,163.481409823683,47.8203828392016,57.2992601525159,101.896664889557,77.5347310465621,91.7003156638558
"CG42523",18.1396250987196,-4.75835496683006,1.57549987769458,-3.02021919150697,0.00252591812214371,0.00480998656344305,22.5991463437958,44.1553488935141,61.7596437111691,4.14192292308045,0,0,12.4609389181975,0
"CG3294",67.0713308600946,-1.52247473492158,0.401911682552476,-3.78808280777654,0.0001518142543814,0.000389386366698959,97.7413079369169,126.333359334221,87.1900852392976,44.0549983636739,34.6268910274197,28.304629135988,71.9965359718077,46.3228398714323
"Clect27",375.031986412638,-0.485662851530483,0.233839168687145,-2.07690975920401,0.0378098888542856,0.0553392934653076,432.77365248369,461.178088443369,345.127420738886,229.688453007189,316.176493071796,352.864376561984,379.366362620679,483.081044373508
"CR45297",2.78189540332316,-3.73649452652845,2.40697785029165,-1.55235933146443,0.120576268680711,0.157811447019896,11.2995731718979,2.45307493852856,7.26584043660814,0,1.2366746795507,0,0,0
"CG15629",46.8559346942331,-1.41447354361177,0.534405428374343,-2.64681731979143,0.0081253233424615,0.0138548300668414,53.1079939079202,101.802609948935,83.5571650209936,36.9007678601713,33.8024412410525,15.0958022058603,19.3836827616405,31.1970146072911
"CG3225",116.3378953885,-0.707174152508208,0.335809237038375,-2.10588058489706,0.0352147265502075,0.0519535210859399,116.950582329143,176.621395574056,174.380170478595,117.479995636464,86.9794524617327,75.4790110293013,102.456608882957,80.3559467157499
"mir-4910",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG15628",1313.07557929724,0.0606897456470003,0.208756193523301,0.290720694905879,0.771264942657717,0.807058397548685,1446.34536600293,1193.42095759414,1111.67358680104,1351.77302671444,1050.34902783173,1530.33694861908,1104.86991741351,1715.83580340101
"CG2976",240.846913147229,0.0737247799054541,0.265360414580998,0.277828854095909,0.781143740457877,0.81518924418973,218.646740876225,217.097132059777,250.671495062981,272.613836028205,277.015128219357,158.505923161533,274.140656200345,258.084393569409
"mir-4912",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"Ir25a",84.4585245266393,-4.07934623764919,0.47689995953706,-8.55388254091933,1.19016018130838e-17,6.91034030546487e-16,139.549728672939,203.60521989787,257.937335499589,13.1788456643469,11.5422970091399,9.43487637866266,29.0755241424608,11.3443689481059
"tank",609.333154072518,0.499119028771057,0.211189116191133,2.36337476936708,0.0181093459586798,0.0284773058324438,454.807820168891,639.02602148669,366.924942048711,691.701128154436,632.352986143592,766.111961947408,674.275250351353,649.465122279061
"CG12194",135.858235394019,-1.08949968285685,0.302404999545186,-3.60278330217901,0.00031482797682625,0.000745382861937698,179.663213433177,233.042119160213,163.481409823683,109.949226685408,82.4449786367135,77.3659863050338,103.841157651646,137.077791456279
"mxt",1365.46565688513,0.30070139340886,0.141455277628255,2.12577005574231,0.0335224104784347,0.0497252225803545,1354.81882331056,1163.9840583318,1177.06615073052,1553.59763460272,1349.21207538982,1673.74706957476,1190.7119410722,1460.58750206863
"CG11927",340.420950594042,0.528996216002372,0.230833974893275,2.29167398883527,0.0219244624582719,0.0338091890676202,271.754734784145,250.213643729913,308.798218555846,402.51960043391,457.157406540576,322.672772150263,418.13372814396,292.117500413726
"mRpS2",232.762389996461,0.242191709053148,0.207016115651409,1.16991717427918,0.242034301770487,0.294660961395084,194.352658556644,210.964444713456,170.747250260291,219.898453370817,231.670389969165,239.645860018032,265.833363588213,328.98669949507
"Mon1",416.257294570439,0.190359657784504,0.169117469222295,1.12560611662351,0.260332277923677,0.314761780119619,344.636981742886,397.398140041627,421.418745323272,436.031522266106,473.234177374735,398.151783179564,455.516544898552,403.670461736767
"pog",208.11955247104,-1.99728412349427,0.259925475402806,-7.68406452041335,1.541189826332e-14,4.94522265934992e-13,332.207451253799,456.271938566312,377.823702703623,114.467688056042,80.7960790639792,96.2357390623591,92.7647675021368,114.389053560068
"Cf2",2565.81271192032,0.715920476079305,0.106762193397802,6.70574904181433,2.00375834333795e-11,3.2254239999004e-10,2150.30877461217,1912.17191458301,1747.43462500426,3236.7244951636,3102.40454609953,3264.46722701728,2403.57666244343,2709.41345043929
"CG3008",668.636386095664,-0.0111857009184184,0.224329876941152,-0.0498627337158159,0.960231774529374,0.967987398757639,759.896295810134,627.987184263311,512.241750780874,506.444211958474,583.710448747931,822.721220219384,747.656335091849,788.433641893358
"CG15625",18.5198983895781,-5.06166021293594,0.994032764045886,-5.09204565082352,3.54220785328946e-07,1.80771206318388e-06,43.5033567118069,53.9676486476283,47.2279628379529,2.63576913286938,0.824449786367135,0,0,0
"CG3036",1292.13872681125,-0.229842944482357,0.19029975877414,-1.20779419775907,0.227126433868626,0.278242607871675,1483.6339574702,1006.98726226597,1209.76243269525,1098.36265151143,951.00282857449,1115.20238795793,1433.00797559271,2039.15031842203
"CG2837",42.5769799999595,-3.01479197441811,0.617767475800649,-4.88014033194419,1.06010380621413e-06,4.79284239369658e-06,57.6278231766793,112.841447172314,123.519287422338,10.1665380839248,18.137895300077,5.6609258271976,4.15364630606583,8.5082767110794
"hoe1",1242.11993150641,0.206286816114992,0.109196653962247,1.88913129321997,0.0588742382357145,0.0826512753763449,1195.4948415868,1122.28178437682,1137.10402832917,1416.16110124596,1347.1509509239,1215.21207757175,1201.78833122171,1301.76633679515
"hoe2",86.0711205267252,-4.13927076781957,0.506854054387389,-8.1665929906046,3.17220894670095e-16,1.40847854381392e-14,139.549728672939,215.870594590513,250.671495062981,15.0615379021107,13.1911965818742,1.88697527573253,24.921877836395,27.4155582912559
"Sgs1",59.9613941617705,-3.64385474703177,0.480382303398723,-7.58532260920387,3.31660795839472e-14,1.01293935931628e-12,97.176329278322,175.394858104792,130.785127858946,9.41346118881922,12.7789716886906,9.43487637866266,27.6909753737722,17.0165534221588
"CG14044",26.5246235227085,-3.09772772596242,0.713990734237442,-4.33861054131307,1.43386359466471e-05,4.79379422408046e-05,54.23795122511,63.7799484017425,58.1267234928651,9.41346118881922,6.18337339775351,3.77395055146506,13.8454876868861,2.83609223702647
"mRpL24",488.931301108098,0.262581302650569,0.153941504364988,1.70572129805878,0.0880599823161755,0.118804900816554,438.988417728234,428.061576773234,432.317505978184,550.499210322148,542.487959429575,456.648016727273,494.283910421834,568.163811484302
"betaggt-I",440.405589065828,0.237170359135305,0.183437226758418,1.29292381555491,0.196037409691021,0.2437167828245,421.474079311792,342.203953924734,406.887064450056,405.531908014332,506.212168829421,467.969868381668,441.671057211666,531.294612402958
"jet",129.690248444455,-0.0004181364934796,0.290806939169156,-0.00143784909216482,0.998852762803899,0.999420221133986,102.826115864271,139.825271496128,138.050968295555,103.548073077011,136.446439643761,137.749195128475,128.763035488041,150.312888562403
"Jon25Biii",7365.73528902153,0.34062015147112,0.153756506584498,2.21532186856709,0.0267379798680345,0.0405069023117858,6559.40222628674,6344.87832850412,5500.24121051236,8379.86315028687,8960.5325031312,5966.61582186627,9212.78750685401,8001.56156473068
"Jon25Bii",3797.85624382533,0.38875922101622,0.196567632431934,1.97773771910712,0.0479583027436003,0.0685656225118434,3340.71880827162,2991.52488753558,2993.52625988255,4967.67173856368,4221.18290619973,3013.49951534485,5315.28272299557,3539.44311180903
"Jon25Bi",3878.58980010133,0.9640985069681,0.193756047222275,4.97583699084291,6.49663028851012e-07,3.07764754044154e-06,2978.00250945369,2107.19137219603,2786.44980743922,6010.68323828485,5174.24685924014,4157.00653243877,4657.62205786848,3157.51602388947
"Marcal1",256.485794576821,0.45144517015772,0.288321256743059,1.56577137342333,0.117402150228902,0.154140767272288,191.52776526367,225.682894344627,276.101936591109,298.971527356898,314.939818392245,322.672772150263,278.29430250641,143.695340009341
"CG34124",112.728386498056,-5.44958175731936,1.37855634024298,-3.95310775354951,7.71426762097355e-05,0.000213177922001485,175.708362823012,307.860904785334,370.557862267015,17.3207685874274,1.2366746795507,0,26.3064266050836,2.83609223702647
"CR43824",22.3966910020112,-5.00862010298933,1.23158646536858,-4.06680346352328,4.76624069052799e-05,0.000138725084806388,47.4582073219712,45.3818863627783,79.9242448026895,4.51846137063322,0,0,0,1.89072815801765
"CG34125",116.607837351749,-0.111164085559645,0.421980576404234,-0.263434128904446,0.792215988234377,0.824843380813394,130.510070135421,150.864108719506,79.9242448026895,123.504610797308,145.927612186983,66.0441346506386,88.611121196071,147.476796325376
"Trip1",1310.71634944879,0.408334615904071,0.160515616173131,2.54389339579051,0.0109624535683489,0.0181289359949816,1183.06531109771,917.450027009681,1224.29411356847,1409.38340919001,1611.38710745456,1373.71800073328,1550.69462093124,1215.73820560535
"Scox",243.774708240512,0.556117539591818,0.20616197310179,2.69747874074353,0.00698667457018907,0.0120927908508481,196.612573191024,217.097132059777,181.646010915203,327.211910923356,293.916348839883,254.741662223892,228.450546833621,250.521480937338
"CG3756",218.756663255876,-0.300223593059254,0.219453350452743,-1.36805199118573,0.171295802652052,0.216007141434978,260.455161612247,213.417519651985,254.304415281285,200.694992545626,204.051322125866,183.036601746056,188.298632541651,245.794660542294
"l(2)05714",536.826593440068,0.425964212304613,0.156055656311246,2.72956599186027,0.00634177548397305,0.0110891873355165,411.869442115679,464.857700851162,494.077149689353,568.196517357128,667.804326957379,584.962335477085,582.895031617905,519.950243454853
"CG14043",396.714007464626,0.0834521545562228,0.179022474464478,0.466154625590216,0.641104825190483,0.69039878861135,398.309954309401,328.712041762827,443.216266633096,379.174216685638,431.599463163195,418.908511212622,409.826435531828,363.965170418397
"mRpL28",295.860946973935,-0.125715063875159,0.214311661546858,-0.586599268410192,0.557472874142005,0.613004050221535,257.630268319272,366.73470331002,290.633617464325,247.762298489722,293.5041239467,300.029068841473,297.677985268051,312.91551015192
"Gmd",265.398920139757,0.0939775885523628,0.208206457814311,0.451367308866936,0.651724840703372,0.699471220122496,229.381335389528,246.53403132212,294.266537682629,262.070759496727,280.725152258009,266.063513878287,308.75437541756,235.395655673197
"CG3792",308.065024415694,0.136156300292181,0.193248207545602,0.704566950563053,0.481079771813365,0.539406908326636,275.144606735714,257.572868545499,330.59573986567,315.53921904922,295.977473305801,326.446722701728,368.28997247117,294.953592650753
"CG8891",117.845882914016,-0.0598315403512626,0.321841409274281,-0.18590379804195,0.852520203717444,0.877259007343885,126.555219525257,126.333359334221,83.5571650209936,89.6161505175589,134.385315177843,105.670615441022,150.915815787058,125.733422508173
"CG8892",263.714599967896,0.39303419604306,0.30092339557638,1.30609384920123,0.191520644406921,0.238569252219576,164.408789651115,210.964444713456,319.696979210758,314.409603706562,312.466469033144,262.289563326822,318.44621679838,207.034733302932
"CG34126",1061.90065427116,0.301804872241843,0.152986776339574,1.97275136755577,0.0485238964117941,0.0692929983804819,917.52534155811,955.472688556874,1086.24314527292,1230.52764660245,1368.58664536944,1015.1926983441,890.264858266776,1031.39221019863
