"ctrl_1"	"ctrl_2"	"ctrl_3"	"hot_1"	"hot_2"	"hot_3"	"cold_1"	"cold_2"
"CG14115"	41.2434420774274	60.1003359939497	50.8608830562569	0	0	0	1.38454876868861	0.945364079008823
"CG34428"	19.7742530508213	51.5145737090997	32.6962819647366	0	0	0	1.38454876868861	0
"CG34429"	31.0738262227192	40.4757364857212	76.2913245843854	0	0	0	0	0
"CR43652"	43.5033567118069	78.4983980329139	50.8608830562569	0	0	0	4.15364630606583	0.945364079008823
"CG17300"	12.4295304890877	41.7022739549855	47.2279628379529	0	0	0	2.76909753737722	0
"CR45749"	32.203783539909	34.3430491393998	47.2279628379529	0	0	0	2.76909753737722	8.5082767110794
"CG11251"	36.7236128086682	40.4757364857212	65.3925639294732	5.27153826573876	0	0	0	0
"CR44554"	10.1696158547081	19.6245995082285	25.4304415281285	3.38884602797492	0	0	1.38454876868861	0
"trn"	137.854792697154	202.378682428606	210.709372661636	147.603071440685	77.4982799185107	60.383208823441	98.3029625768913	112.49832540205
"CG33262"	11.8645518304928	47.8349613013069	61.7596437111691	0	0	0	0	2.83609223702647
"snky"	61.0176951282487	95.6699226026138	119.886367204034	2.63576913286938	0	0	11.0763901495089	6.61754855306176
"CR45096"	11.8645518304928	8.58576228484996	25.4304415281285	0	0	0	0	0
"CR45097"	21.469189026606	20.8511369774928	29.0633617464325	0	0	0	0	0
"CR43914"	23.7291036609856	79.7249355021782	83.5571650209936	4.14192292308045	0	0	6.92274384344305	0
"CR45098"	10.734594513303	25.7572868545499	25.4304415281285	3.01230758042215	0	0	0	0
"caps"	915.265426923731	675.822145564618	831.938729991631	1020.04265442045	938.636081778983	952.922514244929	1049.48796666597	1111.74815691438
"CG32119"	50.2831006149457	87.0841603177638	108.987606549122	0	1.2366746795507	0	2.76909753737722	0.945364079008823
"CR43146"	49.7181219563508	41.7022739549855	25.4304415281285	16.9442301398746	9.89339743640562	0	27.6909753737722	0.945364079008823
"CR43913"	29.3788902469346	38.0226615471927	29.0633617464325	0	0	0	1.38454876868861	0
"CR45752"	12.4295304890877	24.5307493852856	10.8987606549122	0	0	0	9.69184138082027	0
"CR45753"	53.1079939079202	66.2330233402711	98.0888458942098	0.376538447552769	0	0	9.69184138082027	0
"CR43912"	26.5539969539601	57.6472610554211	90.8230054576017	5.64807671329153	0	0	5.53819507475444	0
"Sfp70A4"	2.25991463437958	17.1715245696999	3.63292021830407	0	0	0	6.92274384344305	0
"CR45253"	20.3392317094162	39.2491990164569	29.0633617464325	0	1.2366746795507	3.77395055146506	0	0
"CR45255"	6.21476524454385	13.4919121619071	3.63292021830407	0	0	0	0	0
"CR45254"	22.0341676852009	28.2103617930784	47.2279628379529	0	0	0	2.76909753737722	4.72682039504411
"CG42481"	10.1696158547081	4.90614987705712	32.6962819647366	0	0	0	0	0
"CG43147"	7.34472256173364	18.3980620389642	7.26584043660814	0	0	0	0	0
"SP"	8.47467987892343	24.5307493852856	50.8608830562569	5.27153826573876	0	0	4.15364630606583	0
"CR43911"	12.9945091476826	8.58576228484996	10.8987606549122	0	0	0	0	0
"CR44557"	9.60463719611322	11.0388372233785	3.63292021830407	0	0	0	4.15364630606583	0
"CR44555"	18.0793170750367	40.4757364857212	29.0633617464325	6.0246151608443	0	0	2.76909753737722	0
"CR44558"	16.9493597578469	12.2653746926428	29.0633617464325	6.77769205594984	0	0	1.38454876868861	0
"CG14113"	25.4240396367703	11.0388372233785	25.4304415281285	0	0	0	4.15364630606583	0
"CR44559"	25.4240396367703	40.4757364857212	47.2279628379529	0	0	0	1.38454876868861	0
"CG17687"	138.984750014344	322.579354416506	236.139814189764	21.086153062955	18.9623450864441	18.8697527573253	44.3055605980355	9.45364079008823
"Nplp2"	15139.7331143674	15729.1165058451	17419.852446768	16804.157837385	13718.4322202559	17035.6127893133	21976.9426053943	26921.1328779342
"CG14111"	19.7742530508213	28.2103617930784	47.2279628379529	0.753076895105537	1.2366746795507	0	2.76909753737722	0
"SNCF"	29.9438689055295	18.3980620389642	76.2913245843854	7.90730739860814	0	0	1.38454876868861	0
"CG14107"	25.9890182953652	28.2103617930784	47.2279628379529	0	7.00782318412064	0	4.15364630606583	0
"ImpL1"	43.5033567118069	57.6472610554211	29.0633617464325	0	29.2679674160333	0	0	0
"CG14110"	37.2885914672631	49.0614987705712	94.4559256759058	0	2.06112446591784	0	9.69184138082027	2.83609223702647
"CG10171"	129.945091476826	115.294522110842	116.25344698573	106.936919104986	89.4528018208341	60.383208823441	103.841157651646	88.8642234268293
"Poc1"	139.549728672939	147.184496311714	123.519287422338	163.417686237902	185.913426825789	105.670615441022	121.840291644598	87.9188593478205
"sens"	45.1982926875916	73.5922481558568	163.481409823683	16.5676916923218	5.77114850456994	0	34.6137192172152	6.61754855306176
"CG10222"	98.3062865955118	128.786434272749	101.721766112514	116.350380293806	140.156463682413	126.42734347408	156.454010861813	103.99004869097
"flr"	736.167192149149	760.453230943853	646.659798858124	1263.66302998709	1315.82185904195	964.244365899324	1121.48450263777	1000.19519559133
"CG32121"	353.11166162181	302.954754908277	297.899457900934	155.510378839293	124.491917741437	217.002156709241	161.992205936567	277.937039228594
"CG33263"	26.5539969539601	31.8899742008713	25.4304415281285	0	0	0	2.76909753737722	0
"CG14106"	21.469189026606	52.741111178364	65.3925639294732	0	0	0	0	2.83609223702647
"CG14105"	49.7181219563508	77.2718605636496	43.5950426196488	11.6726918741358	19.7867948728112	24.5306785845229	35.9982679859038	24.5794660542294
"CG10713"	113.560710377574	158.223333535092	174.380170478595	23.7219221958244	21.4356944455455	11.3218516543952	20.7682315303291	34.0331068443176
"CG10154"	45.1982926875916	85.8576228484996	69.0254841477773	0.753076895105537	0	0	11.0763901495089	0
"CG10725"	215.82184758325	248.987106260649	141.683888513859	103.548073077011	96.4606250049547	128.314318749812	123.224840413286	160.7118934315
"CG10140"	42.938378053212	78.4983980329139	65.3925639294732	0.753076895105537	1.2366746795507	0	2.76909753737722	0
"CG14109"	128.250155501041	112.841447172314	65.3925639294732	74.931151063001	69.6660069480229	79.2529615807664	71.9965359718077	132.350971061235
"CG10732"	1090.97378974674	1009.4403372045	1006.31890047023	1442.1422541271	1512.04090819732	1396.36170404207	1197.63468491565	1503.12888562403
"CG10133"	229.381335389528	262.479018422556	217.975213098244	229.688453007189	296.389698198985	315.124871047333	307.369826648871	329.932063574079
"CG10738"	196.047594532429	354.469328617377	381.456622921927	28.9934604615632	30.504642095584	37.7395055146506	59.5355970536102	20.7980097381941
"CG10116"	268.92984149117	269.838243238142	272.469016372805	157.016532629505	157.882134089306	160.392898437265	175.837693623453	430.140655949014
"CG10089"	149.154365869052	220.77674446757	225.241053534852	80.5792277762925	63.4826335502694	60.383208823441	34.6137192172152	46.3228398714323
"stv"	2036.183085576	1601.85793485915	1089.87606549122	37012.5997790945	30455.5873332951	39143.4151197956	1737.6087047042	1927.59735709899
"Abp1"	802.269695204751	777.624755513553	882.799613047888	1524.60417414116	1518.22428159508	1451.08398703832	1028.71973513564	1074.87895783303
"Tgi"	624.866396405954	538.449949007019	486.811309252745	1018.15996218269	1024.79108445435	894.42628069722	783.654603077753	698.62405438752
"Spt20"	1797.76209164896	1676.67672048427	1743.80170478595	3118.49142263203	3522.0494873604	3181.44031488505	2496.34142994556	2725.48463978244
"Vps36"	101.131179888486	123.880284395692	167.114330041987	120.115764769333	94.3995005390369	84.9138874079639	74.7656335091849	105.880776848988
"Liprin-beta"	862.722411674405	777.624755513553	773.812006498766	1181.95418686814	1238.73580401662	1198.22930009016	960.876845469895	1075.82432191204
"CG10710"	99.4362439127016	109.161834764521	130.785127858946	42.1723061259101	36.2757906001539	32.078579687453	30.4600729111494	22.6887378962117
"bru-3"	1150.8615275578	1038.87723646684	1155.26862942069	832.149969091619	663.26985313236	924.617885108941	661.814311433155	854.609127423976
"CR45178"	8.47467987892343	25.7572868545499	36.3292021830407	0	0	0	0	0
"CR45120"	20.9042103680111	22.077674446757	43.5950426196488	0	0	0	4.15364630606583	0
"mir-289"	9.03965853751833	6.1326873463214	29.0633617464325	0	0	0	0	0
"CG43184"	10.1696158547081	33.1165116701356	58.1267234928651	0	0	0	0	0
"CG8757"	100.001222571296	84.6310853792353	210.709372661636	7.1542305035026	0.412224893183567	0	4.15364630606583	1.89072815801765
"CG8750"	2.82489329297448	18.3980620389642	36.3292021830407	2.63576913286938	0.412224893183567	0	1.38454876868861	0
"Tsp68C"	59.8877378110589	122.653746926428	87.1900852392976	5.27153826573876	0	3.77395055146506	9.69184138082027	2.83609223702647
"Hml"	1656.51742700023	1373.72196557599	1453.16808732163	985.024578798043	895.764692887892	1232.19485505334	952.569552857763	1378.34082719486
"CG8745"	1592.10985992042	1165.21059580107	1097.14190592783	371.643447734583	272.892879287522	232.097958915101	1745.91599731634	1200.6123803412
"dysc"	1178.54548182895	1070.76721066772	969.989698287186	918.753812028756	661.208728666442	907.635107627348	814.114675988902	972.779637300079
"CG13737"	70.057353665767	91.990310194821	119.886367204034	95.6407656784032	151.698760691553	100.009689613824	222.912351758866	188.127451722756
"Rgl"	801.704716546157	826.686254284124	806.508288463503	953.018810756058	988.515293854194	966.131341175056	829.344712444477	822.466748737676
"CG8833"	401.134847602376	446.459638812198	366.924942048711	493.265366294127	551.556907079613	573.64048382269	537.20492225118	358.292985944344
"Gl"	1340.12937818709	1225.31093179502	1282.42083706134	1693.2933986448	1931.6858494582	1703.93867398648	1603.30747414141	1599.55602168293
"CG32137"	693.228814095937	473.443463136012	490.444229471049	744.416510811824	621.635138920819	618.927890440271	591.202324230036	641.902209646991
"Meics"	320.342899423306	285.783230338577	356.026181393799	431.13652244792	493.43319714073	524.579126653644	401.519142919697	352.620801470291
"ssp2"	0	0	0	0	0	0	0	0
"Nxf3"	514.69555797995	462.404625912633	486.811309252745	683.040743860722	794.357369164734	654.780420679189	501.206654265277	520.895607533861
"CG13738"	14.1244664648724	20.8511369774928	36.3292021830407	1.50615379021107	1.64889957273427	0	4.15364630606583	0
"Hsc70-1"	576.843210425388	583.831835369797	461.380867724617	434.901906923448	367.704604719742	592.510236580015	469.362032585439	614.486651355735
"CG17364"	212.431975631681	336.071266578413	290.633617464325	57.9869209231264	28.8557425228497	54.7222829962434	73.3810847404963	40.6506553973794
"CG17362"	12.9945091476826	9.81229975411424	18.1646010915203	0	0	0	2.76909753737722	0
"CG9040"	20.9042103680111	31.8899742008713	14.5316808732163	0	0	0	9.69184138082027	0
"26-29-p"	3052.57969238822	3191.45049502566	3371.34996258617	6025.3682377394	6742.76257780361	6200.6007560571	5881.56316938921	5136.16304125493
"CG17361"	233.336185999692	262.479018422556	337.861580302278	488.746904923494	511.983317333991	522.692151377911	523.359434564294	415.960194763882
"CG17359"	230.511292706717	239.174806506535	221.608133316548	389.717293217116	337.199962624158	311.350920495868	278.29430250641	218.379102251038
"CG8783"	285.314222590422	248.987106260649	243.405654626373	330.600756951331	365.643480253824	281.159316084147	278.29430250641	276.991675149585
"upSET"	6755.44982081916	5584.42509756026	5562.00085422353	11080.3968961353	11176.6535288861	10589.705247411	8880.49580236874	9948.06620340984
"ptip"	4218.13066506949	4604.42165961811	4050.70604340904	8405.0912262729	7518.98205166827	9329.20576322164	6818.9026857914	7345.47889389855
"endos"	2703.98786003517	2911.7999520334	2731.95600416466	4526.74521647938	4895.58283144804	4915.57059328325	4760.07866675144	4453.61017621056
"CG6650"	267.79988417398	299.275142500484	294.266537682629	303.113450279979	339.261087090076	215.115181433509	312.908021723626	213.652281855994
"pncr014:3L"	76.8370975689058	100.576072479671	119.886367204034	29.7465373566687	21.0234695523619	30.1916044117205	34.6137192172152	18.9072815801765
"CG6661"	49.1531432977559	69.9126357480639	39.9621224013447	4.51846137063322	1.2366746795507	7.54790110293013	0	0
"Hsc70Cb"	5255.43148224972	4530.82941146225	4272.31417672558	11793.5607158003	11055.0471853969	11555.836588586	5948.02151028627	6661.98066477517
"blue"	362.716298817923	467.310775789691	472.279628379529	385.575370294035	365.231255360641	311.350920495868	401.519142919697	345.05788883822
"CG6833"	192.092743922264	192.566382674492	294.266537682629	298.971527356898	334.314388371873	324.559747425996	254.756973438704	259.029757648417
"CG13484"	101.696158547081	147.184496311714	94.4559256759058	120.115764769333	180.554503214402	118.87944237115	138.454876868861	98.3178642169176
"CG43986"	267.79988417398	156.996796065828	188.911851351812	294.076527538712	378.422451942515	322.672772150263	247.834229595261	313.860874230929
"CG32138"	1216.39905195481	1198.3271074712	1256.99039553321	1703.08339828117	1631.99835211374	1830.36601746056	1359.62689085221	1500.292793387
"Pex1"	232.206228682502	317.673204539448	297.899457900934	216.886145790395	243.212686978305	207.567280330579	202.144120228537	148.422160404385
"btl"	107.34594513303	176.621395574056	250.671495062981	27.1107682237993	17.3134455137098	26.4176538602554	22.1527802990177	49.1589321084588
"CG8100"	57.0628445180844	90.7637727255567	79.9242448026895	1.88269223776384	0.824449786367135	9.43487637866266	12.4609389181975	0
"Fbp1"	87.0067134236139	161.902945942885	148.949728950467	13.5553841118997	2.4733493591014	0	23.5373290677064	11.3443689481059
"Sox21a"	48.0231859805661	84.6310853792353	116.25344698573	12.0492303216886	14.4278712614249	3.77395055146506	38.7673655232811	60.5033010565647
"Sox21b"	137.854792697154	234.268656629477	250.671495062981	62.1288438462068	40.3980395319896	26.4176538602554	73.3810847404963	39.7052913183706
"D"	122.600368915092	156.996796065828	148.949728950467	36.5242294126186	15.6645459409756	15.0958022058603	24.921877836395	43.4867476344058
"nan"	106.21598781584	161.902945942885	159.848489605379	2.63576913286938	1.2366746795507	0	17.9991339929519	2.83609223702647
"nuf"	1536.17697271952	1373.72196557599	1445.90224688502	1844.28531611346	1867.37876612156	2060.57700109992	1626.84480320912	1689.36560918877
"CG32141"	37.2885914672631	39.2491990164569	47.2279628379529	6.0246151608443	6.18337339775351	5.6609258271976	12.4609389181975	12.2897330271147
"CG7768"	114.690667694764	93.2168476640853	148.949728950467	49.7030750769655	35.0391159206032	43.4004313418482	35.9982679859038	69.9569418466529
"CG7924"	16.384381099252	67.4595608095354	32.6962819647366	10.9196149790303	3.29779914546854	3.77395055146506	16.6145852242633	7.56291263207058
"CG34244"	24.2940823195805	50.2880362398355	47.2279628379529	7.53076895105537	0	0	5.53819507475444	0
"CG7906"	47.4582073219712	42.9288114242498	87.1900852392976	3.01230758042215	2.88557425228497	0	1.38454876868861	0
"CR45399"	57.0628445180844	58.8737985246854	47.2279628379529	2.63576913286938	0	0	15.2300364555747	0
"CR44561"	13.5594878062775	30.663436731607	32.6962819647366	0	1.64889957273427	0	1.38454876868861	0
"CR44560"	20.9042103680111	45.3818863627783	69.0254841477773	0	0	0	5.53819507475444	0
"fz"	546.334362861264	565.433773330833	548.570952963914	953.771887651163	997.996466397416	751.016159741548	688.120738038239	507.660510427738
"CR45025"	15.2544237820622	49.0614987705712	43.5950426196488	0	0	0	5.53819507475444	0
"CG13482"	472.887137243927	418.249277019119	690.254841477773	492.512289399021	703.255667771166	473.630794208866	1639.30574212731	2261.3108769891
"CG13481"	33.3337408570988	42.9288114242498	36.3292021830407	0	0	0	2.76909753737722	0
"CG43120"	47.4582073219712	77.2718605636496	90.8230054576017	4.51846137063322	10.3056223295892	0	26.3064266050836	19.8526456591853
"CG3868"	1268.37708854554	1089.16527270668	1126.20526767426	1033.9745769799	1109.29718755698	873.669552664162	1120.09995386909	1572.14046339167
"stwl"	487.576582367395	445.233101342933	566.735554055434	565.937286671811	630.704086570858	554.770731065364	512.283044414785	494.425413321614
"CR45233"	37.853570125858	29.4368992623427	43.5950426196488	49.3265366294127	35.8635657069704	66.0441346506386	51.2283044414785	59.5579369775558
"CG3919"	108.47590245022	131.239509211278	94.4559256759058	58.3634593706791	117.484094557317	92.4617885108941	145.377620712304	51.9950243454852
"bbg"	2098.89571668004	1741.68320635528	2139.7900085811	2180.91068822564	1984.03841089251	2070.01187747859	1718.22502194256	2485.3621637142
"CG9592"	11.2995731718979	18.3980620389642	61.7596437111691	0	0	0	2.76909753737722	0
"CG4613"	50.2831006149457	131.239509211278	90.8230054576017	3.01230758042215	2.88557425228497	0	9.69184138082027	0.945364079008823
"CG43246"	17.5143384164418	22.077674446757	32.6962819647366	1.88269223776384	0	0	0	0
"Mpcp"	3416.99092718193	2698.38243238142	2583.00627521419	3879.09908668862	4082.67534209005	3479.58240845079	4009.65323412221	4376.09032173184
"CG9238"	2653.13978076163	2059.35641089473	2321.4360194963	3784.96447480043	3330.77713692322	3079.54364999549	4155.03085483452	3719.06228682071
"CR44843"	37.2885914672631	50.2880362398355	43.5950426196488	1.12961534265831	3.71002403865211	0	15.2300364555747	27.4155582912559
"CG34039"	60.4527164696538	74.8187856251211	43.5950426196488	49.3265366294127	43.6958386774581	18.8697527573253	69.2274384344305	75.6291263207058
"Lk"	38.9835274430478	57.6472610554211	29.0633617464325	15.4380763496635	13.6034214750577	41.5134560661157	19.3836827616405	43.4867476344058
"CG42758"	35.5936554914784	39.2491990164569	29.0633617464325	0	0	3.77395055146506	0	0
"HGTX"	85.8767561064241	177.847933043321	159.848489605379	10.5430765314775	9.89339743640562	5.6609258271976	16.6145852242633	5.67218447405294
"shd"	124.860283549472	225.682894344627	257.937335499589	27.4873066713521	18.5501201932605	18.8697527573253	19.3836827616405	36.8691990813441
"CG9628"	453.677862851701	401.077752449419	497.710069907657	407.414600252096	371.002403865211	518.918200826446	508.12939810872	596.524733854567
"RecQ5"	972.89325010041	914.996952071153	875.53377261128	1436.87071586137	1329.425280517	1352.96127270023	1333.32046424713	866.89886045109
"dlp"	636.730948236447	582.605297900533	628.495197766604	835.538815119594	1049.52457804536	900.087206524418	584.279580386593	619.213471750779
"CG43121"	10.1696158547081	36.7961240779284	25.4304415281285	0	0	0	1.38454876868861	0
"ome"	887.581472652581	679.501757972411	690.254841477773	569.326132699786	449.737358463272	543.448879410969	526.128532101672	596.524733854567
"CG4914"	46.3282500047814	91.990310194821	148.949728950467	16.9442301398746	0.412224893183567	0	8.30729261213166	5.67218447405294
"CG5048"	29.3788902469346	36.7961240779284	54.493803274561	0	0.824449786367135	0	2.76909753737722	0
"CG13477"	23.7291036609856	35.5695866086641	61.7596437111691	0	1.2366746795507	0	0	0.945364079008823
"CG13474"	14.1244664648724	29.4368992623427	32.6962819647366	0	0.412224893183567	0	0	0
"CG17177"	119.210496963523	147.184496311714	178.013090696899	0	7.42004807730421	0	26.3064266050836	9.45364079008823
"CG13476"	26.5539969539601	47.8349613013069	54.493803274561	1.88269223776384	3.71002403865211	0	2.76909753737722	0
"CG13473"	16.9493597578469	35.5695866086641	25.4304415281285	18.8269223776384	7.00782318412064	5.6609258271976	9.69184138082027	10.3990048690971
"CG13471"	40.1134847602376	42.9288114242498	72.6584043660814	0	0	0	0	0
"Trl"	144.634536600293	139.825271496128	221.608133316548	77.5669201958703	103.880673082259	128.314318749812	141.223974406238	149.367524483394
"CG42507"	0	0	0	0	0	0	0	0
"CG33260"	51.4130579321355	26.9838243238142	87.1900852392976	27.4873066713521	33.8024412410525	26.4176538602554	17.9991339929519	41.5960194763882
"CG9384"	592.662612866045	596.09721006244	555.836793400522	695.089974182411	803.426316814773	764.224986671676	596.740519304791	559.655534773223
"CG17173"	42.3733993946172	60.1003359939497	29.0633617464325	6.77769205594984	0.824449786367135	0	16.6145852242633	1.89072815801765
"mop"	2273.47412218586	2067.94217317958	1809.19426871543	3299.98295435246	3316.3492656618	2902.16797407663	2749.71385461558	2809.62204281422
"bmm"	1548.60650320861	1219.17824444869	1220.66119335017	2150.41107397386	2255.2823906073	2360.6060699414	2020.05665351668	2180.00956619435
"Tdrd3"	719.782811049897	653.744471117861	592.165995583563	1413.14879366554	1275.01159461677	1447.31003648685	1012.10514991137	1003.03128782836
"CG9425"	2595.51195758495	2248.24318116142	2401.36026429899	4369.35214540233	4138.32570266983	3883.39511745755	2969.85710883707	3499.73782049066
"NHP2"	353.11166162181	327.485504293563	395.988303795143	331.353833846436	313.290918819511	332.107648528926	328.1380581792	382.872451998573
"gnu"	670.064689093546	659.877158464182	708.419442569293	1205.67610906397	1359.51769771941	1075.57590716754	1023.18154006088	972.779637300079
"CG17839"	1513.57782637572	1058.50183597507	984.521379160402	1236.55226176329	946.880579642654	1343.52639632156	1077.17894203974	1406.70174956513
"CR44702"	33.8987195156937	26.9838243238142	18.1646010915203	16.5676916923218	0.412224893183567	7.54790110293013	6.92274384344305	0
"CR45398"	27.118975612555	6.1326873463214	18.1646010915203	0	0	0	0	0
"CG34245"	34.4636981742886	31.8899742008713	50.8608830562569	7.1542305035026	0	3.77395055146506	0	0
"DCX-EMAP"	164.408789651115	268.611705768877	301.532378119238	26.3576913286938	23.9090438046469	33.9655549631856	29.0755241424608	51.0496602664764
"CG13465"	1.69493597578469	4.90614987705712	36.3292021830407	0	0	0	0	0
"BobA"	4.51982926875916	9.81229975411424	32.6962819647366	0	0	0	1.38454876868861	0
"Tom"	25.9890182953652	51.5145737090997	79.9242448026895	21.086153062955	0	0	0	0
"Brd"	22.0341676852009	31.8899742008713	43.5950426196488	26.7342297762466	0	0	5.53819507475444	0
"Ocho"	26.5539969539601	62.5534109324783	98.0888458942098	10.9196149790303	0.824449786367135	0	4.15364630606583	0
"CR43432"	10.734594513303	50.2880362398355	83.5571650209936	8.66038429371368	0.412224893183567	3.77395055146506	4.15364630606583	3.78145631603529
"CG3349"	84.1818201306394	131.239509211278	127.152207640642	3.38884602797492	0	0	5.53819507475444	0
"CG5114"	507.915814076811	430.514651711762	399.621224013447	539.579595343117	407.690419358548	520.805176102179	501.206654265277	588.961821222497
"mnd"	601.137292744969	791.11666767546	504.975910344265	597.189977818691	696.660069480229	628.362766818933	722.734457255454	695.787962150494
"Zip71B"	80.2269695204752	134.919121619071	145.316808732163	33.8884602797492	25.5579433773812	49.0613571690458	48.4592069041013	30.2516505282823
"mRpL39"	269.494820149765	284.556692869313	352.393261175495	334.742679874411	363.582355787906	318.898821598798	344.752643403464	318.587694625973
"Prosbeta2"	730.5174055632	695.446745072847	788.343687371983	877.334582797951	1208.64338681422	1173.69862150563	927.647675021368	1125.92861809951
"Reck"	136.15985672137	223.229819406099	188.911851351812	39.1599985454879	38.3369150660718	33.9655549631856	60.9201458222988	34.9784709233264
"Sytbeta"	179.098234774582	261.252480953292	268.836096154501	28.2403835664576	24.733493591014	16.9827774815928	49.8437556727899	24.5794660542294
"CG32148"	25.9890182953652	34.3430491393998	39.9621224013447	0	0	0	0	0
"Rpn12R"	43.5033567118069	62.5534109324783	29.0633617464325	0	0	0	0	0
"ind"	26.5539969539601	50.2880362398355	94.4559256759058	8.66038429371368	0	0	6.92274384344305	0
"CG43678"	9.60463719611322	26.9838243238142	39.9621224013447	0	0.412224893183567	0	0	0
"CG18581"	17.5143384164418	38.0226615471927	32.6962819647366	0	0.824449786367135	0	0	0
"CG12310"	12.9945091476826	24.5307493852856	21.7975213098244	5.27153826573876	3.29779914546854	0	2.76909753737722	0
"CG43679"	348.026853694456	316.446667070184	334.228660083974	291.817296853396	427.889439124543	339.655549631856	474.900227660193	569.109175563311
"CG13461"	22.5991463437958	24.5307493852856	29.0633617464325	2.25923068531661	4.12224893183567	0	2.76909753737722	0
"CG43680"	372.320936014036	321.352816947241	613.963516893387	401.389985091251	673.575475461949	466.082893105935	769.809115390867	893.369054663337
"CG18649"	14.1244664648724	28.2103617930784	14.5316808732163	4.51846137063322	6.18337339775351	0	4.15364630606583	1.89072815801765
"CG13463"	31.0738262227192	40.4757364857212	61.7596437111691	0	6.59559829093708	5.6609258271976	5.53819507475444	5.67218447405294
"CG13460"	18.6442957336315	28.2103617930784	39.9621224013447	17.6973070349801	2.06112446591784	3.77395055146506	0	0
"CR43684"	17.5143384164418	40.4757364857212	7.26584043660814	5.27153826573876	1.64889957273427	0	6.92274384344305	0
"cp309"	2088.16112216673	1674.22364554574	2012.63780094045	2226.47184037952	2248.68679231636	2153.03878961082	2104.51412840669	2317.08735765062
"Or71a"	53.1079939079202	105.482222356728	108.987606549122	16.9442301398746	7.42004807730421	15.0958022058603	13.8454876868861	11.3443689481059
"CG6945"	600.007335427779	489.388450236448	555.836793400522	640.491899287259	648.429756977751	798.190541634861	621.662397141186	742.110802021926
"Aats-gly"	848.032966550938	764.132843351646	842.837490646544	1019.28957752534	880.100146946916	1090.6717093734	930.416772558745	936.855802297743
"CTPsyn"	535.034789689366	472.216925666748	519.507591217482	495.524596979444	548.259107934144	515.144250274981	598.125068073479	768.580996234173
"CR43973"	87.0067134236139	90.7637727255567	116.25344698573	145.720379202921	179.730053428035	100.009689613824	92.7647675021368	73.7383981626882
"CR43972"	70.057353665767	87.0841603177638	127.152207640642	9.03692274126645	11.5422970091399	16.9827774815928	15.2300364555747	11.3443689481059
"CG45071"	222.036612827794	262.479018422556	152.582649168771	379.174216685638	352.45228367195	275.49839025695	264.448814819524	225.942014883109
"CR43971"	27.6839542711499	68.6860982787997	43.5950426196488	34.6415371748547	24.3212686978305	32.078579687453	17.9991339929519	18.9072815801765
"CG13458"	58.7577804938691	136.145659088335	163.481409823683	31.2526911468798	13.1911965818742	11.3218516543952	26.3064266050836	19.8526456591853
"Cep135"	327.687621985039	421.928889426912	345.127420738886	444.315368112267	426.652764444992	373.621104595041	332.291704485266	326.150607258044
"CG16959"	84.1818201306394	105.482222356728	185.278931133507	18.4503839300857	7.83227297048778	15.0958022058603	9.69184138082027	1.89072815801765
"CG32847"	12.9945091476826	26.9838243238142	21.7975213098244	5.64807671329153	0	0	12.4609389181975	0
"CG13457"	102.261137205676	131.239509211278	134.41804807725	15.4380763496635	4.12224893183567	0	11.0763901495089	5.67218447405294
"CG12316"	979.108015344954	987.362662757745	911.862974794321	1632.6707085888	1886.341111208	1469.95373979564	1543.7718770878	1385.90373982693
"scaRNA:MeU5-U42"	9.03965853751833	13.4919121619071	0	0	0	1.88697527573253	0	0
"Pdi"	3988.18435102137	3320.2369292984	3632.92021830407	6962.9489721458	7149.21632248261	5285.41774732682	5370.66467374312	6222.38636803607
"CR45396"	21.469189026606	39.2491990164569	47.2279628379529	1.88269223776384	3.29779914546854	1.88697527573253	6.92274384344305	6.61754855306176
"CG32147"	115.820625011954	115.294522110842	79.9242448026895	126.893456825283	86.5672275685491	133.97524457701	98.3029625768913	91.7003156638558
"CR45397"	21.469189026606	58.8737985246854	43.5950426196488	8.66038429371368	0	0	11.0763901495089	0
"Pex3"	605.092143355133	620.627959447726	639.393958421516	909.716889287489	909.36811436295	803.851467462059	755.963627703981	790.324370051376
"FucTA"	141.244664648724	192.566382674492	130.785127858946	29.7465373566687	23.9090438046469	20.7567280330579	48.4592069041013	43.4867476344058
"Msh6"	735.037234831959	680.728295441675	893.698373702801	1587.10955643492	1751.54357113698	1168.03769567844	1266.86212335008	923.62070519162
"Prp31"	285.314222590422	250.213643729913	356.026181393799	337.754987454833	336.375512837791	354.751351837716	299.06253403674	277.937039228594
"CG7011"	210.172060997301	204.831757367135	399.621224013447	204.836915468706	271.243979714787	222.663082536439	210.451412840669	214.597645935003
"CG6878"	248.025631123159	255.11979360697	305.165298337542	303.489988727532	316.176493071796	394.377832628099	222.912351758866	306.297961598859
"CR44562"	18.6442957336315	25.7572868545499	36.3292021830407	0	0	0	0	0
"CG6888"	19.7742530508213	52.741111178364	21.7975213098244	4.51846137063322	2.4733493591014	0	0	0
"Tollo"	642.945713480991	721.204031927396	766.546166062158	823.866123245458	1080.85366992731	690.632950918107	729.657201098897	628.667112540867
"Best4"	63.8425884212232	117.747597049371	112.620526767426	2.25923068531661	0	0	0	0
"Best3"	59.8877378110589	115.294522110842	108.987606549122	5.27153826573876	0	0	6.92274384344305	0
"CG7255"	563.848701277706	626.760646794047	599.431836020171	379.927293580744	434.072812522296	445.326165072878	443.055605980355	536.021432798002
