"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ctrl_1","ctrl_2","ctrl_3","hot_1","hot_2","hot_3","cold_1","cold_2"
"CG3355",21.1933001763257,-8.04356391374924,1.78463738409712,-4.50711387390253,6.5715369674624e-06,8.35998655467468e-05,27.118975612555,65.0064858710068,76.2913245843854,1.12961534265831,0,0,0,0
"CG11929",39.6994998560812,-6.47445692663025,1.23447111818531,-5.24472126666501,1.56518766933917e-07,4.67227678845484e-06,85.3117774478292,145.957958842449,83.5571650209936,0,0,0,2.76909753737722,0
"Bsg25A",21.1135294058432,-3.28618976474025,1.402891078918,-2.34244113040819,0.0191580560710314,0.0399098891814849,36.1586341500733,45.3818863627783,76.2913245843854,0,0,0,11.0763901495089,0
"Elba3",20.5531695161749,-5.66644971955218,1.52520882297701,-3.71519600082828,0.000203046244712312,0.00115897948323185,51.4130579321355,68.6860982787997,39.9621224013447,0,2.4733493591014,0,0,1.89072815801765
"CG3251",34.9052307637807,-5.00821809324477,1.74655026363079,-2.86749153318584,0.00413739874645251,0.0117919205835274,62.1476524454385,67.4595608095354,127.152207640642,16.9442301398746,0,0,5.53819507475444,0
"CG34351",79.0386260692905,-2.15248860699053,0.441964679345986,-4.8702729145138,1.11444213890376e-06,2.14121482954709e-05,127.685176842446,210.964444713456,127.152207640642,28.6169220140104,29.6801923092168,37.7395055146506,37.3828167545925,33.0877427653088
"Taf12L",14.5384811783017,-1.5330064985646,1.13317077342428,-1.35284683872677,0.176104565688084,0.247489446823461,11.2995731718979,34.3430491393998,39.9621224013447,3.76538447552769,7.42004807730421,0,13.8454876868861,5.67218447405294
"CG15631",24.2491252195856,-3.67557832686848,1.03372572150656,-3.55566109113708,0.000377029843239914,0.00185082070151622,51.9780365907304,80.9514729714425,39.9621224013447,2.63576913286938,6.18337339775351,3.77395055146506,0,8.5082767110794
"CG15630",115.461470133099,-1.10996218453703,0.417391958009343,-2.65928023585011,0.00783077986670455,0.0195012869861954,164.408789651115,219.550206998306,163.481409823683,47.8203828392016,57.2992601525159,101.896664889557,77.5347310465621,91.7003156638558
"CG42523",18.1396250987196,-2.80216603302497,1.69515501538111,-1.65304412139262,0.098321884353571,0.153064249547088,22.5991463437958,44.1553488935141,61.7596437111691,4.14192292308045,0,0,12.4609389181975,0
"CG3294",67.0713308600946,-0.832535842005173,0.448111642555191,-1.8578759464002,0.0631866329160146,0.106448221740009,97.7413079369169,126.333359334221,87.1900852392976,44.0549983636739,34.6268910274197,28.304629135988,71.9965359718077,46.3228398714323
"Clect27",375.031986412638,0.0529827651321771,0.260686104521767,0.203243533940464,0.838944687683412,0.877879076080656,432.77365248369,461.178088443369,345.127420738886,229.688453007189,316.176493071796,352.864376561984,379.366362620679,483.081044373508
"CR45297",2.78189540332316,-5.06340640280332,2.88615090513778,-1.75438033880685,0.0793653579776858,0.128290871844207,11.2995731718979,2.45307493852856,7.26584043660814,0,1.2366746795507,0,0,0
"CG15629",46.8559346942331,-1.62867403939715,0.613539721709024,-2.65455353870236,0.00794134364958572,0.0197115938286225,53.1079939079202,101.802609948935,83.5571650209936,36.9007678601713,33.8024412410525,15.0958022058603,19.3836827616405,31.1970146072911
"CG3225",116.3378953885,-0.759138354321451,0.380362281543301,-1.99582974221651,0.0459524582306514,0.0818510411747449,116.950582329143,176.621395574056,174.380170478595,117.479995636464,86.9794524617327,75.4790110293013,102.456608882957,80.3559467157499
"mir-4910",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG15628",1313.07557929724,0.170710709712794,0.233461794605838,0.731214758290585,0.464647987053257,0.550499681798429,1446.34536600293,1193.42095759414,1111.67358680104,1351.77302671444,1050.34902783173,1530.33694861908,1104.86991741351,1715.83580340101
"CG2976",240.846913147229,0.226826052712811,0.296985975435158,0.763760148540529,0.445010189333468,0.531684368065486,218.646740876225,217.097132059777,250.671495062981,272.613836028205,277.015128219357,158.505923161533,274.140656200345,258.084393569409
"mir-4912",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"Ir25a",84.4585245266393,-3.33206569777574,0.538834513951098,-6.18383865826038,6.25613098890064e-10,5.00838041944768e-08,139.549728672939,203.60521989787,257.937335499589,13.1788456643469,11.5422970091399,9.43487637866266,29.0755241424608,11.3443689481059
"tank",609.333154072518,0.428003525740484,0.236416605566107,1.81037844070054,0.0702371202762014,0.116153217892339,454.807820168891,639.02602148669,366.924942048711,691.701128154436,632.352986143592,766.111961947408,674.275250351353,649.465122279061
"CG12194",135.858235394019,-0.677915524612578,0.339100278459023,-1.99915944538069,0.0455911049337327,0.0812987517498703,179.663213433177,233.042119160213,163.481409823683,109.949226685408,82.4449786367135,77.3659863050338,103.841157651646,137.077791456279
"mxt",1365.46565688513,0.102936191038735,0.158704726676548,0.648601923801087,0.51659571171631,0.599630830873992,1354.81882331056,1163.9840583318,1177.06615073052,1553.59763460272,1349.21207538982,1673.74706957476,1190.7119410722,1460.58750206863
"CG11927",340.420950594042,0.365903005874137,0.259017882405134,1.41265538300488,0.157757076267329,0.226116905026384,271.754734784145,250.213643729913,308.798218555846,402.51960043391,457.157406540576,322.672772150263,418.13372814396,292.117500413726
"mRpS2",232.762389996461,0.618476098516664,0.230447680522024,2.68380266234685,0.00727900566982821,0.0184077088181951,194.352658556644,210.964444713456,170.747250260291,219.898453370817,231.670389969165,239.645860018032,265.833363588213,328.98669949507
"Mon1",416.257294570439,0.160719192381666,0.190191696736097,0.84503790196832,0.398089677549931,0.485095285888988,344.636981742886,397.398140041627,421.418745323272,436.031522266106,473.234177374735,398.151783179564,455.516544898552,403.670461736767
"pog",208.11955247104,-1.9011524671137,0.296827897622399,-6.40489819973792,1.50469744532692e-10,1.63362734286829e-08,332.207451253799,456.271938566312,377.823702703623,114.467688056042,80.7960790639792,96.2357390623591,92.7647675021368,114.389053560068
"Cf2",2565.81271192032,0.392924688415648,0.119716582192433,3.28212417377619,0.00103028224037906,0.00401647904383878,2150.30877461217,1912.17191458301,1747.43462500426,3236.7244951636,3102.40454609953,3264.46722701728,2403.57666244343,2709.41345043929
"CG3008",668.636386095664,0.266710573999832,0.250634085381453,1.06414326524627,0.287263803788973,0.370950595019064,759.896295810134,627.987184263311,512.241750780874,506.444211958474,583.710448747931,822.721220219384,747.656335091849,788.433641893358
"CG15625",18.5198983895781,-7.84000059769046,1.70839971547439,-4.58909032041921,4.45181788111272e-06,6.1954139801157e-05,43.5033567118069,53.9676486476283,47.2279628379529,2.63576913286938,0.824449786367135,0,0,0
"CG3036",1292.13872681125,0.491621531547378,0.212129215348033,2.31755692275009,0.020473413648156,0.0420367978933836,1483.6339574702,1006.98726226597,1209.76243269525,1098.36265151143,951.00282857449,1115.20238795793,1433.00797559271,2039.15031842203
"CG2837",42.5769799999595,-3.89462676758733,0.775436941814191,-5.0224932003827,5.10050035266559e-07,1.14678058283833e-05,57.6278231766793,112.841447172314,123.519287422338,10.1665380839248,18.137895300077,5.6609258271976,4.15364630606583,8.5082767110794
"hoe1",1242.11993150641,0.11890273816146,0.122748771617219,0.968667438336962,0.332711143827359,0.419488095832602,1195.4948415868,1122.28178437682,1137.10402832917,1416.16110124596,1347.1509509239,1215.21207757175,1201.78833122171,1301.76633679515
"hoe2",86.0711205267252,-2.93385190336201,0.556517568441935,-5.27180464684308,1.35088824485293e-07,4.15785040177937e-06,139.549728672939,215.870594590513,250.671495062981,15.0615379021107,13.1911965818742,1.88697527573253,24.921877836395,27.4155582912559
"Sgs1",59.9613941617705,-2.60413608946669,0.532072265473201,-4.89432781682519,9.86422957522186e-07,1.95203374527892e-05,97.176329278322,175.394858104792,130.785127858946,9.41346118881922,12.7789716886906,9.43487637866266,27.6909753737722,17.0165534221588
"CG14044",26.5246235227085,-2.87477199954039,0.829051503382249,-3.4675433164433,0.000525239082092298,0.00238691648229502,54.23795122511,63.7799484017425,58.1267234928651,9.41346118881922,6.18337339775351,3.77395055146506,13.8454876868861,2.83609223702647
"mRpL24",488.931301108098,0.296142308487688,0.172774146154234,1.71404295769648,0.0865208367073531,0.137833344989774,438.988417728234,428.061576773234,432.317505978184,550.499210322148,542.487959429575,456.648016727273,494.283910421834,568.163811484302
"betaggt-I",440.405589065828,0.322083204829093,0.205445485580428,1.56773074822811,0.116943982580837,0.176692314163458,421.474079311792,342.203953924734,406.887064450056,405.531908014332,506.212168829421,467.969868381668,441.671057211666,531.294612402958
"jet",129.690248444455,0.159764918192828,0.326130423552101,0.489880448603119,0.624218498838751,0.697202609645724,102.826115864271,139.825271496128,138.050968295555,103.548073077011,136.446439643761,137.749195128475,128.763035488041,150.312888562403
"Jon25Biii",7365.73528902153,0.487024290081104,0.171879286660969,2.83352519982095,0.00460376779678636,0.012794083793998,6559.40222628674,6344.87832850412,5500.24121051236,8379.86315028687,8960.5325031312,5966.61582186627,9212.78750685401,8001.56156473068
"Jon25Bii",3797.85624382533,0.508906984310394,0.219735362502014,2.31599947553152,0.0205582973272727,0.0421837632277799,3340.71880827162,2991.52488753558,2993.52625988255,4967.67173856368,4221.18290619973,3013.49951534485,5315.28272299557,3539.44311180903
"Jon25Bi",3878.58980010133,0.574359680566684,0.216722193139127,2.65021164767361,0.00804413610205124,0.0199044023343138,2978.00250945369,2107.19137219603,2786.44980743922,6010.68323828485,5174.24685924014,4157.00653243877,4657.62205786848,3157.51602388947
"Marcal1",256.485794576821,-0.120463681511508,0.32554244212706,-0.370039865537689,0.71135278693985,0.773205309317943,191.52776526367,225.682894344627,276.101936591109,298.971527356898,314.939818392245,322.672772150263,278.29430250641,143.695340009341
"CG34124",112.728386498056,-4.29984041891803,1.53168255841921,-2.80726603256207,0.00499639601932907,0.0136713055933687,175.708362823012,307.860904785334,370.557862267015,17.3207685874274,1.2366746795507,0,26.3064266050836,2.83609223702647
"CR43824",22.3966910020112,-5.77423514095439,1.63532547220207,-3.53093939959183,0.000414086606979585,0.00199201420553366,47.4582073219712,45.3818863627783,79.9242448026895,4.51846137063322,0,0,0,1.89072815801765
"CG34125",116.607837351749,-0.0475664002261497,0.473083329252446,-0.100545500728831,0.919911261471443,0.940977677196871,130.510070135421,150.864108719506,79.9242448026895,123.504610797308,145.927612186983,66.0441346506386,88.611121196071,147.476796325376
"Trip1",1310.71634944879,0.322509409708087,0.179706860331967,1.79464161308214,0.0727108186030441,0.119620050407561,1183.06531109771,917.450027009681,1224.29411356847,1409.38340919001,1611.38710745456,1373.71800073328,1550.69462093124,1215.73820560535
"Scox",243.774708240512,0.26185529112233,0.233069020707669,1.12350963816322,0.261221109512295,0.342908141356472,196.612573191024,217.097132059777,181.646010915203,327.211910923356,293.916348839883,254.741662223892,228.450546833621,250.521480937338
"CG3756",218.756663255876,-0.153551432803651,0.246868286494431,-0.621997401870064,0.533943576414415,0.615485392316551,260.455161612247,213.417519651985,254.304415281285,200.694992545626,204.051322125866,183.036601746056,188.298632541651,245.794660542294
"l(2)05714",536.826593440068,0.28322959706791,0.175517861515392,1.61367962566632,0.106596935498745,0.163600699514969,411.869442115679,464.857700851162,494.077149689353,568.196517357128,667.804326957379,584.962335477085,582.895031617905,519.950243454853
"CG14043",396.714007464626,-0.000183931144260143,0.201667218630919,-0.00091205276449399,0.999272287281463,0.99977687468904,398.309954309401,328.712041762827,443.216266633096,379.174216685638,431.599463163195,418.908511212622,409.826435531828,363.965170418397
"mRpL28",295.860946973935,0.00312627903861046,0.240450375801453,0.0130017639947127,0.989626385515682,0.992569465756079,257.630268319272,366.73470331002,290.633617464325,247.762298489722,293.5041239467,300.029068841473,297.677985268051,312.91551015192
"Gmd",265.398920139757,0.100904579311852,0.234190841889544,0.430864753282894,0.666566713148174,0.734548732627343,229.381335389528,246.53403132212,294.266537682629,262.070759496727,280.725152258009,266.063513878287,308.75437541756,235.395655673197
"CG3792",308.065024415694,0.220749000107002,0.21685251467217,1.01796836638359,0.308692989607948,0.39431804160493,275.144606735714,257.572868545499,330.59573986567,315.53921904922,295.977473305801,326.446722701728,368.28997247117,294.953592650753
"CG8891",117.845882914016,0.266484890501693,0.359438008993691,0.741393185567002,0.458455075073036,0.544873014544703,126.555219525257,126.333359334221,83.5571650209936,89.6161505175589,134.385315177843,105.670615441022,150.915815787058,125.733422508173
"CG8892",263.714599967896,0.210913792371185,0.337608512912048,0.624728892503168,0.532149006968302,0.613907853672092,164.408789651115,210.964444713456,319.696979210758,314.409603706562,312.466469033144,262.289563326822,318.44621679838,207.034733302932
"CG34126",1061.90065427116,-0.0286669002398415,0.172014280597929,-0.166654187897622,0.867642154075104,0.900059860875134,917.52534155811,955.472688556874,1086.24314527292,1230.52764660245,1368.58664536944,1015.1926983441,890.264858266776,1031.39221019863
"Rtnl1",4547.67982000145,0.417361980102817,0.0966043792254264,4.32032153665521,1.55802015432595e-05,0.000162954424563297,4170.67245774752,3926.14643911496,3905.38923467687,4479.67791053529,4336.19365139794,4868.39621138993,5057.75665201949,5637.20600312961
"Tfb5",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG31917",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG3887",671.156297408825,0.367612777498022,0.153085819878768,2.40135094020558,0.0163346625090687,0.0350936209584235,589.837719573071,555.621473576719,581.267234928651,752.700356657985,752.31043006001,654.780420679189,686.73618926955,795.996554525429
"vkg",2760.73880753049,0.177302147805923,0.150683405320031,1.1766534438836,0.239333857101439,0.319011181375287,3168.40031740017,2549.97139860044,2699.25972219992,2386.50068058945,2334.01734520536,2596.47797940796,2760.79024476509,3590.49277207551
"Cg25C",3913.87491386892,0.252709884577236,0.155648580462124,1.62359260731409,0.104462784268956,0.160839202860342,4266.71882970865,3370.52496553824,3476.70464891699,3516.86910014286,3751.65875286365,4090.96239778813,3836.58463803614,5000.97597795667
"SP555",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG14042",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG31650",455.933176225511,0.290930425130908,0.211338936938707,1.37660588883952,0.168634129244853,0.238984800161122,411.304463457084,380.226615471927,417.785825104968,448.457291035347,591.954946611603,413.247585385425,492.899361653145,491.589321084588
"CG33995",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG44001",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG44000",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CG9121",80.9237317302148,-2.62748735116235,0.484983322653392,-5.41768598719457,6.03753317237036e-08,2.24123977319069e-06,103.956073181461,186.433695328171,134.41804807725,66.2707667692873,44.1080635706417,66.0441346506386,26.3064266050836,19.8526456591853
"eIF-3p40",2726.26600078149,0.594540376177049,0.112222611821913,5.29786614769341,1.17163800163328e-07,3.73932503196318e-06,2327.14709475237,2226.16550671467,1910.91603482794,2986.32642754101,2962.6603073103,2851.21964163186,3126.31111969888,3419.38187377491
"CG14040",322.156925845566,0.339591370003643,0.286677084579711,1.18457800874286,0.236184336213482,0.315343490003361,297.178774420915,233.042119160213,290.633617464325,307.255373203059,470.34860312245,286.820241911345,372.443618777236,319.533058704982
"CG14036",614.083513096975,0.783641746855054,0.212390468781818,3.68962765301895,0.000224582515926218,0.00125214824479299,411.869442115679,497.974212521297,316.064058992454,833.279584434277,715.622414566673,709.502703675432,765.655469084801,662.700219385185
"His3.3A",963.121231876579,0.34734721247628,0.133308734122582,2.60558480854586,0.0091717564504743,0.0221348220914233,867.807219601759,864.708915831317,788.343687371983,1009.49957788897,1088.6859428978,937.826712039069,1025.95063759826,1122.14716178347
"CG31918",131.785848951309,-0.581581737905099,0.328431962658012,-1.77078300540038,0.0765967930566296,0.124641799275294,163.278832333925,121.427209457164,196.17769178842,106.936919104986,127.789716886906,128.314318749812,96.9184138082027,113.443689481059
"Rpn11",1757.3539535855,0.576390551339073,0.137893854390379,4.17995822864813,2.91562647491779e-05,0.000263271521542647,1188.15011902507,1401.93232736907,1467.69976819484,1812.27954807148,2046.69659465641,2134.16903685349,1932.8300810893,2075.07415342437
"CR45291",4.9569648913217,-5.90557595145084,2.64661462536001,-2.23136980158096,0.0256566434868145,0.050482057585588,6.77974390313874,26.9838243238142,3.63292021830407,2.25923068531661,0,0,0,0
"qtc",526.632303857572,-0.179637205839697,0.209518976887197,-0.857379166835142,0.391235369072142,0.478239897866399,698.878600681886,603.456434878026,523.140511435786,458.623829119272,394.499222776674,452.874066175808,465.208386279373,616.377379513752
"CR43820",15.3575860362953,-3.45091872231088,1.76999093008188,-1.94968158517695,0.0512140825029159,0.0894039693767529,28.2489329297448,41.7022739549855,39.9621224013447,6.0246151608443,0,0,6.92274384344305,0
"mir-2495",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"CR45305",4.3960614181569,-1.49084755604592,2.37157057155334,-0.628633013888953,0.529589341652648,0.611533521857371,6.21476524454385,18.3980620389642,3.63292021830407,0,0,0,6.92274384344305,0
"RpL37A",2203.55903141663,0.346402760681483,0.144951699084852,2.3897806156705,0.0168584396294489,0.0360041938246288,2049.74257338228,1836.12659148863,1823.72594958864,2374.45145026776,1998.46628215393,2696.48766902179,2413.26850382425,2436.20323160574
"pgant5",2056.91197310654,0.285207442587088,0.120637115883556,2.36417656786808,0.0180701979954963,0.0381297535179196,1774.59796664657,1538.07798645741,1918.18187526455,2443.73452461747,2314.23055033255,2236.06570174305,2133.58965254915,2096.81752724157
"CG5828",375.680171472541,0.251017611505071,0.215494205060139,1.16484622607377,0.244081243504068,0.324112573576525,300.003667713889,332.39165417062,239.772734408068,478.580366839569,533.006786886353,418.908511212622,355.829033552973,346.948616996238
"CG4230",277.558333930692,-0.394822130053207,0.213858320181395,-1.84618550130908,0.0648652754192885,0.10872152698225,272.31971344274,293.142455154163,316.064058992454,297.84191201424,290.618549694415,309.463945220135,195.221376385094,245.794660542294
"CG8680",294.234279832348,0.342338120203425,0.281631292337305,1.21555427084222,0.224154763082031,0.301875713645988,288.139115883397,322.579354416506,188.911851351812,274.496528265968,317.82539264453,275.49839025695,289.370692655919,397.052913183706
"Msp300",31630.7959828788,0.305406286178621,0.174615063749465,1.74902599821979,0.0802865255433629,0.129489389131852,34951.274756656,24760.111892038,26189.721853754,31994.8484270063,27979.3523999414,36388.4312172261,31204.9601487039,39577.6671677044
"snoRNA:Psi28S-2263",7.35881903704106,-2.14288126099777,1.24181285020023,-1.72560725285799,0.0844180936542783,0.135026357468614,16.9493597578469,11.0388372233785,18.1646010915203,1.12961534265831,0.824449786367135,3.77395055146506,4.15364630606583,2.83609223702647
"snmRNA:765",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"snmRNA:128",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"snoRNA:Psi18S-525k",5.12708002613533,-1.02441434714497,1.77797310607591,-0.576169765247977,0.56450043933959,0.643918858950191,6.21476524454385,0,14.5316808732163,3.76538447552769,2.4733493591014,7.54790110293013,5.53819507475444,0.945364079008823
"snmRNA:158",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"Cyp28d2",98.1924411504032,-2.20715286288188,0.488473133733269,-4.51847340305741,6.22870958052272e-06,8.03605732041083e-05,108.47590245022,175.394858104792,192.544771570116,64.7646129790762,57.7114850456994,118.87944237115,31.844621679838,35.9238350023353
"Cyp28d1",271.03465688392,-0.489488331195581,0.326617089982636,-1.49866111176731,0.133961570100807,0.19760141891568,296.61379576232,317.673204539448,243.405654626373,289.181527720526,291.855224373966,317.011846323065,278.29430250641,134.241699219253
"CG7742",66.2318327900786,-3.2965861076971,0.919432736670807,-3.58545652793893,0.000336489053878806,0.00169808595766729,112.430753060384,196.245995082285,178.013090696899,4.89499981818599,4.53447382501924,0,31.844621679838,1.89072815801765
"CG14034",24.492608675229,-3.70942272791053,1.49169569166748,-2.48671545317933,0.012892847444116,0.0290477964784229,45.1982926875916,94.4433851333495,43.5950426196488,3.01230758042215,0,0,9.69184138082027,0
"TpnC25D",110.782486007929,-0.0433331958464446,0.349508110254584,-0.123983377137888,0.90132843662613,0.92646112761564,129.380112818231,154.543721127299,101.721766112514,68.9065359021567,92.3383760731191,86.8008626836965,110.763901495089,141.804611851323
"tkv",1441.28423941259,0.227792714430479,0.122075634034482,1.86599657034044,0.0620418453346094,0.104898697642549,1363.29350318948,1167.66367073959,1358.71216164572,1535.14725067264,1476.17734249035,1600.15503382119,1457.92985342911,1571.19509931266
"CR44744",24.8625843903203,-3.07957345108641,1.93685380841217,-1.58998755492602,0.111837610291072,0.170324554258626,35.0286768328835,51.5145737090997,87.1900852392976,0,0,11.3218516543952,13.8454876868861,0
"Cyp4ac1",91.9120498635314,-0.387126500047959,0.375027422428687,-1.03226184778947,0.30194946871318,0.387153050611544,118.645518304928,114.067984641578,163.481409823683,52.7153826573876,36.6880154933375,50.9483324447784,107.994803957712,90.754951584847
"Cyp4ac2",97.0296145523817,-0.599936280573715,0.452725868547235,-1.3251645692323,0.185116573990721,0.258231348616291,132.205006111206,121.427209457164,148.949728950467,73.4249972727899,35.4513408137868,88.687837959429,87.2265724273824,88.8642234268293
"Cyp4ac3",48.9309120459101,-1.60668150265527,0.600379544582053,-2.67610966621746,0.00744822690980993,0.0187326120984133,62.7126311040334,131.239509211278,69.0254841477773,31.6292295944326,23.4968189114633,15.0958022058603,34.6137192172152,23.6341019752206
"Bsg25D",2240.82136852451,0.41486811587471,0.102787547513789,4.03617097507903,5.43306292966847e-05,0.000427816594625807,1826.0110245787,1734.32398153969,1645.71285889174,2604.89298017005,2869.08525655763,2600.25192995943,2273.4290781867,2372.86383831215
"Bub1",1475.73621592881,0.480186579711426,0.116745860608222,4.11309297999734,3.90393053883064e-05,0.000329310115621938,1019.22150010519,1157.85137098548,1104.40774636444,1871.01954588971,1904.89123140126,1705.82564926221,1503.61996279583,1539.05272062636
"CR44743",16.6044384230737,-3.58510810979786,1.19527117935687,-2.99940981738293,0.00270503189652365,0.00848722497858203,31.6388048813141,47.8349613013069,39.9621224013447,6.0246151608443,0.824449786367135,0,2.76909753737722,3.78145631603529
"CR44742",10.1207026904167,-1.70122980923072,1.68135148710185,-1.0118228236519,0.311622775131418,0.397419954027525,17.5143384164418,26.9838243238142,21.7975213098244,0,0.824449786367135,0,13.8454876868861,0
"vri",1118.13483500864,0.804641085587276,0.23045838554258,3.49148104848894,0.000480350541667938,0.00223351024816031,1184.1952684149,1046.23646128243,730.216963879118,945.488041805002,684.293322684722,881.217453767092,1556.232816006,1917.19835222989
"CR45730",7.92408847450032,-1.87483648490408,1.93539085012403,-0.968712074247916,0.332688866544825,0.419488095832602,16.384381099252,24.5307493852856,10.8987606549122,0,0,1.88697527573253,9.69184138082027,0
"CG14024",72.2910891046885,-1.90554256783092,0.541590395871498,-3.51842016098646,0.000434124423162405,0.00206832168065744,85.8767561064241,137.372196557599,199.810612006724,36.9007678601713,18.137895300077,26.4176538602554,35.9982679859038,37.8145631603529
"Ncoa6",6136.23220960997,0.580681096710919,0.0986175582887468,5.88821206676722,3.90395974803213e-09,2.16928933865515e-07,4656.55410413913,4030.40212400242,4039.80728275412,7996.17047223059,8172.35850736422,7476.19604245229,6236.0076541735,6482.3614897635
"CR44985",8.81199801575807,-3.33760538427035,2.00757930360653,-1.66250238696648,0.0964120851535455,0.150697955011227,12.4295304890877,15.9449871004356,32.6962819647366,5.27153826573876,0,0,4.15364630606583,0
"cype",670.60284720584,0.148484255340456,0.161956592899035,0.916815133503227,0.359239521064804,0.446682275525431,707.353280560809,641.479096425218,595.798915801867,644.63382221034,701.606768198432,628.362766818933,659.045213895778,786.542913735341
"CG14022",232.367168316656,-0.130929547339156,0.33084406865587,-0.395743976523708,0.692293909843201,0.756224400661513,307.913368934218,310.313979723863,276.101936591109,100.912303944142,128.201941780089,190.584502848986,218.7587054528,326.150607258044
"TotM",318.472811064606,-1.78848208035362,1.24838629146512,-1.43263514873641,0.151962131478562,0.219216576817136,596.61746347621,192.566382674492,406.887064450056,122.751533902203,54.8259107934145,943.487637866266,59.5355970536102,171.110898300597
"fusl",230.397574037636,-0.894648125360089,0.2986011321158,-2.99613105623839,0.0027342889110875,0.00856376477566645,262.150097588031,331.165116701355,388.722463358535,192.411146699465,136.446439643761,183.036601746056,197.990473922471,151.258252641412
"CG12512",291.306108208486,0.0527099889839643,0.219708479105263,0.239908760911821,0.810400988951788,0.854900218060628,394.920082357832,321.352816947241,341.494500520582,159.275763314821,177.256704068934,201.906354503381,344.752643403464,389.490000551635
"nompC",148.223315531691,-2.89919419866991,0.479065455490297,-6.05177051579046,1.43262458933143e-09,9.74615122982513e-08,242.37584453721,361.828553432962,421.418745323272,33.5119218321964,15.6645459409756,18.8697527573253,60.9201458222988,31.1970146072911
"CR42850",26.0804741065959,-5.20203101503289,1.2028687753553,-4.32468704950491,1.52748550303779e-05,0.000160558174460557,58.1928018352742,77.2718605636496,69.0254841477773,0,0,0,4.15364630606583,0
"CR44745",17.6679966061606,-4.12551278896843,1.377188866614,-2.99560422610119,0.00273901678425608,0.00857179764012698,32.203783539909,52.741111178364,50.8608830562569,0,0,0,5.53819507475444,0
"H15",101.626534354599,-0.854948102876513,0.343542484776685,-2.48862408802877,0.0128238477191841,0.0289503439352182,170.623554895658,186.433695328171,145.316808732163,33.8884602797492,45.3447382501924,45.2874066175808,83.0729261213166,103.044684611962
"CR43713",14.5192630339981,-2.91407310045642,1.5263324342274,-1.9091994870249,0.0562363624561157,0.0968104116322505,32.203783539909,30.663436731607,43.5950426196488,0,0,0,9.69184138082027,0
"CR43714",11.501853391696,-2.32301405468089,1.67073867339845,-1.3904113741233,0.16440399454205,0.234012905665053,32.203783539909,23.3042119160213,25.4304415281285,0,0,0,11.0763901495089,0
"CR43715",13.9219749121507,-2.54883529737902,1.08413506466578,-2.35103114035408,0.0187214669908019,0.0391758623472262,19.7742530508213,36.7961240779284,43.5950426196488,0,0,0,5.53819507475444,5.67218447405294
"CR31647",25.41956022114,-5.29426323211729,1.13157324997106,-4.67867478508588,2.88734981208899e-06,4.41160401574664e-05,46.3282500047814,62.5534109324783,90.8230054576017,0.376538447552769,0,0,1.38454876868861,1.89072815801765
"snoRNA:Me28S-A2486",1.76153456615446,-4.49294024239752,3.63802109820475,-1.23499565316283,0.216832121907452,0.294113123768187,6.77974390313874,3.67961240779284,3.63292021830407,0,0,0,0,0
"mid",272.670146949804,0.0162827788241234,0.254108516718111,0.0640780522999405,0.948908077651842,0.962202017583121,360.456384183543,402.304289918684,319.696979210758,150.238840573555,100.995098829974,113.218516543952,375.212716314613,359.238350023353
"CR45287",7.250971616139,-6.53363961490468,2.42368185769833,-2.6957496893216,0.00702304199831511,0.017885963803871,9.03965853751833,41.7022739549855,7.26584043660814,0,0,0,0,0
"CG14020",32.6177217363162,-3.85740666386179,1.2596084377114,-3.06238553853319,0.00219580435379882,0.00722109850872718,36.1586341500733,58.8737985246854,145.316808732163,9.03692274126645,0.412224893183567,0,8.30729261213166,2.83609223702647
"CG7382",182.873983887483,-0.354375409762369,0.413029562452411,-0.857990424845681,0.390897750698812,0.477911318652285,181.358149408961,262.479018422556,138.050968295555,201.071530993178,258.465008026097,115.105491819684,149.53126701837,156.930437115465
"cl",1039.96899670479,0.380689861133946,0.162333817158812,2.34510509145187,0.0190217172407407,0.0396884612324576,997.18733241999,891.692740155131,788.343687371983,1077.65303689602,1240.38470358935,983.114118656649,1125.63814894384,1215.73820560535
"CG7371",327.099914879867,0.261144443973931,0.208901823719587,1.25008216455051,0.21126953431502,0.2878226875896,328.817579302229,274.744393115199,352.393261175495,298.218450461793,304.634196062656,298.14209356574,419.518276912649,340.331068443176
"CG6907",469.434846643739,0.37374788533596,0.255386614377547,1.46345918029766,0.143341775315722,0.208814491363801,323.732771374875,448.912713750726,345.127420738886,577.233440098394,672.338800782398,420.795486488355,498.437556727899,468.900583188376
