"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ctrl_1","ctrl_2","ctrl_3","hot_1","hot_2","hot_3","cold_1","cold_2","cold_3"
"ACXC",64.3351321633432,-5.92699995551209,2.06061573302247,-2.87632471233172,0.00402335588613519,0.00767192810927019,166.840225887344,222.533074226499,160.305839269262,8.58259345470033,0,0,18.7774143420667,1.97704229021745,0
"ACXB",83.2962939746208,-6.60405035897692,1.1699421531087,-5.6447665736541,1.65405511391566e-08,1.60975732339556e-07,126.60924943224,258.54998797414,320.611678538524,6.24188614887297,0,0,28.8883297570257,0.988521145108724,7.77699277567597
"ACXA",66.743652766553,-5.72412716339314,1.00588348236506,-5.69064634597081,1.26559388783666e-08,1.27964706821213e-07,122.467825385391,239.255212752189,209.924313328795,8.97271133900489,0.428547811880135,0,12.9997483906616,0.988521145108724,5.65599474594616
"ACXE",67.641372855905,-6.21982673107449,2.75076128198931,-2.26112922695219,0.0237512560167402,0.0374144860140417,113.001713278307,249.54575953723,209.924313328795,7.41223980178665,0,0,28.8883297570257,0,0
"CR44183",8.238559784299,-7.59604751595227,1.950497843976,-3.89441472053517,9.84361141961493e-05,0.000298320924507228,23.0736482610156,16.7221385256907,34.3512512719847,0,0,0,0,0,0
"CG16800",20.7053334581645,-4.23132558803776,1.42561400779443,-2.96807239891256,0.00299673736215407,0.00591876175093107,43.1891364885677,57.8843256658523,53.4352797564206,7.41223980178665,0,0,18.7774143420667,4.94260572554362,0.70699934324327
"Vha68-2",5709.40591652774,0.368886833585101,0.104966174525779,3.51434007433038,0.000440848034898351,0.00110694077098724,5448.33914963316,4284.7264176212,4477.11308244867,6000.01306060414,6089.66440681672,6305.21417972771,5904.77460233606,6510.40026168606,6364.40808787592
"Vha68-3",29.2837605231473,-5.60760067706796,0.900277257405151,-6.22874856711434,4.70175655621792e-10,7.69572633023932e-09,51.4719845822657,83.6106926284533,110.687365209728,2.73082519013192,0.428547811880135,1.95753312006449,4.33324946355386,6.91964801576107,1.41399868648654
"CG12404",339.219196829424,0.496464940951019,0.177193868021794,2.80181784219506,0.00508155570840097,0.00946088938236252,294.632739332969,291.994265025521,248.092370297667,364.760221824764,419.548307830652,411.081955213542,387.103618744145,308.418597273922,327.340695921634
"Vha68-1",274.433803832091,-0.711751006624127,0.208745751191191,-3.40965505914528,0.000650450905535726,0.0015532395097676,362.078788095938,312.575358595602,385.497375385606,232.510259045518,197.560541276742,213.371110087029,249.884052398273,301.498949258161,214.927800345954
"Tor",1493.20844986761,0.359671921167522,0.120547633161965,2.98364979662665,0.00284832572973474,0.0056730198443642,1332.35527907198,1371.21535910663,1259.54587997277,1874.51643408341,1707.33448253046,1499.4703699694,1389.52866131294,1405.67706834461,1599.23251441628
"CG9934",1229.27232456462,0.413843519420076,0.144952921935005,2.85502019480254,0.00430340924368938,0.00814614289809015,959.035482848881,918.431300564856,1179.39296033814,1356.83000161126,1496.91750689731,1170.60480579856,1247.97584550351,1301.88234810819,1432.38066941086
"A16",440.117562075338,0.283435448696345,0.244364623832429,1.15988740207629,0.246094652527906,0.300209707010482,266.826035018412,423.198736534787,511.451963382883,504.032306521492,498.829653028477,430.657286414187,397.214534159104,443.845994153817,485.001549464883
"CG9932",7262.46026414424,0.663213614530477,0.190580850710523,3.47995935613617,0.000501489854733017,0.00123763321781774,6584.86423448985,5376.81069518361,5259.55825031054,8944.62285133496,6580.78019923136,11782.3918496681,6600.98334948038,7803.38591948827,6428.74502811105
"CR44197",28.0326279615201,-1.08912765385668,0.696610249620593,-1.56346774175354,0.11794261741828,0.156401308200136,60.3464646826563,39.8758687920316,26.7176398782103,14.4343617192687,11.1422431088835,39.1506624012897,20.221830829918,27.6785920630443,12.7259881783789
"CR45447",10.7138209477943,-0.823266833737089,1.67275091098875,-0.492163434692414,0.622603811267998,0.673714983317181,23.6652802677084,16.7221385256907,15.2672227875487,21.4564836367508,9.42805186136298,0,0,9.88521145108724,0
"CR45461",16.2636485378417,-2.41066314936243,0.930579766147754,-2.59049598654144,0.00958377390808701,0.0165951162622656,17.7489602007813,24.440048614471,57.2520854533078,5.85176826456841,8.99950404948284,1.95753312006449,14.4441648785129,12.8507748864134,2.82799737297308
"CG5142",42.6609630749059,-2.19142217987517,0.503827220451761,-4.34955097882606,1.36416569383147e-05,5.39267496333978e-05,68.6293127763542,100.332831154144,118.320976603503,17.9454226780098,15.856269039565,31.3205299210318,14.4441648785129,7.90816916086979,9.19099146216251
"CR44198",20.3436500762013,-2.4372603229301,0.839706773375137,-2.90251359189794,0.00370181095903466,0.00711876354350591,23.6652802677084,65.6022357546326,22.9008341813231,7.80235768609121,5.57112155444176,7.83013248025794,31.7771627327283,10.873732596196,7.0699934324327
"CG43050",22.2456131945006,-1.3545247123172,0.849506101625689,-1.59448497159121,0.110827454124046,0.147732642027712,21.8903842476302,64.3159174065025,34.3512512719847,5.46165038026384,24.4272252771677,17.6177980805804,10.110915414959,17.793380611957,4.24199605945962
"CG5122",49.0352609974125,-4.42937612862073,0.912353695537585,-4.85488922803213,1.20454057232602e-06,6.59686858898495e-06,76.3205288633594,164.648748560646,175.573062056811,13.2640080663551,1.28564343564041,3.91506624012897,4.33324946355386,1.97704229021745,0
"CG9928",418.799753630359,0.269623175196684,0.298383952205837,0.903611515309266,0.366201433077928,0.426530581907424,463.839493247084,351.164909039504,404.581403870042,347.595034915363,411.83444721681,724.28725442386,362.548538450673,419.132965526099,284.213735983794
"CG16978",122.345584111645,-0.051155154684467,0.644971399773508,-0.0793138342295968,0.93678300284301,0.949366118526587,186.955714114896,75.892782539673,152.672227875487,95.5788816546173,95.13761423739,213.371110087029,37.5548286841334,193.75014444131,50.1969533702722
"CR44199",7.59906275419361,-2.91869761485663,1.33480475414771,-2.18661014338404,0.0287709962332913,0.0443690543430278,8.28284809369792,19.2947752219508,26.7176398782103,2.34070730582736,3.85693030692122,0,5.77766595140515,0,2.12099802972981
"Pk34A",25.201459737839,-3.65172852966611,1.66744178098901,-2.19001860892568,0.0285228872599908,0.0440292893362524,25.4401762877865,82.3243742803232,103.053753815954,15.994833256487,0,0,0,0,0
"CG5204",37.3972466682731,-5.39976320045129,1.55507483432292,-3.47234942092182,0.000515924347345944,0.00126969639008219,90.5196970239844,122.200243072355,95.4201424221797,2.34070730582736,0,5.87259936019346,20.221830829918,0,0
"DnaJ-H",527.715795276561,0.816640949494202,0.132934824567826,6.14316791818186,8.08916884729593e-10,1.23116994444339e-08,383.969172343568,374.318639305845,358.779735507396,643.30439121822,674.962803711213,661.646194581796,597.988425970433,505.134305150558,549.338489700021
"Sir2",2421.50220885105,1.17153729755548,0.154293415778027,7.59291828266279,3.12779814560838e-14,1.65238753253027e-12,1515.16956914003,1477.97978200143,1541.98950154242,3724.45544145564,3486.66499745678,2987.19554121841,2357.2877081733,1891.04095059299,2811.73638807848
"Sfmbt",1701.52738090176,0.757859010397839,0.164069999609567,4.61911996221914,3.85371017565495e-06,1.81396862813657e-05,1282.65819050979,1206.56661054599,1236.64504579145,2188.56133094858,2261.01825547959,1843.99619910075,1804.07619332626,1381.952560862,2108.27204155143
"CG43925",14.8253878583886,-3.43354384510916,0.920762117942126,-3.72902379257633,0.000192223003869044,0.00053506347036211,46.738928528724,47.5937788808119,19.0840284844359,5.07153249595928,2.99983468316095,1.95753312006449,4.33324946355386,4.94260572554362,0.70699934324327
"CG5439",170.261408420901,0.386376477599978,0.365195812654506,1.05799810461001,0.290056306519718,0.347944588166143,132.525569499167,164.648748560646,152.672227875487,209.103185987244,258.842878375602,111.579387843676,176.218811517857,119.611058558156,207.150807570278
"CG5287",145.19080313024,-0.143950370437352,0.273689709011823,-0.525961940465704,0.598914651053055,0.651495566807049,141.400049599557,172.366658649427,171.756256359923,158.387861027651,135.421108554123,140.942384644643,103.997987125293,165.083031233157,117.361890978383
"CG31849",165.985299085358,0.0791501279956444,0.306870385211548,0.257926902725008,0.796463321777999,0.829771493309483,156.782481773568,187.802478826987,179.389867753698,220.806722516381,210.416975633146,111.579387843676,151.663731224385,125.542185428808,149.883860767573
"CG5458",28.4441696447002,-2.27527527543223,0.780705334061991,-2.91438418076898,0.00356391022948584,0.00688869021300155,70.4042087964324,77.179100887803,49.6184740595334,20.2861299838371,8.5709562376027,11.7451987203869,11.5553319028103,5.93112687065234,0.70699934324327
"CG16974",1774.66569579162,0.609276567830453,0.129416167160614,4.70788604853597,2.50298947653931e-06,1.2478717830802e-05,1473.75532867154,1402.08699946175,1347.33241100118,2246.29877782566,2376.29761687535,1816.59073541984,1697.18937322526,1674.55481981418,1937.8851998298
"Edem2",890.408142069348,0.191014403662478,0.119456503159431,1.59902892358689,0.109814176019962,0.146554565773272,901.647178199688,740.919368522909,767.177945074325,935.502686562336,941.948090512537,888.720036509276,970.647879836064,933.163960982635,933.94613242436
"CG16972",1116.98758521475,0.488650122221097,0.154681168369823,3.15907959172377,0.00158268260917472,0.0033833994777245,846.625401577266,954.448214312497,946.567812828022,1279.97677840326,1428.34985699649,1125.58154403708,1076.09028344921,1034.98163892883,1360.26673640005
"Pect",1701.83674391647,0.0927673672446302,0.129411031719169,0.716842807079552,0.473471095045611,0.533395622148937,1596.22315405693,1304.32680500387,1503.82144457355,1723.93093074185,1613.05396391683,1342.86772036424,2101.62598982362,1994.8356708294,2135.84501593792
"CG15482",18.3354339846722,-2.95439152367307,1.02105571612145,-2.89346749352282,0.00381013727383836,0.00730049763776695,17.7489602007813,45.0211421845518,61.068891150195,8.58259345470033,5.57112155444176,0,14.4441648785129,1.97704229021745,10.604990148649
"snRNA:U2:34ABa",4.4237005281952,-0.188395936677942,1.5518921351431,-0.121397571655693,0.903376140194404,0.921048363271566,7.09958408031251,5.1452733925202,0,8.97271133900489,2.14273905940068,0,2.88883297570257,7.90816916086979,5.65599474594616
"kek4",68.1454506649506,-2.98990149923529,0.57295915086944,-5.21835019948324,1.80523896625415e-07,1.27916843386989e-06,129.567409465703,168.507703605037,187.023479147472,17.9454226780098,20.1417471583664,23.4903974407738,30.332746244877,30.6441554983704,5.65599474594616
"snRNA:U2:34ABc",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"snRNA:U2:34ABb",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"CG9426",623.698110436191,0.527064952275011,0.174881493296838,3.01384064339151,0.00257963264471504,0.00519665602325049,502.887205688803,491.373608985679,480.917517807786,721.327968079132,797.098930097052,600.962667859797,736.652408804156,554.560362405994,727.502324197325
"CG5705",246.448303635476,0.270644974745894,0.233842454515192,1.15738168805576,0.247116452207644,0.301270627022,227.778322576693,218.674119182109,244.27556460078,225.098019243731,284.12719927653,326.908031050769,246.99521942257,186.830496425549,257.34776094055
"Ski6",184.386695525802,0.0683926116016889,0.28246402358017,0.242128575295457,0.80868053697038,0.84045486571064,146.724737659792,155.644520123736,244.27556460078,195.05894215228,150.420281969927,215.328643207093,171.885562054303,172.991200394027,207.150807570278
"CG16812",590.863980967196,0.525144986155137,0.156400582498959,3.3576920096102,0.0007859613447645,0.00183804746073044,471.530709334089,443.779830104867,461.83348932335,651.88698467292,616.251753483635,722.329721303795,550.32268187134,670.217336383715,729.623322227055
"CG15480",14.8451593948267,-1.06951139820598,1.87933382030452,-0.569090699401493,NA,NA,24.8485442810938,27.0126853107311,38.1680569688719,42.1327315048925,0,0,1.44441648785129,0,0
"CG16813",15.7716373788496,-7.30623171595297,1.75319034051069,-4.16739218048892,3.08104162414151e-05,0.000108890242091354,30.1732323413282,16.7221385256907,80.1529196346309,0,0,1.95753312006449,10.110915414959,0,2.82799737297308
"CG16815",7.64380224849009,-2.82183878849761,2.07696840372387,-1.35863346955025,0.174262763835319,0.221217789456517,19.5238562208594,33.4442770513813,7.63361139377437,8.19247557039577,0,0,0,0,0
"Prosalpha6T",13.9355952573532,-8.36570875321262,1.76647019245228,-4.73583352210377,2.1815661494588e-06,1.1057176606534e-05,17.7489602007813,73.3201458434129,34.3512512719847,0,0,0,0,0,0
"CG15479",16.5625481044203,-3.46181836750849,1.32667490190151,-2.60939463205847,0.00907025744718379,0.015802634593488,23.0736482610156,43.7348238364217,68.7025025439694,8.19247557039577,0,3.91506624012897,1.44441648785129,0,0
"CG5867",480.899039042745,-0.475359065400452,0.202183605078891,-2.35112567715354,0.0187167109622697,0.0301983267297556,557.908982311224,504.23679246698,534.352797564206,410.013896404093,380.97900476144,354.313494731672,493.99043884514,670.217336383715,422.078607916232
"CG5945",598.933992664067,-0.485629947154672,0.334698881784084,-1.45094583096921,0.146794944544716,0.18961512321592,847.217033583959,496.518882378199,629.772939986386,411.964485825616,400.692204107926,604.877734099926,635.543254654566,970.727764496767,393.091634843258
"CR45330",13.6234289103819,-1.97685938744653,0.822482419826915,-2.40352783207517,0.0162377309184787,0.0265638212361772,17.7489602007813,34.7305953995114,15.2672227875487,7.80235768609121,2.57128687128081,7.83013248025794,15.8885813663641,10.873732596196,9.89799080540578
"snRNA:U5:34A",10.9338902733792,-1.09569632756205,1.32944770832042,-0.824174069205265,0.40984065868914,0.471261731349934,11.8326401338542,23.1537302663409,11.4504170906616,7.41223980178665,1.71419124752054,13.7027318404514,7.22208243925643,0,21.9169796405414
"CG16820",88.1847643083768,-1.71884486382064,0.306122734987443,-5.61488797586742,1.96689631020859e-08,1.86943642105248e-07,114.776609298386,128.631834813005,152.672227875487,33.9402559344967,40.2834943167327,46.9807948815477,83.7761562953746,97.8635933657637,94.7379119945982
"CG31728",40.2191273760543,-3.18339266941655,0.654844348406149,-4.86129669923049,1.16619308791382e-06,6.41791013716796e-06,49.1054565554948,142.781336642436,72.5193082408565,7.41223980178665,13.2849821682842,7.83013248025794,36.1104121962822,13.8392960315221,19.0889822675683
"CG31851",12.0437543548277,-5.17250901875697,1.46654425793741,-3.52700506020304,0.000420288730896755,0.00106200860220774,35.4979204015625,47.5937788808119,19.0840284844359,2.34070730582736,0,0,2.88883297570257,0.988521145108724,0
"CG31730",15.8199359969884,-4.90629473080352,1.62961346774725,-3.01071071631846,0.00260637034435792,0.00524118945754625,25.4401762877865,51.452733925202,57.2520854533078,3.9011788430456,0,0,4.33324946355386,0,0
"CG44085",3124.44752228931,-0.0697035401105797,0.223195678413085,-0.312297893069301,0.754814141125858,0.793213189095847,3933.76121249982,2955.95956400286,2545.80939982375,2858.00362041521,2720.4215098151,3435.47062571317,2692.3923333548,4387.05684199252,2591.15259298658
"CG31848",19.646096394556,-3.50656685441809,1.75586629283737,-1.99705801559166,0.0458188810482151,0.0670813483023397,14.7908001673177,72.0338274952828,76.3361139377437,13.6541259506596,0,0,0,0,0
"Drep-4",156.224315083406,-0.320852772059896,0.244431683992401,-1.31264804471858,0.189301572231854,0.237907044534108,169.206753914115,176.225613693817,213.741119025682,154.096564300301,165.848003197612,113.53692096374,138.663982833723,140.370002605439,134.329875216221
"CR44083",35.984313955015,-5.5447815056642,1.00322792775085,-5.52694093962786,3.25862597064472e-08,2.91035343173027e-07,85.7866409704428,87.4696476728434,106.870559512841,1.56047153721824,3.42838249504108,0,27.4439132691744,9.88521145108724,1.41399868648654
"Uvrag",241.761334652497,0.211506250653999,0.213716165960335,0.989659578177415,0.322340538677406,0.381701307533992,233.69464264362,243.11416779658,179.389867753698,265.670279211406,282.413008029009,219.243709447222,274.439132691744,253.061413147833,224.82579115136
"CR44972",11.6515430165065,-3.85944253022085,1.95041404419548,-1.97878114224347,0.0478406525622823,0.0696743541866716,26.6234403011719,39.8758687920316,30.5344455750975,0,0,7.83013248025794,0,0,0
"CG31729",1669.46613677445,0.325607742888686,0.108838618637824,2.99165633452398,0.00277468427418682,0.00554027695528871,1553.03401756836,1340.34371875151,1473.28699899845,1807.80627586733,1749.76071590659,1928.17012326352,1630.7462147841,1655.77291805711,1886.27424777304
"CG16824",10.6227194844145,-3.69413603381923,1.6196491672817,-2.28082482826772,0.022558814573693,0.0356886528313123,14.7908001673177,30.8716403551212,34.3512512719847,0,5.57112155444176,0,5.77766595140515,0,4.24199605945962
"CG43778",203.314435347998,-1.40580413067039,0.227141150047443,-6.18912130354524,6.05005136618422e-10,9.6145450196412e-09,325.39760368099,400.045006268446,324.428484235411,149.415149688647,114.850813583876,133.112252164385,140.108399321575,131.47331229946,110.998896889193
"CG16825",38.2004604847689,-8.06180820664871,1.18109060984054,-6.8257321999513,8.74779825483053e-12,2.31772768477483e-10,89.9280650172917,128.631834813005,103.053753815954,0,0.85709562376027,0,12.9997483906616,6.91964801576107,1.41399868648654
"CG43779",12.3598994351223,-3.43595529134346,1.68020913101882,-2.04495692108281,0.0408591053644266,0.0605359702070296,20.1154882275521,45.0211421845518,30.5344455750975,8.19247557039577,0,0,1.44441648785129,5.93112687065234,0
"CG16826",17804.0818550973,0.222375354101767,0.141880026638781,1.56734784571139,0.117033407498441,0.155364667650214,18405.0800962035,16810.8944917116,13435.1560530429,20308.7568211268,18814.5345849736,17670.6514748221,19499.6225859924,20088.7267108995,15203.3138771033
"CG9395",105.00659389436,-2.68765895757145,0.348081063718534,-7.72135929734102,1.1509560786823e-14,6.70431915832438e-13,181.631026054662,210.956209093328,282.443621569652,42.5228493891971,26.9985121484485,33.2780630410963,67.8875749290105,48.4375361103275,50.9039527135154
"CG9377",32.1900612557462,-2.17145930019831,0.506980668507107,-4.28312051146358,1.84290289371197e-05,6.98038571550859e-05,51.4719845822657,73.3201458434129,76.3361139377437,17.9454226780098,10.7136952970034,15.6602649605159,14.4441648785129,12.8507748864134,16.9679842378385
"Nnp-1",1079.20836480362,0.316866459106961,0.143999893088831,2.20046315528506,0.0277740512736233,0.0430032315429774,959.035482848881,829.675334543883,1049.62156664398,1207.80496980692,1266.3587841058,1029.66242115392,1009.64712500805,1222.80065649949,1138.26894262166
"CG6523",502.188395279057,0.511992223323553,0.200593604676723,2.55238557654258,0.0106988045242862,0.0182781818937665,476.263765387631,306.143766854952,427.482238051365,593.759419911541,608.109345057912,518.746276817089,570.544512701258,545.663672100016,472.982560629748
"Tap42",322.018800734088,0.171821330903402,0.173586840858725,0.989829240819237,0.322257589868712,0.381660132596791,301.140691406589,262.40894301853,305.344455750975,310.53383590643,352.266301365471,309.290232970189,314.88279435158,364.764302545119,377.537649291906
"CG31855",384.646724861493,0.105615326855455,0.20669442747678,0.510973266888482,0.609369776126031,0.661200844606276,334.272083781381,365.314410868934,328.245289932298,383.485880271383,371.979500711957,350.398428491543,371.215037377781,393.431415753272,563.478476564886
"CG9306",450.751498690969,-0.317473911653974,0.21911569467508,-1.44888713756788,0.147369103753844,0.190325731975538,488.688037528178,461.788286978688,438.932655142026,393.628945263301,335.552936702146,391.506624012897,426.102863916129,680.102547834802,440.460590840557
"CG9305",471.526517211567,0.142378778167847,0.159858455249816,0.890655285923705,0.37311412975796,0.433689404437321,461.472965220313,427.057691579177,427.482238051365,445.904741760112,488.973053355234,530.491475537476,502.656937772248,423.087050106534,536.612501521642
"CG6565",699.97441550456,0.458898931290867,0.139146481302437,3.29795570103883,0.00097391498146517,0.00221403498954346,585.124054619089,517.09997594828,622.139328592611,699.091248673772,824.0974422455,839.781708507664,713.541744998535,722.608957074477,776.28527888111
"CG9302",357.968194158202,0.290128481859756,0.297819690148071,0.97417495033827,0.329969680095361,0.389774070784381,304.098851440052,257.26366962601,454.199877929575,407.673189098266,507.82915707796,303.417633609995,389.992451719847,245.153243986964,352.085672935148
"beta'COP",926.524803966751,0.264372641721151,0.172987548735483,1.52827555308854,0.126444137026185,0.166159152943757,815.860537229246,832.247971240143,877.865310284053,1082.96724682946,1058.08454753205,876.97483778889,807.428816708869,1156.56973977721,830.724228310842
"loqs",258.208635554912,-0.223836085858358,0.243605191020344,-0.918847767245093,0.35817520362031,0.418319911997655,239.019330703854,361.455455824544,297.710844357201,270.35169382306,292.269607702252,195.753312006449,223.884555616949,216.486130778811,226.94678918109
"CR44599",137.50509529871,0.452067770716525,0.310102141387691,1.45780280230747,0.14489490565535,0.18755840565387,94.6611210708334,131.204471509265,167.939450663036,173.602458515529,150.848829781808,201.625911366642,85.2205727832259,123.56514313859,108.877898859464
"CG9293",687.422389538823,0.544537273913296,0.165632963928199,3.28761413790403,0.00101040221938736,0.00228730000914036,495.78762160849,608.428578665514,469.467100717124,735.762329798401,761.10091389912,816.291311066891,836.317146465895,643.527265465779,820.119238162193
"CG7099",444.96965312763,-0.243494844226509,0.257701127557102,-0.944873026108721,0.344723704026812,0.404637899437014,415.325668698282,586.561166747303,610.68891150195,518.856786125065,488.115957731474,338.653229771156,400.103367134806,263.935145744029,382.486644694609
"RpL24",5250.413009443,0.42893062367645,0.145886402693652,2.94016862268628,0.00328033674353612,0.00640571916965001,4771.5121339767,4610.1649596981,3767.18722282765,5865.81250840337,6854.62225102276,5001.49712176476,5708.33395998828,5884.66637683223,4789.92055047315
"CG16957",26.5138106019511,-4.62887347239546,1.42681812537231,-3.24419306853676,0.00117783880832538,0.00260965991876762,24.8485442810938,64.3159174065025,125.954587997277,0,2.14273905940068,7.83013248025794,11.5553319028103,1.97704229021745,0
"CG10859",40.846795657834,-4.64262094962053,1.22286752420033,-3.79650359318888,0.000146751236592673,0.000422212927651046,63.8962567228126,159.503475168126,114.504170906616,6.24188614887297,1.71419124752054,5.87259936019346,15.8885813663641,0,0
"CR44600",12.1519564546194,-2.61570557514419,1.06924231475771,-2.44631692839141,0.014432407199324,0.0238841716801849,27.8067043145573,29.5853220069912,30.5344455750975,4.68141461165472,1.28564343564041,9.78766560032243,1.44441648785129,0,4.24199605945962
"CG7110",769.913771846572,0.465317444624144,0.210853353302528,2.20682971048848,0.0273259585528351,0.0424005961522985,540.160022110443,711.334046515918,690.841831136581,933.552097140813,938.091160205616,792.800913626117,765.540738561182,586.193039049473,970.71009827301
"Vm34Ca",17442.583646282,0.103951254879925,0.343337034654942,0.302767381282936,0.762067143314263,0.799721275577638,11124.456621843,18763.525744173,15538.2159920277,20012.6573469396,20939.2746362753,7855.58041081878,18045.0951827261,23383.4676875469,21320.9791941873
"CG16848",31.4357495924201,-3.68391408681798,0.911918457572484,-4.03974067662203,5.35103329308968e-05,0.000175822835951292,32.539760368099,90.0422843691035,122.13778230039,10.9233007605277,5.99966936632189,0,10.110915414959,1.97704229021745,9.19099146216251
"CG16956",83.9058224138728,0.920681105110755,0.471966267648571,1.95073497455182,0.0510885806114342,0.0738749175146084,39.0477124417188,57.8843256658523,49.6184740595334,116.255129522759,65.1392674057806,93.9615897630953,59.2210760019027,115.656973977721,158.367852886492
"CG42784",470.954665412215,-0.98896891002791,0.215373473137299,-4.59187891443552,4.39273219309167e-06,2.03563758020896e-05,702.858823950938,601.996986924864,801.529196346309,366.710811246287,292.269607702252,403.251822733284,309.105128400175,439.891909573382,320.977701832445
"CG43850",28.2464714040698,-1.9758434188844,1.04869592747935,-1.88409563450251,0.0595520406321274,0.0847823283112074,40.2309764551042,54.0253706214621,91.6033367252925,16.3849511407915,2.57128687128081,29.3629968009673,11.5553319028103,0,8.48399211891924
"Tehao",81.7688210501107,-1.62514765452785,0.500674468205063,-3.24591677373538,0.00117073059768069,0.00259645235017537,124.834353412162,194.234070567638,145.038616481713,83.4852272411759,37.7122074454519,25.4479305608383,44.7769111233899,51.4030995456536,28.9869730729741
"CR45683",70.0068518927085,-4.45864494067683,0.649754835331611,-6.86204195525732,6.78831184116073e-12,1.85437953123018e-10,120.692929365313,192.947752219508,267.176398782103,14.8244796035733,6.85676499008216,1.95753312006449,14.4441648785129,6.91964801576107,4.24199605945962
"CG9267",257.272074378805,-0.171994839089707,0.199744353933877,-0.861074847435457,0.389196821243034,0.450006161845919,239.019330703854,288.135309981131,251.909175994554,239.142263078695,247.700635266718,197.710845126513,285.994464594555,254.049934292942,311.786710370282
"Hsp60D",24.465268049955,-5.5533524008723,1.33503400493252,-4.1597085769759,3.18653910360091e-05,0.000112219438891871,49.6970885621875,109.337059591054,57.2520854533078,3.9011788430456,0,0,0,0,0
"CG42809",12.4288927603424,-3.59725740168524,1.15614386383473,-3.11142714519433,0.00186185409796481,0.0038927443030027,38.4560804350261,38.5895504439015,7.63361139377437,1.9505894215228,4.28547811880135,0,14.4441648785129,2.96556343532617,3.53499671621635
"CR45684",4.61562747138916,-5.76893765686681,2.11765631579573,-2.72420865172311,0.00644557714770611,0.0116982894463678,6.5079520736198,23.1537302663409,11.4504170906616,0,0.428547811880135,0,0,0,0
"CG42810",11.4437620103852,-3.83107366403863,1.33392744729107,-2.87202551519481,0.00407850035889725,0.00776493146916222,23.6652802677084,41.1621871401616,15.2672227875487,1.9505894215228,2.99983468316095,0,12.9997483906616,0,4.94899540270289
"B4",2948.41810223016,0.455708937034271,0.0960718210472083,4.74341937174629,2.10140605114718e-06,1.07194711765537e-05,2583.65697322706,2369.39839725555,2370.23633776694,3424.84490630974,3291.24719523944,3349.33916843034,2715.50299716042,3199.84294671694,3231.69399796499
"CG33640",13.4705055825103,-8.22077158973747,1.67206956552916,-4.91652486189225,8.80940146075121e-07,5.03158459784219e-06,17.1573281940886,33.4442770513813,64.8856968470822,0,0,0,4.33324946355386,0,1.41399868648654
"CG33641",16.775334199354,-4.22734512978099,0.990483588162304,-4.26796080248457,1.97267979133593e-05,7.38542972918869e-05,40.8226084617969,48.8800972289419,53.4352797564206,4.68141461165472,1.71419124752054,0,1.44441648785129,0,0
"CG33642",16.0831331303123,-4.08789907620424,1.67039615348002,-2.44726322416854,0.0143945669559536,0.0238290167015076,18.340592207474,61.7432807102424,57.2520854533078,7.41223980178665,0,0,0,0,0
"CG33643",5.78029200283965,-7.06611992058747,1.99665626209228,-3.53897666550923,0.000401681358004251,0.00102105558097535,15.9740641807031,23.1537302663409,11.4504170906616,0,0,0,1.44441648785129,0,0
"CG33644",10.3027388925774,-5.23725042079804,1.64900586550796,-3.17600472523776,0.00149318519015147,0.0032174658170488,17.7489602007813,46.3074605326818,26.7176398782103,1.9505894215228,0,0,0,0,0
"CG33645",5.81529469022843,-7.10461379071387,2.23778180299149,-3.17484652936955,0.0014991576805054,0.00322857880792817,10.0577441137761,27.0126853107311,15.2672227875487,0,0,0,0,0,0
"CG15638",7.98933484430064,-3.0072444465859,1.31457502404842,-2.28761720827821,0.0221598228790909,0.0351170467789874,14.199168160625,33.4442770513813,15.2672227875487,2.73082519013192,4.28547811880135,0,0,1.97704229021745,0
"CG16852",7.88454126356417,-7.51471044356296,1.79247334765581,-4.19236941703522,2.76055986854482e-05,9.91798425333882e-05,16.5656961873958,23.1537302663409,30.5344455750975,0,0,0,0,0,0.70699934324327
"CG9263",18.5883114131485,-3.62111240670198,0.948051649058925,-3.81953072946653,0.000133705802487757,0.000389132023257903,21.8903842476302,38.5895504439015,72.5193082408565,7.02212191748209,0.85709562376027,1.95753312006449,7.22208243925643,10.873732596196,6.36299408918943
"CG16853",26.5905429967953,-3.86276751755861,1.51808956884684,-2.54449249690374,0.0109436662846432,0.018650257998697,39.6393444484115,54.0253706214621,129.771393694164,14.4343617192687,0,0,1.44441648785129,0,0
"kuz",2144.63105100112,0.821352998204204,0.12415687903315,6.61544494836165,3.70435825839525e-11,8.43273739166872e-10,1632.90433847188,1526.85987923037,1366.41643948561,2543.17848778143,2597.4282878055,2912.80928265595,2085.73740845726,2089.73370075984,2546.61163436226
"CR44973",8.99086580149508,-3.21345562263899,1.54069923663664,-2.08571247796162,0.0370046754659025,0.0554475201514809,17.1573281940886,34.7305953995114,3.81680569688719,5.46165038026384,0,0,11.5553319028103,3.9540845804349,4.24199605945962
"CG9254",35.5986086418907,-5.20225752768705,1.30056483212108,-3.99999861537293,6.33428542771728e-05,0.000202543730205353,68.6293127763542,101.619149502274,137.405005087939,7.41223980178665,0,0,4.33324946355386,0.988521145108724,0
"mir-2489",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
