"ctrl_1"	"ctrl_2"	"ctrl_3"	"hot_1"	"hot_2"	"hot_3"	"cold_1"	"cold_2"	"cold_3"
"RabX6"	135.48372953263	185.229842130727	175.573062056811	130.299373357723	129.849986999681	137.027318404514	109.775653076698	61.2883109967409	194.424819391899
"Vti1"	249.668706824323	182.657205434467	278.626815872765	269.181340170147	290.555416454732	287.757368649479	288.883297570257	227.359863375007	312.493709713525
"CG13894"	76.9121608700521	99.0465128060139	164.122644966149	19.8960120995326	8.5709562376027	3.91506624012897	11.5553319028103	5.93112687065234	11.3119894918923
"CR44514"	14.7908001673177	36.0169137476414	26.7176398782103	0	0	0	0	0	0
"CG13895"	222.453634516459	236.682576055929	259.542787388329	237.191673657173	197.560541276742	234.903974407738	205.107141274883	209.566482763049	196.545817421629
"CkIIalpha-i3"	166.840225887344	169.794021953167	248.092370297667	217.685779441945	168.847837880773	185.965646406126	205.107141274883	86.9898607695677	231.188785240549
"CG13896"	69.2209447830469	114.482332983574	110.687365209728	56.1769753398567	53.997024296897	58.7259936019346	27.4439132691744	57.334226416306	69.9929349810837
"CR45411"	6.5079520736198	14.1495018294306	3.81680569688719	3.51106095874104	0.85709562376027	0	1.44441648785129	2.96556343532617	0
"CR43785"	19.5238562208594	33.4442770513813	34.3512512719847	0	4.71402593068149	5.87259936019346	4.33324946355386	2.96556343532617	4.94899540270289
"hng3"	118.918033345234	203.238299004548	164.122644966149	86.2160524313078	124.707413257119	78.3013248025794	96.7759046860362	125.542185428808	89.081917248652
"emc"	2474.20505198891	1794.41409564142	1645.04325535838	1800.39403606555	1487.48945503595	2086.73030598874	2001.96125216188	2251.85116855767	2495.70768164874
"CG13898"	4.73305605354167	77.179100887803	57.2520854533078	0	0.428547811880135	0	2.88883297570257	0	0
"CR44537"	21.8903842476302	77.179100887803	106.870559512841	11.3134186448323	0	0	5.77766595140515	0	0
"CR43883"	13.0159041472396	18.0084568738207	15.2672227875487	4.68141461165472	1.28564343564041	0	5.77766595140515	0	2.12099802972981
"CG13900"	1262.54270228224	941.585030831197	965.651841312458	1046.68628358914	1097.93949403691	959.191228831598	1145.42227486607	1846.5574990631	1297.3437948514
"CR45184"	0	0	0	0	0	0	0	0	0
"snoRNA:Me28S-C788b"	7.09958408031251	12.8631834813005	15.2672227875487	0	0	0	4.33324946355386	14.8278171766309	9.19099146216251
"snoRNA:Me28S-C788a"	5.32468806023438	6.43159174065025	0	0	1.71419124752054	0	1.44441648785129	0.988521145108724	5.65599474594616
"snoRNA:Me28S-G3113b"	4.73305605354167	1.28631834813005	0	0	0	0	2.88883297570257	0	0
"snoRNA:Me28S-G3113a"	4.14142404684896	3.85895504439015	0	2.73082519013192	0	0	4.33324946355386	6.91964801576107	6.36299408918943
"snoRNA:Me5.8S-G74"	0	0	0	0	0	0	0	0	0
"snoRNA:Me28S-A771"	8.28284809369792	18.0084568738207	22.9008341813231	3.9011788430456	0	1.95753312006449	4.33324946355386	0	12.7259881783789
"snoRNA:Psi18S-110"	21.2987522409375	38.5895504439015	26.7176398782103	68.2706297532981	15.856269039565	11.7451987203869	17.3329978542154	18.7819017570658	19.7959816108116
"snoRNA:Psi28S-3308"	30.1732323413282	15.4358201775606	68.7025025439694	9.36282922330945	5.14257374256162	13.7027318404514	25.9994967813232	19.7704229021745	10.604990148649
"snoRNA:Psi18S-1086"	90.5196970239844	55.3116889695922	103.053753815954	108.062653952363	51.8542852374964	123.324586564063	67.8875749290105	115.656973977721	65.0439395783808
"CG42553"	85.7866409704428	101.619149502274	95.4201424221797	72.1718085963437	64.2821717820203	39.1506624012897	63.5543254654566	75.127607028263	54.4389494297318
"CG42554"	83.420112943672	91.3286027172336	129.771393694164	50.3252070752883	81.4240842572257	66.5561260821925	66.4431584411592	82.0472550440241	80.5979251297328
"CG13901"	224.228530536537	234.109939359669	145.038616481713	188.817056003407	280.270268969608	250.564239368254	246.99521942257	244.164722841855	231.895784583793
"CG13887"	1503.33692900617	1629.76534708077	1530.53908445176	1872.95596254619	2141.88196377692	2206.13982631268	2363.0653741247	2395.18673459844	2173.31598112981
"CG13902"	115.368241305078	186.516160478857	72.5193082408565	101.040532034881	111.850978900715	80.2588579226439	70.776407904713	82.0472550440241	110.998896889193
"Gr61a"	81.0535849169011	146.640291686826	99.2369481190669	11.3134186448323	5.99966936632189	5.87259936019346	8.66649892710772	12.8507748864134	2.82799737297308
"CG13889"	181.631026054662	302.284811810562	251.909175994554	23.0169551739691	10.2851474851232	5.87259936019346	30.332746244877	28.667113208153	4.94899540270289
"CG13890"	228.961586590078	310.002721899342	244.27556460078	280.494758814979	401.549299731687	414.997021453671	343.771124108606	287.659653226639	313.907708400012
"dpr20"	143.766577626328	192.947752219508	297.710844357201	37.4513168932378	27.8556077722088	37.1931292812252	77.9984903439695	44.4834515298926	47.3689559972991
"CG12502"	117.734769331849	182.657205434467	244.27556460078	28.8687234385375	17.5704602870855	21.5328643207093	40.443661659836	31.6326766434792	29.6939724162173
"CG32479"	4823.57575056566	4035.18065808397	4232.83751784789	7281.94042842892	7668.00599797126	6655.61260821925	5444.0057427115	6339.38610358225	7019.79647906243
"CG13907"	3789.4030028668	3114.17672082285	3496.19401834866	3161.90545228846	3383.38497479367	3860.25531276717	4058.81033086211	4745.89001766698	4862.03448348397
"snoRNA:CG32479-b"	100.577441137761	23.1537302663409	49.6184740595334	29.258841322842	52.2828330493765	54.8109273618056	38.9992451719847	76.1161281733717	28.2799737297308
"snoRNA:CG32479-a"	84.6033769570574	88.7559660209735	57.2520854533078	33.1600201658876	75.8529627027839	43.0657286414187	132.886316882318	49.4260572554362	75.6489297270299
"CG34056"	48.5138245488021	88.7559660209735	106.870559512841	36.2809632403241	27.8556077722088	17.6177980805804	24.5550802934719	31.6326766434792	16.2609848945952
"CG34057"	59.1632006692709	41.1621871401616	80.1529196346309	25.3576624797964	17.1419124752054	23.4903974407738	5.77766595140515	3.9540845804349	2.82799737297308
"CG13905"	128.975777459011	92.6149210653636	213.741119025682	202.861299838371	293.555251137893	109.621854723611	202.21830829918	235.268032535876	206.443808227035
"nerfin-1"	85.7866409704428	163.362430212516	167.939450663036	14.4343617192687	13.2849821682842	1.95753312006449	14.4441648785129	0	12.7259881783789
"Glut1"	1067.89577208034	1095.9432326068	961.835035615571	843.43486586646	710.103724285384	923.955632670437	847.872478368705	775.989098910348	652.560393813538
"CG12038"	60.938096689349	93.9012394134937	76.3361139377437	23.4070730582736	4.71402593068149	17.6177980805804	17.3329978542154	17.793380611957	7.0699934324327
"trio"	1889.08099736982	1495.98823887525	1889.31881995916	2749.94096646285	2475.29216141966	2028.00431238681	1921.07392884221	1998.78975540984	2270.17489115414
"CG9205"	363.853684116016	421.912418186657	335.878901326072	376.073640469596	426.405072820735	328.865564170834	411.658699037617	350.925006513597	371.88165454596
"bab1"	153.232689733412	222.533074226499	312.978067144749	28.0884876699283	23.5701296534074	23.4903974407738	36.1104121962822	39.540845804349	28.9869730729741
"bab2"	701.675559937553	710.047728167788	706.10905392413	621.06767181286	518.971400186844	557.896939218378	514.212269675058	757.207197153283	513.281523194614
"CG13912"	159.149009800339	173.652976997557	175.573062056811	90.507349158658	71.1389367721025	66.5561260821925	189.218559908519	195.727186731527	112.41289557568
"Trh"	68.0376807696615	126.059198116745	156.489033572375	33.5501380501922	5.57112155444176	5.87259936019346	24.5550802934719	8.89669030597851	0
"LysX"	23.6652802677084	33.4442770513813	41.9848626657591	6.24188614887297	50.568641801856	9.78766560032243	27.4439132691744	37.5638035141315	7.77699277567597
"Aplip1"	97.619281104297	142.781336642436	156.489033572375	50.7153249595928	26.9985121484485	25.4479305608383	49.1101605869437	46.46049382011	22.6239789837846
"mwh"	327.172499701068	383.322867742755	461.83348932335	122.106897787327	96.8518054849106	103.749255363418	170.441145566452	132.461833444569	86.9609192189222
"CG32335"	54.4301446157292	54.0253706214621	80.1529196346309	9.36282922330945	2.99983468316095	0	1.44441648785129	10.873732596196	0
"CG9119"	539.568390103751	400.045006268446	393.13098677938	768.532232079984	710.960819909144	653.816062101538	496.879271820843	710.746703333172	525.30051202975
"LysB"	4182.24665531076	4867.42862932411	4942.76337746891	2240.83712744539	2165.45209343032	1317.4197898034	2754.5022423324	2984.34533708324	1990.2031512298
"LysC"	853.724985657579	1196.27606376095	931.300590040474	1174.64494964103	782.099756681247	1027.70488803386	1284.08625769979	732.494168525564	1000.40407068923
"LysD"	5373.79351678987	9228.04782948498	6656.50913537125	3757.61546162153	1843.18413889646	3862.21284588723	5509.00448466481	8515.12114396655	4141.60215271908
"LysE"	2589.57329329399	1816.28150755963	2286.26661243543	2793.24405162065	1709.47722158986	1268.48146180179	2092.95949089651	1243.55960054677	1249.9748388541
"LysP"	785.095672881225	789.799465751851	515.26876907977	406.892953329656	516.400113315563	534.406541777605	751.096573682669	936.129524417962	410.76661842434
"LysS"	30.7648643480209	45.0211421845518	72.5193082408565	15.2145974878779	10.2851474851232	0	0	4.94260572554362	1.41399868648654
"CG33965"	75.137264849974	108.050741242924	87.7865310284053	12.0936544134414	22.284486217767	13.7027318404514	23.1106638056206	2.96556343532617	25.4519763567577
"CG33966"	75.137264849974	68.1748724508927	118.320976603503	38.6216705461515	31.71253807913	23.4903974407738	31.7771627327283	19.7704229021745	24.7449770135144
"CR45747"	7.09958408031251	11.5768651331705	3.81680569688719	0	0	0	0	0	0
"CG9194"	97.619281104297	167.221385256907	148.8554221786	31.9896665129739	16.2848168514451	27.4054636809028	31.7771627327283	5.93112687065234	41.0059619081097
"CG9192"	51.4719845822657	77.179100887803	99.2369481190669	8.58259345470033	0.428547811880135	0	17.3329978542154	5.93112687065234	5.65599474594616
"Klp61F"	496.379253615183	425.771373231047	683.208219742806	803.642841667394	835.668233166264	736.032453144247	707.76407904713	590.147123629908	895.768167889223
"CG32318"	0	0	0	0	0	0	0	0	0
"Psf1"	32.539760368099	78.4654192359331	72.5193082408565	46.8141461165472	68.9961977127018	43.0657286414187	57.7766595140515	36.5752823690228	41.0059619081097
"Sac1"	617.663814987188	600.710668576733	614.505717198837	866.451821040429	867.380771245394	618.580465940378	691.875497680766	762.149802878826	637.006408262186
"CG9129"	35.4979204015625	60.4569623621124	30.5344455750975	2.73082519013192	0	0	2.88883297570257	7.90816916086979	0
"CG9130"	0	0	0	0	0	0	0	0	0
"CG9133"	2.36652802677084	1.28631834813005	0	0	0	0	0	0	0
"CG9134"	97.0276490976043	155.644520123736	103.053753815954	14.4343617192687	25.284320900928	27.4054636809028	27.4439132691744	13.8392960315221	7.77699277567597
"CG32333"	278.658675152266	411.621871401616	374.046958294944	70.2212191748209	70.7103889602223	92.0040566430308	108.331236588846	141.358523750548	83.4259225027058
"Rabex-5"	268.009299031797	313.861676943732	274.810010175877	302.341360336034	374.550787583238	287.757368649479	374.103870353483	265.912188034247	388.142639440555
"scf"	662.036215489141	698.470863034617	748.093916589889	1194.93107962487	1034.08587006677	1258.69379620146	527.212018065719	782.908746926109	506.918529105425
"Rac1"	2048.23000717016	2181.59591842857	2370.23633776694	2627.83406867552	2769.27596036943	3415.89529451253	2640.39333979215	3180.07252381476	3083.2241358839
"CG9149"	230.736482610156	245.68680449284	209.924313328795	298.440181492989	287.984129583451	289.714901769544	222.440139129098	234.279511390768	253.105764881091
"CG2277"	265.642771005026	302.284811810562	396.947792476267	342.133384535099	346.266631999149	272.097103688964	297.549796497365	308.418597273922	324.512698548661
"CG2469"	997.491563283907	942.871349179327	889.315727374715	1341.22528623908	1472.49028162014	1554.2812973312	1227.75401467359	1258.38741772341	1369.45772786221
"CG9186"	235.469538663698	376.891276002105	335.878901326072	337.842087807749	412.26299502869	383.676491532639	313.438377863729	294.5793012424	289.162731386497
"CG9153"	908.746762280001	1160.25915001331	1114.50726349106	1952.54001094432	2060.02933170781	2257.03568743435	1151.19994081748	1351.30840536363	1127.66395247302
"Myo61F"	1404.53438388849	895.277570298515	1068.70559512841	1171.52400656659	1076.5121034429	1015.95968931347	1415.52815809426	1920.69658494625	1349.6617462514
"CG9184"	27.2150723078646	65.6022357546326	95.4201424221797	4.29129672735016	24.8557730890478	13.7027318404514	10.110915414959	5.93112687065234	397.333630902718
"CR45166"	56.7966726425	102.905467850404	57.2520854533078	0.780235768609121	2.57128687128081	0	7.22208243925643	0	3.53499671621635
"mtacp1"	1023.52337157839	989.178809712009	816.796419133858	899.611841206316	1133.50896242296	1256.7362630814	1116.53394510904	1414.57375865058	954.449113378414
"msd1"	146.133105653099	200.665662308288	179.389867753698	314.044896865171	319.696667662581	301.460100489931	290.327714058109	245.153243986964	325.219697891904
"msd5"	86.3782729771355	155.644520123736	145.038616481713	143.953499308383	163.276716326332	121.367053443998	163.219063127195	141.358523750548	218.46279706217
"CG2211"	181.039394047969	173.652976997557	255.725981691442	128.738901820505	152.991568841208	88.0889904029019	99.6647376617388	116.645495122829	148.469862081087
"l(3)02640"	770.8965047206	778.222600618681	832.063641921407	1009.6250845802	1108.65318933391	972.893960672049	980.758795251023	1021.14234289731	918.392146873008
"CG2199"	1372.58625552708	1211.71188393851	1179.39296033814	2009.88733993709	2082.31381792558	1959.49065318455	1840.18660552254	1724.96939821472	2128.77502250549
"Ptp61F"	1795.01150830568	1721.09394979801	1816.7995117183	3014.83100990564	3109.54292300226	2879.53121961486	2601.39409462017	2532.59117376855	2989.19322323255
"312"	128.975777459011	181.370887086337	114.504170906616	116.645247407064	96.8518054849106	76.3437916825149	151.663731224385	110.714368252177	84.1329218459491
"ru"	62.7129927094271	115.768651331705	110.687365209728	9.75294710761401	11.5707909207637	13.7027318404514	4.33324946355386	13.8392960315221	6.36299408918943
"CG32320"	110.635185251537	195.520388915768	183.206673450585	2.34070730582736	1.28564343564041	0	10.110915414959	2.96556343532617	1.41399868648654
"CG9168"	45.5556645153386	73.3201458434129	91.6033367252925	0	0	0	5.77766595140515	0	0
"FucTD"	53.2468806023438	96.4738761097538	99.2369481190669	0	0	0	5.77766595140515	0	0
"CG9173"	82.8284809369792	136.349744901785	194.657090541247	15.994833256487	8.14240842572257	21.5328643207093	14.4441648785129	7.90816916086979	12.0189888351356
"SA-2"	107.677025218073	178.798250390077	148.8554221786	28.4786055542329	16.2848168514451	23.4903974407738	44.7769111233899	7.90816916086979	29.6939724162173
"CR44842"	49.6970885621875	150.499246731216	91.6033367252925	22.2367194053599	11.9993387326438	43.0657286414187	33.2215792205796	25.7015497728268	22.6239789837846
"rho"	417.692196725052	342.160680602593	351.146124113621	195.05894215228	144.849160415486	336.695696651092	320.660460302986	321.269372160335	175.335837124331
"CG32319"	32.539760368099	54.0253706214621	87.7865310284053	1.56047153721824	3.85693030692122	13.7027318404514	1.44441648785129	9.88521145108724	3.53499671621635
"stet"	489.871301541563	560.834799784702	450.383072232688	684.656886954503	748.673027354596	579.429803539088	571.988929189109	426.05261354186	495.606539613532
"robl62A"	16.5656961873958	32.1579587032513	114.504170906616	0	2.14273905940068	0	1.44441648785129	0	1.41399868648654
"CR43701"	34.9062883948698	50.166415577072	38.1680569688719	50.7153249595928	50.568641801856	56.7684604818701	60.665492489754	42.5064092396751	36.0569665054068
"snoRNA:Psi28S-2622"	657.3031594356	457.929331934298	877.865310284053	1352.14858699961	509.114800513601	896.550168989534	684.65341524151	357.844654529358	846.985213205437
"CG12084"	797.519945021771	836.106926284533	740.460305196114	1135.63316121058	1128.3663886804	1072.72814979534	1013.9803744716	999.39487770492	1134.02694656221
"pUf68"	1187.40543743227	1101.08850599932	1026.72073246265	1203.12355519526	1510.2024890656	1119.70894467689	1344.75175018955	1336.48058818699	1312.19078105951
"scaRNA:MeU2-48"	9.46611210708334	24.440048614471	41.9848626657591	13.6541259506596	0.85709562376027	19.5753312006449	7.22208243925643	1.97704229021745	2.82799737297308
"Psa"	1489.13776084555	1472.83450860891	1255.72907427588	1564.37271606129	1801.61500114409	1845.95373222081	1828.63127361973	2451.53243986964	1813.45331541899
"cue"	1815.71862853992	1750.679271805	1751.91381487122	2728.09436494179	2894.41192143843	2509.55745992267	2285.06688378073	2590.91392132997	2688.01150301091
"CG12090"	693.984343850547	791.085784099981	763.361139377437	716.256435583173	697.24728992898	706.669456343279	719.319410949941	770.057972039696	699.929349810837
"Ir62a"	94.6611210708334	136.349744901785	141.221810784826	72.5619264806482	62.5679805344997	74.3862585624505	33.2215792205796	59.3112687065234	50.9039527135154
"CG12091"	930.637146527631	837.393244632663	816.796419133858	1184.39789674865	1147.22249240312	1156.90207395811	1057.31286910714	1282.11192520602	991.920078570308
"CG7852"	893.36433010599	1085.65268582176	1000.00309258444	1531.6028137797	1620.76782453067	1313.50472356327	1268.19767633343	1105.16664023155	1373.69972392167
"CG32313"	27.2150723078646	42.4485054882917	34.3512512719847	0	1.71419124752054	0	2.88883297570257	0.988521145108724	0.70699934324327
"Cct1"	1847.07512489464	1709.51708466484	1511.45505596733	1650.9788863769	1342.21174680858	1791.142804859	1962.9620069899	2603.76469621638	1826.88630294061
"Cct2"	81.0535849169011	153.071883427476	83.9697253315181	79.9741662824349	56.1397633562977	66.5561260821925	56.3322430262002	77.1046493184805	55.1459487729751
"CG12099"	1370.21972750031	1237.43825090111	1038.17114955331	1351.7584691153	1568.05644366941	1019.8747555536	1411.19490863071	1621.17467797831	1341.88475347573
"Pex10"	144.358209633021	145.353973338696	209.924313328795	194.668824267976	134.564012930362	160.517715845288	160.330230151493	166.071552378266	148.469862081087
"CG7879"	354.387572008933	385.895504439015	438.932655142026	450.976274256072	464.974375889947	413.039488333606	323.549293278688	373.660992851098	289.162731386497
"CG12003"	72.7707368232032	115.768651331705	76.3361139377437	0	0.428547811880135	0	10.110915414959	0	0
"CG12004"	842.483977530417	906.854435431685	862.598087496504	1064.24158838284	1257.7878278682	1129.49661027721	1002.42504256879	1200.06467016199	1261.28682834599
"CG13917"	2662.34403011719	2396.41108256628	2332.06828079807	4306.12120695374	4270.47894538555	3985.53743245129	3351.04625181498	3509.25006513597	3981.8203011461
"CG12104"	262.09297896487	302.284811810562	259.542787388329	448.635566950244	505.68641801856	538.321608017734	368.326204402078	348.94796422338	446.823584929747
"CG33791"	0	0	0	0	0	0	0	0	0
"CG18170"	0	0	0	0	0	0	0	0	0
"CG12105"	634.821143181277	523.531567688931	446.566266535801	539.533033993207	405.406230038608	730.159853784053	447.769111233899	490.306487973927	376.830649948663
"CG13926"	172.164913947578	167.221385256907	133.588199391052	261.76910036836	242.986609336037	295.587501129737	207.995974250585	225.382821084789	195.838818078386
"CG33230"	259.726450938099	219.960437530239	175.573062056811	269.571458054451	249.414826514239	199.668378246578	199.329475323478	191.773102151092	282.799737297308
"ABCB7"	334.863715788073	384.609186090885	316.794872841637	285.176173426634	312.839902672499	313.205299210318	262.883800788934	209.566482763049	232.602783927036
"GC"	80.4619529102084	156.930838471866	141.221810784826	47.9844997694609	24.8557730890478	29.3629968009673	15.8885813663641	27.6785920630443	16.2609848945952
"CG13928"	583.349158599011	461.788286978688	351.146124113621	386.216705461515	348.40937105855	479.595614415799	335.104625181498	596.078250500561	335.11768869731
"nSyb"	1461.92268853768	1153.82755827266	1129.77448627861	1134.46280755766	961.661289859024	1479.89503876875	1141.08902540252	1537.15038064407	1119.1799603541
"metl"	120.692929365313	185.229842130727	229.008341813231	112.744068564018	146.134803851126	144.857450884772	148.774898248682	119.611058558156	161.195850259466
"Bgb"	141.99168160625	216.101482485848	194.657090541247	314.82513263378	341.124058256588	348.440895371478	301.883045960919	174.968242684244	288.455732043254
"alphaCOP"	906.38023425323	1013.61885832648	877.865310284053	1218.33815268314	1154.50780520508	1131.45414339727	1074.64586696136	1189.19093756579	1098.67697940004
"CG13919"	42.597504481875	78.4654192359331	80.1529196346309	53.0560322654202	44.9975202474142	37.1931292812252	34.6659957084309	65.2423955771758	46.6619566540558
"CG17249"	150.274529699948	213.528845789588	129.771393694164	180.234462548707	211.274071256907	146.814984004836	189.218559908519	182.876411845114	207.150807570278
"Bro"	26.0318082944792	33.4442770513813	26.7176398782103	2.34070730582736	2.99983468316095	7.83013248025794	7.22208243925643	0	0
"CG13920"	134.892097525938	149.212928383086	232.825147510118	100.650414150577	72.4245802077429	58.7259936019346	103.997987125293	143.335566040765	84.1329218459491
"CG7967"	554.950822277761	468.219878719338	507.635157685996	654.617809863052	653.963960929086	553.981872978249	681.764582265807	548.629235535342	628.522416143267
"CG7970"	462.656229233698	524.817886037061	553.436826048642	649.936395251398	646.678648127124	720.372188183731	703.430829583576	573.34226416306	558.529481162183
"CG7971"	2157.09029640162	1820.14046260402	2003.82299086577	2646.94984500644	2952.26587604225	2783.6120967317	2566.72809891174	2896.36695516856	3059.18615821363
"CG7974"	368.586740169558	391.040777831535	351.146124113621	373.342815279464	400.692204107926	544.194207377927	441.991445282494	516.008037746754	503.383532389208
"Uhg7"	38.4560804350261	33.4442770513813	3.81680569688719	36.2809632403241	14.5706256039246	1.95753312006449	14.4441648785129	33.6097189336966	14.1399868648654
"snoRNA:Me28S-A2634c"	1.77489602007813	1.28631834813005	3.81680569688719	4.29129672735016	0	0	1.44441648785129	0	0
"snoRNA:Me28S-A2634b"	7.69121608700522	3.85895504439015	19.0840284844359	0	2.57128687128081	0	2.88883297570257	4.94260572554362	5.65599474594616
"snoRNA:Me28S-A2634a"	10.6493761204688	3.85895504439015	7.63361139377437	2.34070730582736	0	0	1.44441648785129	2.96556343532617	7.77699277567597
"RpL23A"	8040.27897095391	8538.58119488727	5614.52118012105	9406.13230846725	10073.8734138663	7957.37213306213	9358.37442478848	11259.2558427884	8198.36438424896
"RabX5"	35.4979204015625	42.4485054882917	53.4352797564206	1.9505894215228	0	3.91506624012897	0	0	2.82799737297308
"CG13930"	66.8544167562761	129.918153161135	110.687365209728	3.12094307443648	0	0	11.5553319028103	0	0
"CG7991"	152.049425720026	232.823621011539	270.99320447899	23.7971909425782	11.9993387326438	13.7027318404514	25.9994967813232	16.8048594668483	23.3309783270279
"CG12011"	34.3146563881771	77.179100887803	118.320976603503	12.8738901820505	12.4278865445239	0	0	0	105.342902143247
"CG13931"	45.5556645153386	48.8800972289419	57.2520854533078	3.9011788430456	2.14273905940068	1.95753312006449	14.4441648785129	2.96556343532617	2.12099802972981
"drpr"	1160.1903651244	918.431300564856	965.651841312458	1159.82047003746	1131.36622336356	1243.03353124095	1246.53142901566	1345.37727849297	1304.41378828383
"CG18171"	145.541473646406	172.366658649427	152.672227875487	117.035365291368	87.8523014354277	154.645116485094	141.552815809426	159.151904362505	136.450873245951
"CG12035"	40.2309764551042	56.5980073177222	68.7025025439694	0	0	0	0	0	0
"Oseg4"	131.342305485781	201.951980656418	221.374730419457	53.8362680340293	50.568641801856	17.6177980805804	25.9994967813232	26.6900709179355	4.94899540270289
"CG18173"	119.509665351927	154.358201775606	129.771393694164	103.771357225013	51.8542852374964	21.5328643207093	38.9992451719847	69.1964801576107	65.7509389216241
"Gk"	690.434551810391	627.723353887465	912.216561556038	670.222525235235	764.100748582281	808.461178586633	693.319914168617	736.448253105999	827.896230937869
"CG13921"	294.041107326276	479.796743852509	339.69570702296	580.88552972949	561.397633562977	407.166888973413	366.881787914227	405.293669494577	468.033565227045
"Cht2"	297.590899366433	364.028092520804	290.077232963426	283.615701889415	441.832794048419	270.139570568899	414.547532013319	328.189020176096	335.11768869731
"CG8001"	475.080501374245	486.228335593159	500.001546292221	617.166492969814	740.530618928874	524.618876177282	674.542499826551	528.858812633167	668.821378708133
"Dhc62B"	307.057011473516	551.830571347792	530.535991867319	47.2042640008518	26.9985121484485	25.4479305608383	50.554577074795	29.6556343532617	15.5539855513519
"CG13933"	446.682165052995	495.232564030069	557.253631745529	575.813997233531	708.818080849744	561.812005458507	496.879271820843	489.317966828818	639.834405635159
"CR44351"	70.9958408031251	86.1833293247134	45.8016683626462	1.9505894215228	0.428547811880135	1.95753312006449	0	1.97704229021745	0
"CG12018"	170.981649934193	207.097254048938	148.8554221786	305.072185526166	366.408379157516	307.332699850124	304.771878936621	142.347044895656	280.678739267578
"CG2021"	180.447762041276	217.387800833979	160.305839269262	232.510259045518	213.416810316307	287.757368649479	235.43988751976	201.65831360218	208.564806256765
"mRpL46"	349.654515955391	347.305953995114	347.329318416734	363.979986056155	358.265970731793	411.081955213542	428.991696891832	392.442894608163	379.658647321636
"alpha-Spec"	4280.45756842175	3078.15980707521	3171.76553411325	4625.23763631487	4684.02758384988	4091.24422093478	4292.80580189402	5439.83186153331	4171.29612513529
"dlt"	350.837779968776	358.882819128284	503.818351989109	489.207826917919	422.976690325693	395.421690253026	339.437874645052	322.257893305444	352.085672935148
"Cdc37"	652.570103382058	688.180316249577	564.887243139304	1302.21349780862	1373.49573707583	1513.17310180985	990.869710665982	840.242973342415	918.392146873008
"CG12020"	44.3724005019532	68.1748724508927	80.1529196346309	17.9454226780098	2.14273905940068	0	8.66649892710772	0	0
"Patj"	687.476391776928	689.466634597707	591.604883017514	861.770406428774	1034.51441787865	802.588579226439	896.982638955649	863.967480825025	926.876138991927
"JTBR"	158.557377793646	210.956209093328	194.657090541247	198.960120995326	213.845358128187	311.247766090253	236.884304007611	258.004018873377	242.500774732442
"CG42676"	330.722291741224	380.750231046495	347.329318416734	310.53383590643	309.411520177458	262.309438088641	246.99521942257	316.326766434792	314.614707743255
"CR45686"	37.2728164216407	60.4569623621124	34.3512512719847	2.34070730582736	0	0	0	0	0
"CR45687"	7.09958408031251	15.4358201775606	26.7176398782103	0	0	1.95753312006449	4.33324946355386	0	0
"GV1"	396.985076490808	325.438542076903	316.794872841637	249.285328070614	233.987105286554	248.60670624819	303.32746244877	368.718387125554	251.691766194604
"Cpr62Ba"	60.3464646826563	64.3159174065025	110.687365209728	5.07153249595928	6.85676499008216	0	11.5553319028103	12.8507748864134	10.604990148649
"Cpr62Bb"	65.6711527428907	77.179100887803	61.068891150195	19.505894215228	19.2846515346061	23.4903974407738	44.7769111233899	30.6441554983704	12.0189888351356
"Cpr62Bc"	59.1632006692709	72.0338274952828	110.687365209728	0.39011788430456	29.9983468316095	17.6177980805804	15.8885813663641	7.90816916086979	5.65599474594616
"CG13936"	212.395890402682	249.54575953723	328.245289932298	65.9299224474707	59.5681458513388	92.0040566430308	346.659957084309	263.935145744029	267.952751089199
"CG12024"	822.368489302865	686.893997901447	694.658636833468	1082.57712894515	1217.07578573958	1010.08708995327	1113.64511213334	998.406356559811	1059.79201552166
"R"	4931.84440779042	4742.6557495555	4389.32655142026	5416.39670568452	5594.69168409517	6269.97858356655	5867.21977365192	7263.6533742589	7002.12149548134
"HBS1"	250.260338831016	349.878590691374	354.962929810508	298.050063608684	379.26481351392	354.313494731672	342.326707620755	321.269372160335	363.397662427041
"CG12025"	764.38855264698	782.081555663071	919.850172949812	949.156812512995	974.089176403547	1055.11035171476	850.761311344408	654.400998061975	835.673223713545
"CG13924"	66.8544167562761	84.8970109765833	53.4352797564206	3.51106095874104	2.57128687128081	3.91506624012897	21.6662473177693	3.9540845804349	7.0699934324327
"dre4"	1600.95621011047	1488.27032878647	1515.27186166421	2196.75380651898	2576.85799283525	2133.71110087029	2549.39510105752	2039.3191223593	2562.87261925685
"CG13937"	143.174945619636	183.943523782597	175.573062056811	61.6386257201205	63.8536239701402	97.8766560032243	125.664234443062	135.427396879895	65.7509389216241
"Aprt"	144.358209633021	212.242527441458	164.122644966149	170.871633325397	140.563682296684	203.583444486706	140.108399321575	236.256553680985	184.526828586493
"Tmhs"	215.354050436146	266.26789806292	332.062095629185	157.607625259042	223.27340998955	172.262914565675	254.217301861826	293.590780097291	402.989625648664
"CG1887"	290.49131528612	405.190279660966	515.26876907977	345.254327609536	251.98611338552	377.803892172446	184.885310444965	127.519227719025	202.908811510818
"Dbx"	53.8385126090365	101.619149502274	64.8856968470822	11.7035365291368	5.14257374256162	0	8.66649892710772	3.9540845804349	2.82799737297308
