"gene","cold_1","cold_2","cold_3","hot_1","hot_2","con_1","con_2","con_3","con_4"
"RpL37b",40,2,0,92,120,0,1,37,187
"RpL38",1024,1388,1449,7500,6109,1326,2817,569,997
"RpL39",4115,3956,4729,18730,15762,3127,5099,1449,3367
"RpL4",61094,61750,51704,82263,50223,9442,87240,6184,22430
"RpL40",40614,45028,43542,88193,77054,4401,27142,2807,8652
"RpL41",40094,51463,45228,175146,123210,10988,21257,4098,8199
"RpL5",29584,34626,26676,112607,80951,10982,77333,6801,23629
"RpL6",63397,58532,58538,84595,58214,5615,39132,3671,10741
"RpL7",10012,9866,7551,28873,21636,7951,51688,4302,12050
"RpL7-like",0,0,0,0,0,0,0,0,0
"RpL7A",49252,50357,44932,105987,92306,6818,51234,4397,12982
"RpL8",44008,36525,32668,56935,43298,12469,93686,7289,25438
"RpL9",16849,17295,12781,50341,38820,6354,47634,3785,11070
"RpLP0",25474,26210,23145,72110,59923,10333,54891,5911,15328
"RpLP0-like",1996,2935,2168,3267,2218,291,1941,176,309
"RpLP1",53883,52226,41502,94377,81388,5366,36988,3435,12833
"RpLP2",30497,31435,32012,48409,40941,10072,52862,4321,13022
"RpS10a",209,96,162,510,122,0,7,52,264
"RpS10b",28814,23409,21717,40535,35318,6211,43840,3953,10278
"RpS11",7752,9570,7896,20627,15219,6145,47639,3551,11318
"RpS12",10164,10338,11457,36314,28225,3671,32178,2211,6945
"RpS13",20452,24760,21624,50615,40674,4066,24682,2626,7164
"RpS14a",22354,21999,22576,31916,24684,3637,24461,2333,7118
"RpS14b",4766,4672,4516,16926,15142,1645,8448,1030,2834
"RpS15",88685,95199,92328,167620,134126,6339,34578,3970,10471
"RpS15Aa",19801,19643,17249,43467,32710,5427,34449,3125,9872
"RpS15Ab",508,721,837,964,985,236,1497,240,559
"RpS16",8646,8627,7939,32069,23532,5594,39001,2900,8043
"RpS17",26758,23935,24749,63423,51621,4511,28924,2834,8197
"RpS18",16586,13960,12059,33268,25871,7597,44879,4047,12402
"RpS19a",29206,28267,19347,42066,31052,4583,30342,2058,6956
"RpS19b",77,20,33,221,144,1,12,115,599
"RpS2",33223,31649,26732,78228,52960,8892,94076,5233,19627
"RpS20",35608,35823,31442,68411,48422,2934,15619,1338,3709
"RpS21",18262,17605,14818,38952,30079,2725,14756,1497,4130
"RpS23",14869,16346,11594,37561,26990,6726,42452,4281,11373
"RpS24",18309,16400,14363,51757,39588,2930,15356,1540,4442
"RpS25",49975,52825,55541,74126,65317,5940,36425,3186,11570
"RpS26",40214,33476,28399,56114,44422,3180,27667,1934,7643
"RpS27",13256,12085,9660,24982,27358,2392,13623,1395,3832
"RpS27A",28205,36050,36132,103336,86267,5828,27055,3211,7145
"RpS28-like",0,42,7,114,13,0,0,32,147
"RpS28a",0,0,0,3,0,0,1,7,37
"RpS28b",2780,2659,2816,8874,8474,3696,18671,2549,5689
"RpS29",12617,13794,20707,41429,38486,4077,19282,2963,5918
"RpS3",65927,66923,55229,101253,70989,8456,70101,5120,15816
"RpS30",13130,15199,13809,35013,28831,3877,25135,3138,7115
"RpS3A",9326,10446,10282,54241,41772,10543,53226,5237,13847
"RpS4",13845,11936,10916,45972,31194,4676,41288,3132,10067
"RpS5a",22093,16845,14082,37609,57638,2521,20935,2916,10320
"RpS5b",4082,5491,7976,26704,278,5757,40961,677,999
"RpS6",38527,34095,34296,48484,36396,6702,47787,3735,12554
"RpS7",81592,77346,69434,101348,85497,8721,72847,5683,17225
"RpS8",47883,43079,38678,54659,40732,8952,57240,5706,15551
"RpS9",29421,30434,23077,87102,57935,7230,58971,3212,13076
"Rpb10",14,104,102,248,232,63,315,69,144
"Rpb11",274,300,380,836,534,61,242,38,82
"Rpb12",84,78,73,788,482,75,210,69,135
"Rpb4",0,0,0,0,0,0,0,0,0
"Rpb5",566,842,718,1579,994,103,823,53,209
"Rpb7",139,107,172,719,414,137,777,69,253
"Rpb8",334,187,340,849,755,186,1044,110,408
"Rpd3",6102,7406,6493,10554,3944,1083,6859,364,652
"Rph",623,550,427,284,117,14,154,65,409
"Rpi",2717,3044,2406,4539,4500,562,6212,709,2947
"Rpn1",29462,32248,27005,23362,12083,1981,15145,1267,3713
"Rpn10",8932,10671,7186,13945,7037,796,6621,887,3553
"Rpn11",8777,11928,9502,12622,7405,796,5911,611,2065
"Rpn12",1702,1912,1626,4990,3239,797,6527,523,1506
"Rpn12R",46,14,87,384,136,0,1,243,1034
"Rpn13",10134,10329,10162,14139,7216,844,5895,1292,5008
"Rpn13R",57,46,43,163,41,1,8,186,693
"Rpn2",35881,49240,37590,23816,10920,2252,16762,2106,7409
"Rpn3",7605,9127,6057,13386,9828,890,7059,866,2726
"Rpn5",9338,11166,11435,21234,12979,1392,7685,920,2307
"Rpn6",3051,3486,3087,8902,4122,1637,11217,2410,7893
"Rpn7",4900,5045,5040,9483,4936,837,6203,838,2705
"Rpn8",33878,43344,31268,16017,10808,1117,8164,921,3102
"Rpn9",2990,3085,3028,5441,4045,795,5856,1024,2914
"Rpp20",0,0,0,0,0,0,0,0,0
"Rpp30",148,192,80,499,335,77,315,28,75
"Rpt1",6367,6442,6017,9645,5929,1080,7046,980,3402
"Rpt2",6296,6516,5187,9506,6964,1003,7482,877,3280
"Rpt3",5176,5922,4173,8103,6336,1119,7633,762,2256
"Rpt3R",39,44,105,221,189,1,15,179,821
"Rpt4",6195,7876,6408,11271,8551,793,7342,577,1974
"Rpt4R",112,81,130,281,367,2,6,162,636
"Rpt5",7171,8963,8145,10153,6489,951,6681,824,2276
"Rpt6",4934,5388,4393,9505,5756,1685,11451,1173,3628
"Rpt6R",74,51,62,420,175,0,8,360,1263
"Rrp1",3825,3107,3775,6316,2907,525,2887,177,270
"Rrp4",394,478,490,1253,480,262,1595,94,411
"Rrp40",55,259,62,356,254,94,651,125,227
"Rrp42",245,253,246,708,250,57,496,35,101
"Rrp45",628,554,700,1767,666,213,1064,75,185
"Rrp46",58,83,16,218,235,52,305,16,50
"Rrp47",1031,1441,1346,1841,750,124,509,52,141
"Rrp6",1793,2176,2161,4346,1435,294,1501,1249,4419
"Rs1",1285,1376,1848,3671,1774,542,2913,223,526
"Rsf1",877,781,710,866,645,126,1014,203,732
"RtGEF",2720,3398,2810,3680,2016,426,2684,553,2017
"Rtc1",158,46,372,847,347,135,855,49,143
"Rtf1",4948,5817,5772,9531,3088,715,4190,812,2113
"Rtnl1",19531,21437,22199,35473,96918,1400,7192,1740,5724
"Rtnl2",30,0,22,112,61,1,3,181,557
"RunxA",177,169,94,51,24,0,22,10,61
"RunxB",46,63,26,0,0,0,5,8,25
"Rx",210,64,199,6,29,2,34,6,110
"RyR",3152,3259,2114,7217,5980,457,4597,2770,19643
"S",5008,5782,5257,10416,1804,832,4498,539,1775
"S-Lap1",2340,3150,4719,12436,1237,6,84,24877,123451
"S-Lap2",2480,3403,4049,12308,1156,3,36,8183,41756
"S-Lap3",2122,2527,3898,7765,912,1,24,11024,50991
"S-Lap4",2460,2776,3726,10346,803,2,40,11469,53736
"S-Lap5",680,736,940,1301,114,1,9,1294,5272
"S-Lap7",4946,6158,7856,16032,1257,3,57,18020,104478
"S-Lap8",2658,1760,3461,6463,595,4,17,9931,43890
"S1P",296,265,723,1407,236,81,325,87,228
"S2P",746,845,738,1626,802,298,1853,257,862
"S6k",3960,4772,3474,9110,4635,769,4370,681,1511
"S6kII",417,792,522,1702,416,274,1068,150,553
"SA",1235,1224,2524,4406,726,339,1893,352,952
"SA-2",28,4,18,52,40,0,1,38,112
"SAK",298,380,395,1381,366,144,914,229,766
"SC35",1395,1117,1200,2631,1912,641,5293,337,2100
"SCAP",2133,2495,2368,5531,1681,630,2814,859,2410
"SCAR",3111,2088,2101,4359,1589,574,3982,705,2064
"SCOT",240,534,346,1147,5065,516,2393,758,1493
"SF1",7404,7768,6398,9728,3147,693,4750,1001,3811
"SF2",2544,2447,2318,6571,3630,1033,9388,686,2625
"SH3PX1",2284,3231,2483,4839,2757,505,3525,452,1330
"SIDL",400,402,232,1403,678,241,1403,257,704
"SIFa",364,114,102,17,34,9,56,24,72
"SIFaR",613,548,291,161,2,2,41,37,181
"SIP2",8373,9221,14263,9957,1740,3,20,7922,24448
"SIP3",12,80,86,310,54,2,39,207,946
"SK",4726,4104,5001,3789,1325,62,666,577,2065
"SKIP",3803,3584,4281,11636,686,1184,6414,285,680
"SLC5A11",238,587,196,915,211,246,1130,555,1998
"SMC1",4133,4976,3827,8937,2651,812,3824,368,1022
"SMC2",2922,4227,4084,6398,1543,530,2411,125,198
"SMSr",821,876,713,2561,407,431,2249,972,3924
"SNCF",8,0,0,40,0,0,28,0,0
"SNF4Agamma",8663,11772,10145,16321,4531,2140,13059,2902,8403
"SP",7,6,0,335,1,0,3,476,1311
"SP1029",4079,4058,3066,6379,1187,521,3671,183,480
"SP1173",618,551,571,2353,5317,148,1250,427,1434
"SP2353",3417,2961,1841,705,432,44,519,318,1551
"SP2637",722,316,925,1739,635,248,2407,469,1951
"SP555",0,0,0,0,0,0,0,0,0
"SPE",765,811,1193,1391,2052,138,499,566,884
"SPR",219,162,189,398,23,47,838,188,463
"SPoCk",5043,4333,3889,7609,2094,1513,7340,2106,6681
"SRPK",10390,12379,12420,20681,7141,1714,8161,1224,2954
"SRm160",5139,5459,5678,6680,1491,730,4333,420,1114
"ST6Gal",225,109,34,83,10,0,113,54,221
"Sac1",1407,2321,1120,3892,2650,818,5447,1603,6921
"Saf-B",10969,12257,8740,8669,3350,751,5718,983,4663
"Saf6",234,292,202,815,334,95,486,47,143
"Sam-S",4044,4907,6194,18968,11456,2836,12927,2196,4301
"SamDC",81,179,115,724,568,164,538,331,628
"Samuel",1976,2467,1828,2192,1351,218,1446,382,1520
"Sans",198,231,192,296,566,26,255,45,253
"Sap-r",57388,59538,41734,58050,44275,6331,27891,9390,20466
"Sap130",1823,2294,1845,4574,1247,580,3171,436,1841
"Sap30",7519,9835,7046,7211,2764,241,1238,105,215
"Sap47",6535,8109,6415,6991,3627,566,3678,1759,6092
"Sar1",6510,9573,6990,8944,14456,799,4728,1708,4518
"Sara",1307,1571,1214,3465,1530,487,2224,478,1568
"Sas",0,0,0,0,0,15,96,18,40
"Sas-4",1012,1408,1227,2231,374,328,1326,67,155
"Sas-6",312,267,498,918,79,77,547,56,183
"Sas10",3072,3649,2500,3909,1396,380,2506,141,277
"Sb",352,382,278,19,1,3,29,16,29
"Sbf",867,1421,1226,2529,947,368,1819,606,2071
"Sbp2",177,353,88,648,229,103,557,60,116
"Sc2",1483,1776,1894,3725,1528,483,2931,1215,3625
"Scamp",4295,4542,4074,7318,7788,572,2104,462,992
"Sce",468,384,270,1836,356,211,1552,137,386
"Scgalpha",284,278,62,69,125,2,62,38,184
"Scgbeta",336,194,71,150,128,3,122,31,258
"Scgdelta",316,213,363,185,719,21,185,28,308
"SclA",0,0,0,0,0,0,0,0,0
"SclB",0,0,18,1,75,0,1,1,0
"Sclp",2166,2156,1502,526,1151,42,297,139,347
"Scm",2666,3236,3444,5977,825,903,5392,561,1884
"Scox",584,666,615,1892,1522,198,1041,140,470
"Scp1",783,1196,1508,13830,59,436,2510,2173,7434
"Scp2",1147,666,933,1257,2243,106,724,467,1744
"ScpX",1096,1330,1255,2893,6919,556,2415,905,2176
"Scr",433,188,70,201,264,10,82,37,187
"Scsalpha",2926,2864,1712,8366,8750,1419,9954,1994,5942
"Sdc",27010,24913,21127,13994,17709,722,4259,1185,2829
"SdhA",8404,9037,10974,28082,18014,1670,10497,5234,19588
"SdhB",10584,13080,9279,22729,20254,1063,5090,2986,9852
"SdhC",741,458,1100,2632,2907,535,2240,1167,3414
"Sdic1",127,112,41,246,9,0,0,163,735
"Sdic2",11,2,0,116,77,1,3,1,30
"Sdic3",0,0,0,0,0,0,0,0,0
"Sdic4",11,0,1,14,6,0,0,60,152
"Sdr",79,86,126,475,188,68,417,96,255
"Sec10",332,248,371,1018,782,197,967,165,417
"Sec13",4519,4631,3714,6033,7173,490,4903,458,1812
"Sec15",773,816,1060,2538,678,337,1875,140,471
"Sec16",6947,6538,7238,13974,4387,1875,10675,1728,5582
"Sec22",7338,7297,5288,8845,9531,623,3973,748,2204
"Sec23",3616,2945,2440,6295,7450,1182,6689,1303,4778
"Sec24AB",4494,3855,3917,8869,3260,992,5761,2133,7688
"Sec24CD",3813,3340,2862,7236,6039,948,5737,856,3123
"Sec3",1180,1520,1570,3096,1741,337,2019,243,602
"Sec31",4937,5424,4298,8093,7873,878,5807,1269,5644
"Sec5",411,664,301,1137,781,242,1273,257,759
"Sec6",641,508,565,1122,491,205,1036,198,629
"Sec61alpha",3475,3838,2325,10245,15778,2118,13160,1331,4273
"Sec61beta",2731,2124,3426,6319,12079,683,3926,617,1975
"Sec61gamma",864,638,724,2877,3992,483,1949,440,1169
"Sec63",8793,9190,8251,11963,9384,1367,8442,1754,6541
"Sec71",1169,1309,1067,3928,2139,739,3170,1485,5154
"Sec8",625,519,943,2633,1268,507,3133,522,1865
"Seipin",336,514,461,1329,1587,293,1860,186,663
"SelD",1897,2912,2122,6921,3592,567,4697,201,715
"SelG",702,775,476,1531,1826,234,829,429,924
"SelR",2324,2030,2893,4881,3518,392,3083,792,2997
"Sem1",3006,3863,2638,3451,2581,415,2508,310,782
"Sema-1a",5448,4828,3029,2668,576,152,1015,341,1098
"Sema-1b",3479,3749,3609,11619,3078,1135,5555,907,2499
"Sema-2a",3436,3576,3890,8731,2643,961,4357,323,642
"Sema-2b",1059,930,770,576,569,23,325,110,538
"Sema-5c",1036,721,835,775,685,150,1158,259,849
"Sems",5,27,110,86,0,0,1,190,973
"Send1",51,42,19,198,0,149,922,18,0
"Send2",4,0,0,242,0,8,20,6,13
"Sep1",2493,2246,2255,5655,1863,706,4695,269,830
"Sep2",3968,3844,2734,3279,2377,581,4356,378,1291
"Sep4",2747,2694,1838,3652,913,265,1454,273,802
"Sep5",454,181,308,723,240,82,781,31,38
"Ser",467,403,218,80,711,11,92,146,812
"Ser12",0,0,0,0,0,0,0,0,0
"Ser6",59,36,48,152,788,28,269,52,143
"Ser7",72,144,241,646,0,20,142,145,289
"Ser8",0,70,0,156,0,57,161,118,370
"SerT",347,120,208,144,72,6,120,61,387
"Sesn",4959,5111,4068,9201,1957,960,5794,1270,2960
"Set",12407,15025,12272,13603,5632,888,5018,210,537
"Set1",754,1141,1059,4288,1970,439,1988,342,864
"Set2",4881,5136,6446,12507,1147,1674,8839,1234,3851
"Sfmbt",2465,3127,2578,9951,1358,1099,5375,316,952
"Sfp23F",1,0,8,72,0,0,0,21,228
"Sfp24Ba",167,169,404,726,0,0,0,28,82
"Sfp24Bb",138,96,328,1527,5,0,1,838,2370
"Sfp24Bc",0,6,0,13,0,0,0,50,93
"Sfp24C1",0,4,0,46,0,0,0,74,242
"Sfp24F",100,24,38,210,0,0,0,90,404
"Sfp26Ac",49,4,0,83,0,0,0,35,143
"Sfp26Ad",166,177,322,1839,8,0,3,670,2454
"Sfp33A1",2,3,4,53,0,0,0,75,266
"Sfp33A2",0,0,2,60,0,0,1,28,114
"Sfp33A3",34,10,114,308,0,1,0,648,1785
"Sfp33A4",0,0,14,22,0,0,0,28,76
"Sfp35C",26,102,15,171,1,0,1,206,508
"Sfp36F",0,0,0,6,0,0,0,8,7
"Sfp38D",5,10,22,132,0,0,2,39,196
"Sfp51E",48,7,36,134,0,0,0,187,603
"Sfp53D",29,1,140,272,0,0,0,148,485
"Sfp60F",65,87,115,1891,34,0,1,2435,6625
"Sfp65A",16,32,53,249,1,0,0,103,460
"Sfp70A4",6,6,1,162,0,0,0,67,270
"Sfp77F",1,20,44,49,0,0,0,149,531
"Sfp78E",95,82,192,239,0,0,9,289,1167
"Sfp79B",59,29,13,180,0,0,0,11,45
"Sfp84E",0,16,6,46,0,0,5,77,279
"Sfp87B",526,460,1379,4366,1,1,5,4914,14475
"Sfp93F",6,36,36,349,0,0,1,373,1521
"Sfp96F",0,0,1,46,0,0,1,27,45
"Sgf11",784,937,509,1939,980,78,452,45,137
"Sgf29",239,233,143,388,144,59,697,63,188
"Sgs1",72262,75747,56107,328,137632,2,4,6,25
"Sgs3",482308,444197,349256,7,105887,0,2,0,1
"Sgs4",513592,533111,483081,8,96287,0,0,0,2
"Sgs5",6446,6373,3205,0,13456,0,2,0,2
"Sgs7",85306,82938,50053,12,15641,0,0,0,0
"Sgs8",10721,10398,6225,0,6591,0,0,0,0
"Sgt",3868,3841,3858,5954,3884,471,3111,873,2721
"Sgt1",1270,1458,1361,8415,2392,313,1727,343,1055
"Sh",3697,3020,3349,2190,284,56,734,601,2316
"Sh3beta",7762,9196,6167,4196,12884,419,1912,552,1660
"Shab",10101,9465,7291,4600,765,142,1908,1029,5635
"Shal",819,746,634,413,402,18,460,169,755
"Shaw",897,624,505,571,174,19,379,270,1253
"Shawl",532,250,127,104,36,6,114,123,625
"Shawn",0,0,0,0,0,0,0,0,0
"Shc",2513,2903,2142,2643,832,269,1423,221,710
"Shroom",11550,10107,6734,3625,2558,215,1465,559,2120
"Side",1145,636,588,292,166,8,108,156,760
"Sik2",1768,1151,638,474,93,31,346,225,1114
"Sik3",1973,1748,2533,4622,820,640,2881,628,1914
"Sin",414,764,789,1126,655,151,1057,109,382
"Sin1",636,589,522,1612,329,151,828,122,438
"Sin3A",6988,7114,7434,20157,3283,4632,22180,2512,6688
"Sip1",756,1034,1030,2985,2863,430,2342,541,1526
"Sir2",4010,5434,4223,14642,2941,726,3490,557,1275
"Sirt2",880,1114,1231,1990,1261,116,413,320,1034
"Sirt4",134,134,176,462,498,59,557,160,650
"Sirt6",36,32,12,397,20,62,329,11,40
"Sirt7",802,982,1077,1930,359,192,922,117,299
"Sirup",2607,3238,1982,3639,3948,67,639,189,630
"Six4",210,886,482,1269,64,74,554,16,31
"Sk1",117,186,224,400,288,45,356,181,517
"Sk2",921,1204,635,2345,1111,547,3614,296,913
"Skadu",8,28,42,136,60,0,0,107,279
"Skeletor",1031,939,479,322,6907,13,120,98,240
"Ski6",98,64,143,384,126,115,549,94,358
"Skp2",649,786,878,3634,694,1564,8048,2853,7515
"Slbp",2026,2296,2318,4576,886,289,2209,196,610
"Slc45-1",331,207,118,771,2077,52,252,338,615
"Sld5",221,157,225,701,180,69,395,43,136
"Slh",962,1031,1176,2355,1953,349,1530,439,1845
"Slimp",76,228,88,293,215,85,363,37,106
"Slip1",1390,1502,1564,3588,1516,288,1589,463,1325
"Sln",406,220,284,143,79,2,139,80,413
"Slob",5344,5288,6352,3455,368,81,1121,631,2653
"Slu7",3377,4402,4035,3557,1471,129,863,147,420
"SmB",603,806,664,2524,1288,421,2337,72,247
"SmD1",1418,1332,1053,2928,1422,208,1041,123,367
"SmD2",2146,1616,1592,4179,2359,312,1990,147,449
"SmD3",3866,4032,4436,6264,2939,493,2469,341,1014
"SmE",700,518,483,1812,596,355,2528,164,322
"SmF",662,439,354,1351,782,202,1728,92,287
"SmG",1856,1541,1110,3797,1547,272,2090,126,456
"Smc5",393,680,357,2497,379,289,1499,295,757
"Smg5",8029,7828,5742,8669,3489,830,4403,1633,4968
"Smg6",1763,1687,1997,5059,2084,608,3543,1130,3551
"Smn",1186,1328,1619,3639,994,195,1460,114,361
"Smox",4070,4860,3409,6979,5993,742,3354,755,2024
"Smr",18032,18501,19555,20642,3263,2658,18584,1757,5951
"Smu1",214,221,111,409,198,100,729,115,231
"Smvt",32,1,27,513,422,209,1370,823,2081
"Smyd4",22,44,0,71,457,1,47,14,118
"Snap24",3819,4237,3523,5711,2662,327,1742,213,631
"Snap25",729,682,777,1070,193,28,246,237,837
"Snap29",1127,1270,1152,1868,866,175,1285,294,1075
"Snapin",0,0,0,0,0,0,0,0,0
"Snm1",927,1415,1105,3639,381,234,1192,68,104
"Snmp1",88,178,300,295,439,45,239,160,550
"Snmp2",34,28,88,294,62,10,96,133,395
"Snoo",2567,1929,1706,2136,1724,151,728,296,1132
"Snp",3543,3094,1922,4770,1424,464,2612,779,2484
"Snr1",1290,1194,1513,2599,980,462,3244,181,544
"Snup",0,0,0,0,0,0,0,0,0
"Snx1",2948,2281,1401,4140,3142,545,2375,627,1643
"Snx16",488,422,367,1062,416,185,1034,98,304
"Snx3",3403,3569,2781,6570,4542,594,3305,1013,2916
"Snx6",2939,3619,2571,5738,4732,673,3852,744,2132
"SoYb",338,398,468,2441,71,168,753,45,54
"Sobp",575,528,555,892,360,55,357,77,303
"Socs16D",5107,5693,4971,8858,1356,879,4688,645,1895
"Socs36E",2076,2953,1834,1932,1783,65,811,226,898
"Socs44A",1228,1967,1190,2332,1409,260,1726,191,574
"Sod",5530,6091,3074,11307,6694,1850,14928,3807,12560
"Sod2",2662,2639,3216,4653,4664,361,2441,622,2270
"Sod3",6195,8382,8773,17385,6925,1179,10384,533,1410
"Sodh-1",716,568,1349,1110,6121,497,745,3191,3056
"Sodh-2",346,95,234,702,8678,127,888,298,786
"Sos",3909,4821,4201,7877,1608,652,4351,479,2012
"Sox100B",227,423,121,33,161,2,34,22,74
"Sox102F",452,320,336,528,200,88,517,258,610
"Sox14",10998,10777,6337,2961,2922,242,1187,431,879
"Sox15",102,61,171,148,156,6,39,39,112
"Sox21a",112,54,85,14,26,2,20,7,43
"Sox21b",574,181,400,61,198,1,101,64,296
"SoxN",23331,13420,8745,132,438,23,315,148,664
"Sp1",374,314,224,149,198,10,290,64,375
"Sp212",340,278,292,145,645,21,144,61,202
"Sp7",1124,565,397,853,700,144,1093,222,446
"Spase12",1289,1355,615,2596,4378,105,944,207,988
"Spase22-23",431,678,425,1353,1722,264,1590,2534,6914
"Spase25",2637,2410,2088,4866,7705,398,2194,433,1610
"Spat",362,329,174,1007,3664,219,1165,596,1277
"Spc105R",1233,1676,1977,3375,655,478,1785,154,274
"Spc25",366,274,169,1368,178,116,585,22,34
"SpdS",550,935,687,2360,1947,341,1812,143,504
"Spec2",2116,1513,1704,2069,501,230,1140,102,356
"Spf45",1667,1795,1953,4417,1842,325,1628,252,545
"Spindly",285,516,634,1850,304,115,735,71,223
"Sply",5011,4383,3531,4560,7610,627,3514,431,1149
"Spn",17254,15505,14999,16087,1699,1827,10377,1233,4076
"Spn100A",1116,954,581,0,209,5,64,1,9
"Spn27A",927,1548,1056,1834,3289,339,1791,435,778
"Spn28B",14,92,17,175,4,0,3,57,251
"Spn28Da",0,28,0,62,0,0,1,53,263
"Spn28Db",1,0,0,27,0,0,0,11,50
"Spn28Dc",568,1027,531,850,1109,53,417,202,392
"Spn28F",167,280,407,2219,0,0,0,1105,4994
"Spn31A",38,0,64,82,87,13,167,76,309
"Spn38F",170,308,384,1788,5,1,2,1195,5009
"Spn42Da",1704,955,1662,2069,6885,243,1339,511,1083
"Spn42Db",0,0,0,38,72,0,8,18,87
"Spn42Dc",249,277,124,321,1305,28,176,308,1434
"Spn42Dd",665,356,457,968,408,67,262,422,1136
"Spn42De",44,78,71,49,113,2,28,18,43
"Spn43Aa",2401,1758,818,24,67,5,117,31,136
"Spn43Ab",1055,1176,2472,3358,4943,370,1511,1447,2393
"Spn43Ad",0,18,0,98,30,3,25,20,36
"Spn47C",31,52,75,317,80,8,61,372,1322
"Spn53F",1,0,10,92,0,0,8,24,150
"Spn55B",598,852,674,681,5242,88,981,203,758
"Spn75F",62,94,207,636,1,0,0,365,1306
"Spn77Ba",476,242,192,612,1928,76,391,367,653
"Spn77Bb",464,369,892,3961,48,3,9,4484,16214
"Spn77Bc",1539,1541,4209,7796,54,6,37,4807,13912
"Spn85F",0,1,66,84,0,23,192,7,91
"Spn88Ea",665,824,591,1903,1140,435,3978,472,1292
"Spn88Eb",785,815,324,380,3726,39,61,148,232
"Spp",2830,2788,1836,4967,7803,641,4905,949,4424
"SppL",854,918,977,1798,841,458,2872,246,665
"Spps",6858,9306,6773,6160,756,438,2031,183,607
"Spred",2450,2505,2172,5087,2271,292,1411,427,1503
"Sps2",102,133,180,956,652,193,934,273,505
"Spt",32,28,58,512,167,34,224,20,37
"Spt-I",987,866,714,1775,1666,335,1678,362,1159
"Spt20",6551,8163,6180,8710,1145,983,5625,468,1621
"Spt3",284,265,208,597,344,53,382,37,151
"Spt5",2539,2729,1956,5602,2626,587,3812,467,1512
"Spt6",9729,11609,8485,12945,3820,1950,10681,1212,3825
"Sptr",140,181,96,590,354,181,945,65,192
"Spx",928,678,752,1893,486,219,1516,101,292
"Sr-CI",344,298,480,175,1737,10,74,91,93
"Sr-CII",2,0,4,89,1,0,73,22,98
"Sr-CIII",0,0,0,0,10,0,1,1,8
"Sr-CIV",13,76,24,39,120,2,20,25,105
"Sra-1",1521,1522,1603,4105,1806,888,4904,574,1860
"Sras",121,68,181,443,536,115,521,65,196
"Src42A",3881,3861,3770,7482,3928,767,3219,683,1751
"Src64B",2618,2188,2937,6783,679,943,4776,280,522
"Srp14",193,113,312,567,545,99,471,116,384
"Srp19",484,566,600,1436,1492,158,1129,144,509
"Srp54",2738,2514,1754,5337,2360,477,4112,217,611
"Srp54k",2272,2878,2290,5007,4324,460,3442,805,2943
"Srp68",1406,1304,1363,3983,3418,729,5119,577,1732
"Srp72",2982,3133,3749,6208,4846,374,1954,266,911
"Srp9",1086,1906,1179,2829,1973,307,1158,152,274
"SrpRbeta",582,593,478,1264,1322,175,910,135,435
"Sry-alpha",62,8,37,277,55,37,357,16,51
"Sry-beta",808,1545,815,1318,542,120,782,61,264
"Sry-delta",1372,1671,1026,2818,1000,188,1312,181,549
"SsRbeta",1434,1236,967,4563,8837,761,2923,482,1239
"Ssadh",739,810,574,1352,2059,332,1731,838,1672
"Ssb-c31a",74,26,49,602,191,193,755,89,224
"Ssdp",7459,9041,9099,13472,2891,931,4948,602,1200
"Sse",85,104,125,656,31,123,654,15,28
"Ssk",2145,2201,1999,2092,5259,197,1524,452,1943
"Ssl",32,14,81,188,79,1,0,91,422
"Ssl1",895,838,693,1828,805,295,1584,171,504
"Ssl2",6,0,0,9,9,11,69,41,77
"Ssrp",13862,17987,15811,20093,7669,1486,8868,402,903
"Ssu72",1321,1322,1545,1939,1496,177,1244,164,397
"St1",91,98,158,290,112,41,164,120,244
"St2",268,194,66,0,42,2,0,0,0
"St3",81,44,102,434,934,26,320,142,545
"St4",78,215,80,379,38,70,320,34,105
"Stam",17603,16937,12982,8329,4899,313,2124,632,1797
"Start1",1329,1930,1070,1691,1264,322,1459,237,791
"Stat92E",5884,5343,4546,13918,5769,1706,7863,2147,4016
"Ste12DOR",0,0,0,0,0,0,0,4,0
"Ste:CG33236",0,0,0,0,0,0,0,1,12
"Ste:CG33237",0,0,0,0,0,0,0,0,0
"Ste:CG33238",0,0,0,0,0,0,0,0,0
"Ste:CG33239",0,0,0,0,0,0,0,0,0
"Ste:CG33240",0,0,0,0,0,0,0,0,0
"Ste:CG33241",0,0,0,0,0,0,0,0,0
"Ste:CG33242",0,0,0,0,0,0,0,0,0
"Ste:CG33243",0,0,0,0,0,0,0,0,0
"Ste:CG33244",0,0,0,0,0,0,0,0,0
"Ste:CG33245",0,0,0,0,0,0,0,0,0
"Ste:CG33246",0,0,0,0,0,0,0,0,2
"Ste:CG33247",0,0,0,0,0,0,0,0,0
"SteXh:CG42398",0,0,0,8,0,0,2,3,20
"Stim",2454,2429,2614,6306,2620,699,4248,939,2504
"Stlk",114,112,75,951,340,272,668,162,268
"Strn-Mlck",9692,9135,8200,14740,3680,438,4333,3084,15055
"Su(H)",501,394,697,1630,325,182,972,165,519
"Su(P)",422,661,670,1495,952,419,2611,293,1116
"Su(Ste):CR40820",0,0,0,0,0,0,0,0,0
"Su(Ste):CR41533",0,0,0,0,0,0,0,0,0
"Su(Ste):CR42406",0,0,0,0,0,0,0,0,0
"Su(Ste):CR42407",0,0,0,0,0,0,0,1,0
