"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cold_1","cold_2","cold_3","hot_1","hot_2","con_1","con_2","con_3","con_4"
"A2bp1",1346.17794409871,-0.719088170398849,0.534226682682763,-1.34603566933002,0.178291013467267,0.496213352066578,2337.47586659489,1934.17012540788,1643.18706177444,1281.28218706097,1113.96960677492,551.312478535461,639.243913433471,1319.81734082623,1295.14291648015
"luna",397.934569991386,-0.791576797462116,0.588153041859852,-1.34586874694892,0.178344849548406,0.496266936400935,820.904072056828,689.542435043182,290.753687875647,253.449002309686,440.784913946405,239.030585099291,206.186863888046,337.316399480942,303.443170222443
"brm",4862.89940399889,-0.898337865306433,0.667786997568824,-1.34524611676622,0.178545767976347,0.496729695707751,7774.34939107362,8270.19508640947,5148.60082685966,4457.97298985637,3121.90369631636,5274.09420025532,5862.42901399554,1975.71033981695,1880.83909140671
"l(1)10Bb",736.364540752535,0.483846117655623,0.359710683714788,1.34509799002595,0.178593592233468,0.496766437013038,722.330945294099,680.195144474296,1038.2946709125,1045.76957568397,1230.16949621598,562.878474588653,528.071058923303,404.244256520811,415.32724415921
"CG8097",368.344796514856,0.997219717691666,0.741450178780592,1.34495849651249,0.178638637876354,0.496795436729782,75.1418097453593,94.1919280403095,174.608112826126,350.149544729382,106.903898285771,393.243865808511,426.593511492509,741.560656001753,952.709841703983
"CG31807",33.0481216930604,2.2113726307549,1.64447927985674,1.34472514056094,0.178714012741631,0.496908754668166,0.807976448874831,27.3228493552043,0.779500503688063,24.5650571469388,65.0719380869912,15.421328070922,6.4635380529168,88.3447712926277,68.6561362793796
"CG16854",180.650681050174,-1.75707487829279,1.30715496235473,-1.34419784103299,0.178884419633343,0.497286211107802,200.378159320958,302.708409961605,118.484076560586,75.254857608876,47.2546217060293,7.710664035461,49.7692430074594,380.150227986458,444.145869264135
"CG6455",4793.32061403902,0.759543108497867,0.565405844806869,1.3433591383501,0.179155711334262,0.497751105062276,2818.22185367541,3948.87075417847,3683.1398799261,4107.43352358497,7687.78468542025,3365.70485147872,3384.30852450724,6513.41904712009,7631.00240645993
"CG8993",963.239442993558,0.718841527882005,0.535076638205637,1.34343657815564,0.179130649386343,0.497751105062276,664.964617423986,1000.87911322222,1077.2696960969,802.458533466668,2208.57256530967,647.695778978724,659.927235202805,851.322341547139,756.065105693909
"amd",134.397920703661,1.27145059750365,0.946327128820632,1.34356350862329,0.179089576348106,0.497751105062276,72.7178803987348,17.2565364348659,90.4220584278153,166.886419982378,123.171882807519,304.571229400709,277.285782470131,93.6989998558172,63.5704965549811
"slo",2127.80387986631,-1.08405698004347,0.807382468983308,-1.34268085038875,0.179375338021681,0.498264827838002,2359.29123071451,1653.75140834131,1827.14918064482,1105.03765007023,731.284637549044,805.764391705674,1541.55382562066,3873.78436546764,5252.61822868291
"Ada1-1",17.4565454220599,-1.62551593644854,1.21091020303276,-1.34239180773057,0.179468989576956,0.498289720274334,6.46381159099865,6.4712011630747,1.55900100737613,0.389921542014902,3.09866371842815,53.974648248227,19.3906141587504,26.7711428159478,38.9899045537217
"CG31102",198.29200160563,1.07123383225522,0.798039588187071,1.34233169395615,0.179488471365716,0.498289720274334,100.997056109354,82.6875704170656,149.664096708108,110.347796390217,357.120993548845,146.502616673759,116.990038757794,436.369627899949,283.948217945582
"CR44842",3.08792523734665,-5.36134732223028,3.99354175250109,-1.34250438695741,0.179432508911269,0.498289720274334,0,0,12.472008059009,0,0,3.8553320177305,1.29270761058336,0,10.171279448797
"bif",11464.3064476616,-1.13850224760867,0.848326860577509,-1.34205611128902,0.179577802855917,0.498441290325417,17480.570471407,16128.3903654365,16388.9980900415,11636.8184998927,3503.03933368303,15216.9954739823,15114.9837367459,4021.02565095536,3687.93640680964
"CG3999",892.793090979642,1.83190894809503,1.36557354013697,1.34149417387751,0.179760060054322,0.498850679129669,1068.9528418614,586.003216433987,360.129232703885,68.2362698526078,4714.61684758844,478.061170198582,126.685345837169,543.45419916374,88.9986951769735
"Cad96Cb",29.0845770703036,-3.22545727952162,2.4061072692419,-1.34052929424791,0.180073327034964,0.499623403509616,80.7976448874831,30.1989387610153,0,7.79843084029804,0,0,23.2687369905005,37.4795999423269,82.2178422111089
"CG14715",592.335555988377,1.16520102656749,0.869689576700301,1.33978957295129,0.180313766535491,0.499747922289294,239.969005315825,200.607236055316,488.746815812415,504.948396909298,884.668491611238,1048.6503088227,1371.56277482894,342.670628044131,249.196346495526
"CG2120",120.734250787672,1.6455205121951,1.2281456468123,1.33984150533458,0.180296878619113,0.499747922289294,27.4711992617443,51.7696093045976,204.229131966272,26.1247433149984,565.506128613138,34.6979881595745,47.8301815915843,53.5422856318955,75.4369892452442
"CG32758",1790.45464737571,-0.792814702267129,0.591723287674427,-1.33984029153733,0.180297273321006,0.499747922289294,1829.25868025262,2235.44049066658,1811.55917057106,1580.3520097864,680.15668619498,2798.97104487234,2580.24439072439,1389.42231214769,1208.68704116537
"CG33655",888.72155175288,1.02178226413013,0.762478509614782,1.3400800825801,0.180219310669371,0.499747922289294,16.9675054263715,18.6945811377714,10.9130070516329,51.469643545967,10.8453230144985,1318.52355006383,1411.63671075703,2687.82273872116,2471.62090605767
"CG33665",13.5073629143224,3.82479080151424,2.85485754656481,1.33974838993859,0.180327159694353,0.499747922289294,0,0,0.779500503688063,4.67905850417882,3.09866371842815,0,0,56.2193999134903,56.7896435891165
"Tsp66E",2348.25458467205,-0.943127340404105,0.703859784956098,-1.33993639153987,0.180266025563736,0.499747922289294,3907.37410675868,4009.2686317005,3925.56453657308,2467.4235178703,1638.41844111889,2151.27526589362,1816.25419286962,706.758170341021,511.954398922781
"CG13738",4.75663994097738,-3.68033314569674,2.74756724633807,-1.33948792358107,0.180411883274052,0.499886179761082,0,0,3.89750251844031,0,0,3.8553320177305,11.6343684952502,10.7084571263791,12.7140993109962
"CG43342",43.488188374876,0.92265197826288,0.688953007374297,1.33920886967203,0.18050268575166,0.500041224041762,35.5509637504926,43.1413410871647,24.944016118018,94.7509347096211,35.6346327619238,57.8299802659575,43.9520587598342,26.7711428159478,28.8186251049248
"CR45047",12.0963633633883,-3.32738767740123,2.48542455062928,-1.33876028405641,0.180648723970743,0.500349196869362,26.6632228128694,10.0663129203384,0,2.33952925208941,0,0,1.93906141587504,34.8024856607321,33.0566582085902
"ine",848.143445851696,1.07098765238854,0.800076231713274,1.33860701010345,0.180698642814264,0.500390876955749,362.781425544799,308.460588773227,285.297184349831,304.528724313638,1035.72834788461,497.337830287234,848.016192542684,1718.70736878385,2272.43335018539
"CG3355",29.6358878919581,-3.01329410554526,2.25153225568969,-1.33833041828762,0.180788750208727,0.500535102042722,101.805032558229,99.2250845004787,41.3135266954673,0,20.141314169783,0,0,0,4.23803310366541
"RpS30",12656.9690185401,0.74081590975645,0.553577661090438,1.33823302822081,0.180820485643865,0.500535102042722,10608.7307737265,10928.4207197303,10764.1224554285,13652.3229505678,22334.3934165005,14947.1222327411,16246.1028960064,8400.78461564441,6030.72110651587
"CG8680",1195.93568700712,0.89345381158397,0.667790180434746,1.33792595003765,0.18092057693434,0.500690184924391,669.00449966836,988.655733247523,714.022461378266,1013.40608769673,1924.27016914388,639.985114943263,864.821391480268,1745.47851159979,2203.77721390601
"CG9386",88.3442737273734,1.12606561589747,0.842077966754395,1.33724626501942,0.181142264681488,0.500690184924391,20.1994112218708,38.8272069784482,76.3910493614302,53.4192512560415,144.087862906909,158.06861272695,164.820220349378,56.2193999134903,83.065448831842
"CG9410",376.004552294394,1.04504547453302,0.781435575498292,1.33734054002677,0.181111503672485,0.500690184924391,111.500749944727,135.176202073116,162.915605270805,204.318888015809,359.444991337666,285.294569312057,228.162893267963,867.385027236708,1029.84204419069
"D19A",1044.601121043,-0.794145974065125,0.593892809966575,-1.33718738590188,0.181161478326711,0.500690184924391,1685.4388723529,1345.29081956808,1089.74170415591,1017.30530311688,566.280794542745,1333.94487813475,1227.4258762489,578.256684824472,557.725156442368
"MCO3",9.14517207534018,4.29128026519272,3.20777988076377,1.33777267290889,0.180970552582004,0.500690184924391,0,0,0,5.45890158820862,0,0,1.93906141587504,40.1567142239217,34.7518714500563
"Rok",4243.13705628968,-0.677991371190413,0.50691877316478,-1.33747536505227,0.181067518329585,0.500690184924391,5171.04927279892,4972.75858264718,6529.8757193949,4356.5933889325,2590.48286860594,4892.4163305,4660.21093615301,2610.18642455491,2404.65998301975
"Thor",2600.57381055445,0.704679841565528,0.527021692254831,1.33709836221465,0.181190531729084,0.500690184924391,1606.25718036316,2148.4387861408,1385.17239505369,1783.50113317616,3802.06038251134,2559.94045977305,2324.28828382888,4529.67736445836,3265.82830968456
"ca",2200.73309216209,-0.565135847229693,0.42264762745388,-1.3371324255011,0.181179414567314,0.500690184924391,2478.87174514798,2389.31127387747,1914.45323705788,2049.42762483032,1005.51637662994,2683.31108434043,2805.17551496589,2029.25262544884,2451.27834716007
"pall",474.930450239354,0.88232699743111,0.659717375607,1.3374318004271,0.181081729994157,0.500690184924391,337.734155629679,762.163692539909,228.393647580602,1085.9314945115,546.139480372962,420.231189932624,369.068022821549,254.325856751504,270.386512013853
"CR45561",8.22615120840521,-2.60027714309755,1.94492137263912,-1.33695746248557,0.181236522250768,0.500720849884197,9.69571738649797,12.9424023261494,11.6925075553209,0.779843084029804,3.09866371842815,0,0,21.4169142527582,14.4093125524624
"CG14837",17.028272700658,-2.11607281346008,1.58339501090713,-1.33641498102724,0.181413672375591,0.500986938934515,21.0073876707456,1.43804470290549,77.9500503688063,14.4270970545514,0.774665929607038,7.710664035461,13.5734299111253,5.35422856318955,11.0188860695301
"CG32085",840.67062940535,-1.51644173470349,1.13495232100113,-1.33612814093006,0.181507393416066,0.500986938934515,1452.74165507695,1122.39389061773,984.509136158023,437.49197014072,391.980960381161,57.8299802659575,259.834229727255,1086.90839832748,1772.34544395287
"CR32111",32.508956743225,-1.58912766923998,1.18923827143334,-1.3362567514117,0.181465367274809,0.500986938934515,63.0221630122368,5.75217881162195,52.2265337471002,12.8674108864918,13.9439867329267,7.710664035461,21.3296755746254,42.8338285055164,72.894169383045
"Pkg21D",318.037362435564,1.3365647412975,1.00025484639911,1.33622420936935,0.181476000379313,0.500986938934515,189.06648903671,143.804470290549,110.689071523705,125.164814986783,622.056741474452,119.515292549645,172.576466012879,548.808427726929,830.65448831842
"gk",440.295200035643,1.39480113467761,1.0438375160693,1.33622437707538,0.181475945580222,0.500986938934515,145.43576079747,140.928380884738,215.142139017905,255.008688477746,624.380739263273,111.804628514184,191.967080171629,1175.25316962011,1102.73621357374
"CG7911",5552.95169707174,-1.16569849503684,0.87275950492281,-1.33564686315269,0.181664724995473,0.501324769939431,8905.51641949839,9266.04104317152,13479.122709774,4759.77226337591,4645.67157985341,3758.94871728724,3719.11979564833,856.676570110329,585.696174926559
"CG11388",448.778504037679,-0.817555810047944,0.612293566433029,-1.33523501612256,0.181799439720625,0.50153491618296,771.617508675464,330.750281668262,477.054308257094,426.964088506317,169.651838583941,343.124549578014,471.191924057635,425.66117077357,622.990866238815
"Srp54k",2182.21149119233,0.482649009868678,0.361480584337307,1.33520036976123,0.18181077588737,0.50153491618296,1835.72249184362,2069.346327481,1785.05615344566,1952.33716086861,3349.65547962083,1773.45272815603,2224.74979781396,2155.0769966838,2494.50628481746
"CR44669",5.61949798500929,5.79017819966989,4.33691056549046,1.33509282984605,0.181845965906991,0.501535577698504,0,0,0,15.5968616805961,0,0,0,21.4169142527582,13.5617059317293
"CG30020",2970.3750270284,-0.891746979912249,0.668167538066272,-1.33461583975335,0.182002111104533,0.501770864841425,3685.1805833181,5007.99067786836,4348.8333100757,3472.2513316427,1213.12684576462,3361.84951946099,2924.75096894485,1306.43176941825,1412.96023676205
"CR44590",16.75191849504,4.35336792211049,3.26164068258569,1.33471720087184,0.181968921694232,0.501770864841425,0,0,0,1.16976462604471,4.64799557764223,0,0,50.8651713503008,94.084334901372
"Pis",1457.85711044967,0.59677431085977,0.447257036380078,1.33429831689139,0.182106108996107,0.501770864841425,1027.74604296879,1039.70632020067,1168.47125502841,1277.77289318283,1985.46877758284,1187.44226146099,1235.82847571769,2029.25262544884,2169.02534245596
"Sp1",181.025578599195,-1.14984288844277,0.861688298833631,-1.33440698916207,0.182070510734391,0.501770864841425,302.183191879187,225.773018356162,174.608112826126,58.0983097602204,153.383854062194,38.553320177305,187.442603534587,171.335314022066,317.852482774906
"fws",876.800819205223,0.512362013992731,0.383976377421132,1.33435816399401,0.182086503974441,0.501770864841425,675.468311259359,565.87059059331,902.661583270777,1013.79600923874,1024.88302487011,1106.48028908865,1056.7884716519,677.309913243479,867.949179630675
"vvl",1094.67250903068,-1.0625013853276,0.79650749634183,-1.33395026438221,0.182220156857458,0.501988721617301,1498.79631266281,1005.91226968239,1001.65814723916,375.884366502365,743.679292422757,505.048494322695,575.254886709595,2047.99242542,2097.82638631438
"CG3353",410.421356429657,0.913971883671765,0.685223931971271,1.33382948409643,0.182259745830644,0.502001411260986,431.45942369916,301.989387610153,226.055146069538,527.563846346162,677.832688406159,400.954529843972,709.050124404973,206.137799682798,212.749261804003
"CG43755",4872.24073022674,-2.08382063238053,1.56251788563082,-1.33362993892338,0.182325166079034,0.502085229943222,5587.96512041833,5849.24682906808,8385.86641867618,2778.58090839819,338.529011238276,200.477264921986,188.735311145171,10007.0531846013,10513.7125235731
"CG5958",3313.43004799473,1.16132301391148,0.871001485822238,1.33331921106332,0.182427071884469,0.502248380197768,3996.25151613491,3055.84499367416,1749.19913027601,1357.70680929589,11766.4008048013,2583.07245187943,2302.95860825426,1732.09294019182,1277.34317744475
"D19B",596.959963051072,-0.507289533516809,0.380555859535804,-1.33302252693098,0.182524411340165,0.502248380197768,718.291063049725,665.814697445241,478.613309264471,484.282555182508,388.882296662733,736.368415386525,783.380812013516,487.234799250249,629.771719204679
"Sox21b",174.917192997631,-1.7711442238107,1.32866392505036,-1.33302650159901,0.182523107032075,0.502248380197768,463.778481654153,130.143045612947,311.800201475225,23.785214062909,153.383854062194,3.8553320177305,65.2817343344597,171.335314022066,250.891559736992
"kst",9168.8217154833,0.61526985955146,0.461487910402058,1.33323072107225,0.182456100643532,0.502248380197768,5392.43481979062,5449.47040166035,6597.69226321576,5635.53604674138,12175.4244156338,11315.399472039,8620.42070117514,13843.3579501266,13489.659368967
"CG4998",150.96880449717,-1.6758260888491,1.25755395202017,-1.33260770733296,0.1826605745593,0.502377451361662,248.048769804573,263.162180631704,60.8010392876689,35.0929387813412,84.4385863271672,30.842656141844,21.3296755746254,246.29451390672,368.70888001889
"CG5955",162.131473504848,1.54609301294852,1.16028562366843,1.33251070375267,0.182692426538379,0.502377451361662,146.243737246344,84.8446374714238,56.1240362655405,34.3130956973114,525.223500273572,57.8299802659575,63.3426729185846,297.15968525702,194.101916147876
"CG8159",146.693003417842,0.811958625860516,0.609440038846587,1.33230272726618,0.182760731325146,0.502377451361662,75.1418097453593,148.837626750718,60.8010392876689,171.565478486557,161.905179287871,235.17525308156,225.577478046796,128.501485516549,112.7316805575
"MESR3",822.19582170155,-0.471232633963473,0.353714549428955,-1.33223989435618,0.182781370979738,0.502377451361662,810.400378221456,895.182827558667,700.770952815569,477.26396742624,680.931352124587,798.053727670213,819.57662510985,1153.83625536735,1063.74630902002
"RIOK2",712.561456813641,0.757600556981622,0.568600808753735,1.33239444143975,0.182730607716512,0.502377451361662,483.977892876024,449.388969657965,430.284278035811,848.859196966441,687.90334549105,1202.86358953192,1270.73158120344,588.965141950851,450.079115609266
"kl-5",59.5944094518209,3.40868000379712,2.55816846225635,1.33246893396168,0.182706143284943,0.502377451361662,4.84785869324899,2.15706705435823,0,40.9417619115647,8.52132522567742,0,0,273.065656722667,206.816015458872
"Arl4",407.558479793961,0.735077407188474,0.551854346627257,1.33201344101213,0.182855771791814,0.502393784343776,172.906960059214,314.931789936302,221.37814304741,346.640250851248,440.784913946405,840.462379865249,440.166941403634,572.902456261282,317.852482774906
"CG3326",134.996208006255,1.3661841102655,1.02565705626473,1.33200868840206,0.182857333493208,0.502393784343776,67.8700217054858,25.8848046522988,6.2360040295045,137.252382789245,34.0853009027097,316.137225453901,314.127949371756,147.241285487713,166.130897663684
"Arl1",1145.512576685,0.756382280360609,0.567942636209829,1.33179344556403,0.182928072369081,0.502491929268055,1187.725379846,1497.72355807607,843.419544990484,1197.05913398575,2777.95202357084,690.104431173759,1022.53171997144,500.620370658223,592.477027892424
"18w",941.600593050355,-0.629123707680635,0.472516829731212,-1.33143132285576,0.183047128611666,0.502722735995676,1442.23796124157,754.973469025382,916.692592337162,517.03596471176,825.793880961103,794.198395652483,853.187022985018,1156.51336964894,1213.77268088977
"Pk34A",49.8317522198156,3.4231492122137,2.57128535290506,1.33129884178207,0.183090699182947,0.502746179348505,3.23190579549932,0,15.5900100737613,26.1247433149984,108.453230144985,0,0,171.335314022066,123.75056662703
"Lim1",161.248188070701,-1.2903112994145,0.969456858493177,-1.33096309352024,0.183201154987577,0.502953237817435,332.078320487556,130.143045612947,128.61758310853,64.3370544324588,96.8332412008798,46.263984212766,65.9280881397514,246.29451390672,340.737861534699
"CG1764",368.770605295975,-0.606751835888393,0.456078082797305,-1.33036832677191,0.183396944927948,0.503242253261823,782.929178959711,555.085255321519,372.601240762894,396.94012977117,351.698332041595,242.885917117021,259.834229727255,171.335314022066,185.625849940545
"Sep2",2042.52610223409,-0.791796547163464,0.59509613641241,-1.33053551975128,0.183341891386172,0.503242253261823,3206.05054913533,2763.92191898435,2131.15437708316,1278.55273626686,1841.38091467593,2239.94790230142,2815.51717585056,1011.94919844283,1094.26014736641
"lin",3109.63079973534,-1.18276603219571,0.889081370292501,-1.33032371582209,0.183411636554657,0.503242253261823,5852.1734192004,5764.40219159665,4734.68605940129,4014.24227504341,787.060584480751,2471.26782336525,2864.64006505273,736.206427438564,761.99835203904
"CG8909",679.392393747515,-1.26680938979248,0.952359828296072,-1.33017936304496,0.183459181915178,0.503276478777061,997.850914360416,609.730954031927,325.83121054161,280.743510250729,254.865090840716,185.055936851064,495.753368658719,1009.27208416123,1955.42847403122
"CG6472",14.3785405805524,2.82174295842442,2.12155840852011,1.33003312427901,0.183507357772371,0.503312420495704,0,0,9.35400604425675,2.33952925208941,41.8319601987801,7.710664035461,3.87812283175008,48.188057068706,16.1045257939285
"CG13285",131.964558737482,1.85790406167026,1.39705412606616,1.3298726420155,0.18356023669076,0.503361245272769,57.366327870113,86.2826821743293,67.8165438208615,14.8170185965663,496.560860878112,11.5659960531915,42.0129973439592,206.137799682798,205.120802217406
"CG12519",4.2290955030433,3.03305027229387,2.28101177043967,1.32969514300632,0.18361873577352,0.503425460135654,0,0,4.67700302212838,2.33952925208941,23.2399778882112,0,2.58541522116672,2.67711428159478,2.54281986219924
"Sec5",575.516026187742,0.589765552563193,0.443640095319941,1.32937838302886,0.183723165979888,0.503615555264832,332.078320487556,477.430841364622,234.629651610107,443.340793270943,605.014091023097,932.990348290781,822.808394136308,688.018370369858,643.333425136409
"CG10280",2.6492247377526,-5.87201068698648,4.41760524768438,-1.32922938057095,0.18377230468643,0.503654043592489,17.7754818752463,0,0,0,0,0,0,2.67711428159478,3.39042648293233
"s-cup",99.0235891900673,-1.48953513636407,1.12075036939956,-1.32905165774077,0.183830927655968,0.503718505224964,142.20385500197,141.647403236191,73.2730473466779,46.0107419577584,38.7332964803519,7.710664035461,50.415596812751,144.564171206118,246.653526633327
"CR44185",2.83485086028101,-4.89416010124964,3.68467418847988,-1.32824772310974,0.184096283472486,0.504349306573152,0,10.0663129203384,12.472008059009,0.389921542014902,0,0,2.58541522116672,0,0
"mRpL44",548.111017684788,0.547284411094131,0.412126044694484,1.32795395520281,0.184193318571056,0.504518824488385,507.409209893394,448.669947306512,651.662421083221,622.704702597798,944.31776819098,516.614490375887,514.497629012177,318.576599509779,408.546391193345
"Osi14",30.9602189198792,-2.73250265777918,2.05785613376722,-1.32783949905036,0.184231135073896,0.504526104639391,53.3264456257388,33.0750281668262,90.4220584278153,3.11937233611921,14.7186526625337,7.710664035461,76.2697490244182,0,0
"CG15922",118.552145840561,1.46559441902638,1.10386697200159,1.32769115862656,0.184280155548364,0.50456405879012,32.3190579549932,5.75217881162195,84.1860543983108,42.5014480796243,182.821159387261,177.345272815603,77.5624566350016,219.523371090772,244.958313391861
"Imp",6576.18627037481,-0.482366671307657,0.363378568783427,-1.32744942257491,0.184360060166194,0.504686543949805,7619.21791288966,8715.26992195871,10591.8528441134,7815.97730968871,5032.22987872732,4742.05838180851,4004.80817758725,4842.89973540495,5821.3622711948
"Sap-r",29284.7822187552,-0.511151204845835,0.385184830281739,-1.32702838912934,0.184499291854804,0.504908031911447,46368.1524480288,42809.1527607935,32531.6740209176,22634.945513965,34298.3340333516,24408.1070042518,18027.4539833902,25138.103104175,17347.1170999232
"lap",2348.84416663832,0.550511368900436,0.414856594312791,1.3269919689052,0.184511339327082,0.504908031911447,1421.23057357083,1276.98369618007,1341.52036684716,2403.47638497985,1540.03586805879,4483.75113662057,3459.28556592107,2832.38690992727,2380.92699763923
"CG10462",904.487396909679,0.791743376840909,0.596712451395112,1.32684239283061,0.184560823811243,0.504947153801972,841.103483278699,762.163692539909,740.52547850366,1854.46685382287,849.808524778921,1091.05896101773,978.579661211603,634.476084737962,388.203832295751
"CG34238",18.7364141146519,4.10016644668939,3.09291022829728,1.32566616682781,0.184950298848075,0.505627126780315,0.807976448874831,0,0.779500503688063,17.9363909326855,0,0,0,82.9905427294381,66.1133164171803
"CG4587",389.718720710019,-1.08024665328399,0.814681715873137,-1.32597385240962,0.184848358509657,0.505627126780315,526.80064466639,326.436147559546,465.361800701774,233.563003666926,182.046493457654,123.370624567376,229.455600878546,655.89299899072,764.541171901239
"CG5986",1017.32755770156,-0.826471740688565,0.623422802204325,-1.3257002114236,0.184939017373139,0.505627126780315,1401.83913879783,2043.4615228287,1449.09143635611,997.809226016134,842.061865482851,1006.24165662766,735.550630421932,390.858685112838,289.033857669981
"ari-2",1789.65217353678,-0.826693866689292,0.623591653951663,-1.32569745193121,0.184939931776669,0.505627126780315,2697.83336279306,2522.33040889623,2290.17247983553,2005.75641212465,816.497889805818,1815.86138035106,2169.80972436417,915.573084305414,873.034819355074
"CG3270",1058.63680228484,1.20143542868914,0.90664899718701,1.32513842999522,0.185125241945967,0.505816302727461,659.308782281862,672.285898608316,590.861381795552,348.979780103337,2599.00419383161,493.482498269504,719.39178528964,1616.97702608325,1827.43987430052
"Cdk8",276.790889450527,-1.03455756869271,0.780616848600381,-1.32530776212125,0.185069095546807,0.505816302727461,475.090151938401,532.076540075031,406.119762421481,282.303196418789,177.398497880012,208.187928957447,281.810259107172,53.5422856318955,74.5893826245112
"Fkbp14",3045.63717461978,0.989775909196369,0.746909551772871,1.32516167030804,0.185117535279633,0.505816302727461,2971.73737896163,2454.74230785967,3004.97444171748,1579.96208824438,9583.39221516867,1507.43481893262,1454.29606190628,2567.35259604939,2286.84266273785
"CG16700",511.287668086623,-0.447131208992207,0.337579024349612,-1.32452307975492,0.185329383163442,0.506181318689645,452.466811369905,424.223187357119,379.616745296087,348.589858561322,264.935747925607,821.185719776596,762.051136438891,591.642256232446,556.877549821634
"mRpL46",472.785335356639,0.831375256388465,0.627663298018637,1.32455610996037,0.185318421231501,0.506181318689645,504.177304097895,319.245924045019,367.924237740766,632.452741148171,780.863257043895,655.406443014185,540.998135029136,230.231828217151,223.768147873533
"CG12203",1506.92961107604,0.610916940197423,0.461834493334033,1.32280492041023,0.185900260517824,0.507431513963275,1577.17002820367,1593.35353081928,1304.88384317382,1657.94639664736,2899.57457451914,709.381091262412,1065.19107112069,1354.61982648696,1400.24613745105
"CR44047",465.470551213157,-1.53490740612841,1.16041762158104,-1.32271983601658,0.185928564489122,0.507431513963275,1.61595289774966,43.1413410871647,98.2170634646959,12.8674108864918,20.141314169783,1037.0843127695,1390.3070351824,709.435284622616,876.425245838006
"Socs16D",2927.87730394256,-0.839720712317559,0.634755791004729,-1.32290358625701,0.185867442561456,0.507431513963275,4126.33572440376,4093.39424682047,3874.89700383336,3453.925019168,1050.44700054714,3388.83684358511,3030.1066392074,1726.73871162863,1606.21454628919
"sr",552.153561584097,-1.26493556278453,0.956166593920878,-1.32292381978908,0.185860713070205,0.507431513963275,1063.29700671928,1272.66956207136,1015.68915630555,206.658417267898,723.537978252974,26.9873241241135,117.636392563086,211.492028245987,331.414188706635
"sip3",1716.39465532332,0.859430862897682,0.649866766788605,1.3224724002193,0.186010893993953,0.507559674617461,1174.797756664,899.496961667383,664.13442914223,1143.63988272971,2169.06460289971,1426.47284656028,1269.43887359286,3349.06996627507,3351.4365783786
"Phk-3",895.582894906343,1.50046354654723,1.13468546930603,1.32236076616449,0.186048046899971,0.507564538595929,778.081320266462,887.992604044139,907.338586292905,184.822810915063,4669.68622367123,77.10664035461,68.5135033609181,257.002971033099,229.701394218665
"CG2736",1099.54909720065,1.05189809105806,0.795696425059279,1.32198418634305,0.186173416811219,0.507617049447273,697.283675378979,829.751793576467,919.810594351914,541.990943400713,2840.69996386901,1037.0843127695,527.424705118011,1718.70736878385,783.188517557367
"Sox102F",344.354010543942,-0.661700393555132,0.500495725255438,-1.32209000030404,0.186138183214601,0.507617049447273,365.205354891424,230.087152464878,261.912169239189,205.878574183868,154.933185921408,339.269217560284,334.164917335799,690.695484651453,517.04003864718
"cdc2",647.150095847416,1.48902423598902,1.12626889116866,1.32208591364354,0.186139543886331,0.507617049447273,234.313170173701,447.231902603607,316.477204497354,1360.82618163201,506.631517963003,1522.85614700355,1162.79049571973,157.949742614092,115.274500419699
"CG17707",55.9921498808359,-2.0601078272996,1.55948924982028,-1.32101444593928,0.186496547504976,0.508065644142056,135.740043410972,71.9022351452744,71.7140463393018,0,44.9306239172082,23.131992106383,20.0369679640421,50.8651713503008,85.6082686940412
"CecA2",54.4285541002662,2.10991242098919,1.59712165011321,1.32107182996338,0.186477414839662,0.508065644142056,43.6307282392409,47.4554751958811,34.2980221622748,13.2573324285067,347.82500239356,0,0,0,3.39042648293233
"Hexim",896.354275663908,-0.873381122803366,0.661171915517968,-1.32095919730521,0.186514969570756,0.508065644142056,1001.08282015592,941.919280403095,752.997486562669,750.988889920701,229.301115163683,1391.77485840071,1544.78559464711,655.89299899072,798.445436730563
"Nrk",220.146656567073,-1.0221986125266,0.773762638114684,-1.32107517496224,0.1864762996133,0.508065644142056,556.695773274759,235.8393312765,266.589172261318,69.4060344786525,278.879734658534,73.2513083368795,165.46657415467,176.689542585255,158.502438077086
"svp",870.070968215678,-1.01126370071613,0.76533582112893,-1.32133329291243,0.186390257661644,0.508065644142056,1729.06960059214,986.498666193165,677.385937704927,361.847190989829,760.721942874112,447.218514056738,400.739359280842,1279.6606266023,1187.49687564705
"CG14421",13.0995164522895,-1.80275285079196,1.36497527477577,-1.32072198237298,0.186594081631235,0.508184678574345,42.822751790366,28.7608940581098,24.16451561433,9.74803855037255,8.52132522567742,0,3.87812283175008,0,0
"Mnt",3984.42971643007,-0.924222056314138,0.69997555148018,-1.32036333891914,0.186713737626792,0.508414067351891,6018.61656766862,5969.32356176068,5680.9996708786,4112.89242517318,2093.92200772782,4761.33504189716,4196.77525775888,1825.79194004764,1200.21097495804
"CG11670",95.0745136406727,2.10727550722014,1.59668303372484,1.31978323982322,0.186907398946186,0.508748326039029,87.2614564784818,107.853352717912,6.2360040295045,3.11937233611921,575.576785698029,11.5659960531915,35.5494592910424,10.7084571263791,17.7997390353947
"cno",5512.76367461377,-1.02818642187213,0.779033035182783,-1.31982390404135,0.186893818697188,0.508748326039029,6634.29462171124,6781.81881890228,6739.56135488699,5548.97346441407,1038.82701160304,8697.629032,7126.69705714606,3769.37690848545,3277.69480237483
